,F1-score,Precision,Recall
0.1,0.5986706394682558,0.8307888040712468,0.46793264063059836
0.2,0.578409090909091,0.7671439336850038,0.4642042863657091
0.3,0.5439051500555762,0.6305841924398625,0.4781758957654723
0.01,0.6776892430278885,0.8111587982832618,0.5819363667464933
0.001,0.6921305182341652,0.7883690424136424,0.616832021895313
