,F1-score,Precision,Recall
0.1,0.6606632989237865,0.8468468468468469,0.541591645660785
0.2,0.6194640338504936,0.8038067349926794,0.5039008719596145
0.3,0.5914338919925511,0.6971027216856892,0.5135834411384217
0.01,0.7250523377529658,0.7413485551195148,0.7094571526118129
0.001,0.7298927613941019,0.7166831194471865,0.7435984977808126
