,F1-score,Precision,Recall
0.1,0.8343514193316565,0.832556471853711,0.8361541231544832
0.2,0.7939156035328754,0.8529256721138639,0.7425424506654429
0.3,0.7252978276103713,0.7912844036697247,0.6694695989650712
0.01,0.7229041525202403,0.5853245929371961,0.9450324342779105
0.001,0.6677003816793893,0.5131072410632447,0.9556162512803005
