,endothelial cell,mast cell,pancreatic A cell,pancreatic D cell,pancreatic PP cell,pancreatic acinar cell,pancreatic ductal cell,pancreatic epsilon cell,pancreatic stellate cell,type B pancreatic cell
58,0.0017665765,2.2577333e-06,0.2380353,0.117045,0.27387136,0.21170636,0.030489583,1.7184247e-07,8.10906e-07,0.12708253
59,0.03308749,0.029191127,5.1061044e-05,0.30518934,0.33585125,2.4225153e-06,3.225579e-05,2.1175727e-07,0.19773087,0.09886404
60,0.0010809688,1.230152e-06,0.25815853,0.24325018,0.2596835,9.62251e-07,0.009244026,2.2710381e-07,0.00084457704,0.22773573
61,0.001731589,0.00845757,0.1564031,0.2080352,0.335326,4.11236e-06,0.28958708,2.4715874e-07,0.00044980246,5.4639886e-06
62,0.0012300396,0.0059510604,0.2896384,0.21718404,0.2747576,9.969053e-07,9.555941e-07,1.7259687e-07,2.3110064e-07,0.21123643
63,0.0013758759,0.0029823245,0.23171589,0.16409227,0.224302,0.20817694,0.00019212473,2.0500049e-07,0.0007933933,0.16636892
64,0.00035246552,0.014317062,0.0008008872,0.23536766,0.27627406,0.25291023,0.21531901,1.5861175e-07,0.00465139,7.138959e-06
65,1.0701685e-06,2.8211352e-06,0.10144274,0.23789194,0.45784318,0.03093543,0.17050427,2.7340192e-07,0.0013647529,1.3484917e-05
66,0.02050099,0.004401767,0.12260252,0.22802003,0.21451882,0.20987386,0.01636943,1.8284616e-07,0.054456785,0.1292557
67,3.3663312e-07,1.418132e-06,0.23370498,0.20995976,0.2940769,4.5398116e-07,6.428718e-07,1.949766e-07,0.00075193803,0.26150343
68,0.002879942,0.0051057856,0.25381353,0.23791856,0.2655033,9.586795e-06,3.303761e-06,2.8538355e-07,1.2727989e-07,0.23476568
69,1.1133739e-05,9.911437e-07,0.18289885,0.2019164,0.19033115,0.2060969,0.1854114,1.3199546e-07,0.009775419,0.023557674
70,1.4785159e-06,1.2650302e-06,0.24822657,0.20925765,0.26367122,0.034104314,7.078097e-07,1.8430873e-07,0.0006453749,0.24409127
71,3.2658812e-07,1.0158477e-06,0.24784394,0.21276557,0.27853358,0.0021305606,0.008856699,1.6089786e-07,3.0954456e-07,0.24986778
72,0.0007775639,0.009592613,1.336258e-05,0.38295427,4.2795225e-05,0.028219797,0.39003795,3.0128896e-07,0.18802285,0.00033855985
73,0.015746094,0.024781715,9.407548e-06,0.18534511,0.111257404,0.1851771,0.21523376,3.3632077e-07,0.04519229,0.21725687
74,7.0952465e-06,0.0041105337,0.18463081,0.1719775,0.21144715,0.20922603,0.00020169049,1.8627608e-07,0.0025190585,0.21587996
75,3.2132277e-07,1.1856617e-06,0.30416715,0.30521896,0.31365117,6.511979e-07,7.5805053e-07,2.1706686e-07,1.7612801e-07,0.07695947
76,0.4748379,0.006949824,2.4197403e-05,0.33753172,0.0017264001,0.01370738,0.014951432,5.828471e-07,6.9808243e-06,0.15026362
77,2.3410573e-07,1.1307934e-06,0.3035461,0.2856276,0.2954164,0.10831919,0.006892655,1.8636524e-07,2.9318105e-07,0.00019617785
78,0.004370701,4.236532e-06,1.1611267e-05,0.09368173,0.28440198,2.6857174e-06,0.29914242,2.909715e-07,0.23140214,0.08698218
79,1.1261379e-06,2.9927583e-06,0.25305477,0.18507499,0.2367086,0.23420417,0.090948,1.5227725e-07,7.8573987e-07,4.4945627e-06
80,0.0018930241,1.2889616e-06,0.00059934263,0.24985112,0.25275773,0.22326308,0.019655963,1.9704589e-07,7.64709e-06,0.25197062
81,0.004153285,0.032024197,0.17020506,0.13014553,0.28201365,2.7375054e-06,0.04983351,4.1182273e-07,0.06303237,0.26858923
82,0.04621473,0.08762183,0.041084785,0.13100895,0.21099634,0.19363889,0.00033126352,1.839345e-07,0.18013409,0.108968906
83,9.126992e-07,0.012087446,0.13112877,0.27952847,0.27219877,0.2547287,0.050301764,1.7785207e-07,5.3911896e-07,2.4555682e-05
84,3.3971935e-07,0.0024955291,0.21162653,0.2447874,0.28674704,0.0061570536,0.004572152,1.4547989e-07,3.1470344e-07,0.24361347
85,0.0058646416,1.2466639e-06,3.1614753e-05,0.28955922,0.2895438,1.6857061e-06,8.819251e-06,2.7357436e-07,0.1339423,0.2810464
86,0.015671488,0.06346652,0.14071096,0.21299608,0.22266941,1.0536737e-05,0.3440493,2.9836755e-07,0.0004123034,1.3069168e-05
87,8.470987e-07,1.079725e-06,0.24664997,0.22786027,0.2695361,1.5847729e-06,0.007903681,1.8569413e-07,0.0008195739,0.24722677
88,8.8050587e-07,0.0053974027,0.08558061,0.122774914,0.22527802,0.16755413,0.19408116,1.7804857e-07,9.2852235e-07,0.19933178
89,7.608947e-07,0.0004299529,0.25773838,0.29853725,0.28086156,0.013489317,0.14893536,2.1677293e-07,2.0426698e-07,7.034581e-06
90,0.0026578424,1.2509254e-06,0.25501937,0.22117533,0.25696713,0.007866613,3.4050412e-05,1.9949051e-07,0.0011781001,0.2551002
91,2.6309715e-06,0.013536376,0.21157098,0.07535834,2.0548261e-05,0.23186272,0.18492407,2.2610715e-07,0.0020249214,0.28069922
92,0.006574687,0.009119709,0.36243677,0.17563711,0.33585656,1.3967268e-06,0.07762708,2.2207817e-07,0.032715634,3.084837e-05
93,3.636468e-07,1.1800166e-06,0.2852549,0.2178145,0.26561585,4.44184e-07,1.0509533e-06,1.99849e-07,0.0007918451,0.23051961
94,0.1114002,0.013501866,0.0206115,0.2827212,0.29250082,0.0037717067,2.2077547e-06,3.046101e-07,0.002059437,0.27343073
95,0.10570737,0.017704546,5.993755e-05,0.24692038,0.22344744,0.23445435,0.021518184,2.5472198e-07,2.7011889e-05,0.15016055
96,0.004121932,1.4463547e-05,0.033451553,0.27215174,0.2807189,1.8639331e-06,0.114802696,0.0010564825,0.106700666,0.1869797
97,2.2775345e-07,1.1182393e-06,0.2826985,0.19946952,0.27758807,0.002806365,1.1208344e-06,2.1787167e-07,1.16678244e-07,0.23743476
98,0.0040932023,6.5200943e-06,2.4165747e-05,0.24487403,0.21809839,0.25789467,0.27247602,2.5644064e-07,0.002527232,5.433439e-06
99,0.0031472645,0.0076083425,0.2448974,0.24141596,0.26904833,0.2221862,0.011685893,2.2514307e-07,3.5603688e-07,1.0083791e-05
100,2.7586896e-07,0.0058667082,0.26097772,0.2673416,0.28246468,0.102765515,1.2300588e-06,1.7057154e-07,2.1069877e-07,0.080581956
101,0.004675188,0.016663048,1.9860912e-05,0.24046431,0.26823503,0.026492707,0.26530364,1.971215e-07,0.0025974317,0.17554858
102,0.07391745,0.03322944,0.16248584,0.092660554,0.31366876,0.105646536,0.12557144,2.1586412e-07,0.00540689,0.08741288
103,0.002440096,1.3212406e-06,0.14059892,0.29657182,0.28321022,4.9020343e-07,8.950265e-07,1.6958201e-07,3.4717763e-05,0.27714133
104,0.0020911784,2.0748307e-06,0.05651248,0.33799317,0.32164812,2.248988e-06,0.28145975,2.0117483e-07,1.3382253e-06,0.0002893978
105,3.186003e-07,9.728419e-07,0.22190519,0.24326879,0.2806071,6.437724e-07,1.4106059e-06,1.749791e-07,0.0007332743,0.2534821
106,0.24625416,0.010323806,0.3428315,0.22498466,0.16302162,1.582632e-06,1.1493979e-05,3.6258905e-07,0.0125320945,3.876604e-05
107,1.4024145e-06,3.4259117e-06,7.5287964e-05,0.25189972,0.0011134405,0.39183334,0.008034246,3.0136835e-07,8.05965e-07,0.34703803
108,2.4997303e-06,3.846805e-05,0.09216734,0.2176985,0.35716674,3.5125156e-06,0.3246667,3.9444336e-07,0.0020883146,0.006167557
109,0.024296075,0.000118744494,1.2483343e-05,0.22297998,0.17765297,0.073786095,0.44916555,3.1497905e-07,9.113187e-07,0.05198688
110,4.669275e-07,1.1950509e-06,0.32009473,0.29616138,0.3025018,5.6383584e-07,0.0024199104,2.5547314e-07,1.3912127e-07,0.078819625
111,0.0012542261,1.1315271e-06,0.24830788,0.23890907,0.25353554,6.031114e-07,0.00092759007,2.8386967e-07,1.526274e-07,0.25706348
112,1.0647409e-06,0.011995697,0.25198266,0.12491506,0.27514976,0.00890513,0.09318085,2.0006357e-07,0.0010689519,0.23280063
113,0.10693863,0.05151181,0.29827988,0.18811312,0.26573986,0.0038933866,0.05155991,2.1032734e-07,0.033952188,1.10967785e-05
114,1.7123712e-06,7.539806e-06,0.2398813,0.21386354,0.22303012,9.52203e-07,0.026352283,1.4486513e-07,0.079681225,0.2171812
115,0.013599786,2.1913083e-05,0.06522295,0.2813962,0.24551818,1.621129e-05,0.2891945,2.0962759e-07,1.3243613e-06,0.105028674
116,2.598917e-06,0.007966803,0.00032108583,0.24413627,0.274803,0.1881436,2.0837993e-05,2.0226196e-07,8.680346e-07,0.28460473
117,0.07050663,0.030058196,0.21460593,0.19370249,0.26453465,2.0301966e-06,0.0124409925,2.6961558e-07,0.21413486,1.3969781e-05
118,0.0025489985,2.2940756e-06,0.30364323,0.25618675,0.20312083,9.724707e-07,0.17830823,3.1055535e-07,2.7187818e-06,0.056185607
119,4.6325786e-05,0.0153391,4.0484174e-05,0.24275386,0.2572946,1.5041634e-06,0.106292926,1.7405095e-07,0.14307465,0.2351564
120,6.0784845e-07,1.4008403e-06,0.09435714,0.2924631,0.31875128,4.5676052e-07,8.3392405e-07,3.103722e-07,2.0767644e-07,0.29442468
121,1.2297774e-06,0.010878208,0.3042598,0.36294928,0.00088638434,0.321007,8.070719e-06,3.2264276e-07,2.6035852e-07,9.458467e-06
122,3.3564044e-07,1.3466711e-06,0.1780273,0.2254722,0.26630676,0.0035038905,6.803987e-07,2.3373981e-07,1.8681177e-07,0.32668713
123,0.0016581697,1.2070615e-06,0.27111316,0.24349757,0.24132067,4.3616797e-07,1.6739218e-06,1.8778046e-07,2.2764041e-07,0.24240664
124,0.19242157,0.028616056,0.23864003,0.23661576,0.225386,0.003435822,5.7047e-05,2.935877e-07,9.289876e-05,0.074734546
125,3.6221703e-05,0.038026407,0.17550726,0.26765817,0.2778757,2.1886328e-06,0.019097473,2.3529142e-07,0.19174005,0.03005626
126,0.012919599,0.026763983,9.318207e-06,0.116649374,0.07013545,0.40964472,0.36164168,4.5242243e-07,0.0022294146,6.098563e-06
127,0.010386579,0.012959653,1.7745107e-05,0.14856625,0.2362158,0.19569835,0.19814104,2.0852441e-07,2.1232818e-06,0.19801226
128,0.00526921,0.05054901,0.010648663,0.19947113,0.051734254,0.030196263,0.35186887,2.527506e-07,2.021975e-06,0.3002604
129,0.11413248,0.009533558,0.21455999,0.17086777,0.21166652,1.8416104e-06,0.15852672,0.07119953,4.0118352e-06,0.04950758
130,0.20237847,4.576729e-05,4.785049e-05,0.16590191,0.3796531,0.0066732876,0.011694776,3.9354964e-07,1.6250542e-06,0.23360282
131,0.012306023,3.5959536e-06,0.17684592,0.19646087,0.32033312,0.0049181264,0.039608363,2.2710682e-07,0.13128303,0.11824066
132,1.4372613e-06,2.4146627e-06,0.070024036,0.2003564,0.3127465,0.2794226,0.1374295,2.0771263e-07,4.3172727e-07,1.641993e-05
133,0.06621775,6.083072e-06,0.36132833,0.29635155,0.20952721,2.5342488e-06,0.066554226,2.667824e-07,1.3245219e-06,1.065311e-05
134,0.001666357,1.5068003e-06,0.21410029,0.30035406,0.28681538,0.197003,4.161818e-05,1.815243e-07,4.4142715e-07,1.7056387e-05
135,5.728802e-06,0.007771637,4.124345e-05,0.16166347,0.30215064,0.2900212,0.2383391,2.5869082e-07,1.0477202e-06,5.756129e-06
136,2.3806588e-06,1.3534553e-05,0.20606112,0.2002534,0.20895386,0.034198653,0.15846364,8.0486717e-07,8.470464e-07,0.19205171
137,2.7295243e-07,9.3182814e-07,0.26619637,0.19526468,0.27188647,4.5120234e-07,0.0040681018,1.8683883e-07,0.0017203018,0.2608623
138,0.003358277,0.00012072453,0.14306729,0.17531592,0.22768927,0.08656583,0.1667852,2.1029109e-07,0.00083241716,0.19626494
139,0.00249531,8.9453783e-07,0.19259337,0.2430862,0.29085082,5.095027e-07,0.0076904777,2.021592e-07,1.0404665e-06,0.26328114
140,0.01382148,0.0002495116,2.5708594e-05,0.2573239,0.2516371,1.5922479e-06,0.069886446,0.0009864978,0.20305684,0.20301096
141,0.004167489,2.989365e-06,0.14997196,0.15859318,0.2793618,0.1182629,0.2519944,1.8679701e-07,0.00042510868,0.037219897
142,0.14979108,0.015696656,2.4020155e-05,0.19537076,0.21948098,0.10025574,0.0785376,1.5132964e-07,0.02174837,0.2190946
143,0.025648747,0.012486384,2.431367e-05,0.23698033,0.31116652,0.07309835,0.28746903,3.6039555e-07,0.004087246,0.04903878
144,0.016038,5.5330453e-05,3.164584e-05,0.21086766,0.112168916,0.16190381,0.025673825,2.3721626e-07,0.23709331,0.23616722
145,0.0008692213,0.015486306,0.27232814,0.15235628,0.25233,3.235144e-06,0.22983043,2.2883906e-07,3.1513323e-06,0.07679308
146,0.026082503,2.9384444e-06,0.042314485,0.1431385,0.36834776,0.0081106955,0.41198474,2.965579e-07,8.072244e-06,9.932477e-06
147,0.0018980438,0.008378469,2.5951209e-05,0.19555873,0.2984499,0.28477344,0.11259724,2.0719267e-07,5.045855e-07,0.09831759
148,0.044360977,0.19124375,5.8503147e-06,0.19201986,0.20768364,0.2184803,0.021855293,1.9655496e-07,0.011150308,0.113199845
149,2.3976809e-06,0.0077211396,0.19151205,0.13836367,0.21750143,0.24559231,0.05589298,6.424678e-07,0.008858736,0.13455465
150,0.23944424,0.00013872772,1.5621188e-05,0.09262215,0.2584501,0.28373712,0.04417411,2.5162842e-07,7.656134e-06,0.08141006
151,1.3694366e-06,2.689894e-06,1.3828287e-05,0.18025842,0.31704947,0.3765925,0.0092100855,3.2235394e-07,2.547548e-07,0.116871074
152,1.0907574e-05,0.013739968,0.00040748823,0.3472453,0.21858953,1.3847157e-06,2.5519481e-05,2.684051e-07,0.23412511,0.18585458
153,0.0008599888,0.0024291442,0.21314979,0.25106305,0.2536105,0.016957538,0.027140716,1.7102963e-07,2.3292061e-07,0.23478884
154,0.014728363,0.02321768,9.642903e-06,0.18592688,0.25023693,0.036373295,0.21382375,1.8238664e-07,0.18948346,0.08619986
155,0.0011847602,0.015876487,0.21343687,0.24346398,0.22783022,1.6667293e-06,0.11553956,2.389719e-07,0.18263857,2.7580107e-05
156,0.005441354,1.0561406e-06,0.21319772,0.25169903,0.24820721,0.05338671,1.3037933e-06,2.5651488e-07,2.72572e-07,0.22806513
157,0.014178209,0.000963185,0.22871488,0.21878453,0.24354964,0.0030938424,8.018281e-06,3.3490787e-07,0.16099367,0.12971367
158,0.012070116,7.54389e-05,0.111193776,0.24790762,0.2596137,0.0050427387,0.06354342,2.8170183e-07,0.1593274,0.14122558
159,0.047070518,0.016257344,1.864257e-05,0.17873536,0.19780792,0.1762758,0.0403904,1.4142623e-07,0.18606132,0.15738258
160,0.042190243,0.011666732,2.4190187e-05,0.20630027,0.24520427,0.1428401,0.0007513565,2.3089474e-07,0.08851614,0.2625065
161,0.0044390103,4.3973487e-06,4.008441e-05,0.22313435,0.39254612,0.1019151,0.19943829,2.4636503e-07,0.0012347483,0.077247575
162,0.026529962,0.014494464,0.2220263,0.20144372,0.26280633,0.0034304229,4.507824e-06,1.5931815e-07,0.05044044,0.21882375
163,7.9516e-07,9.011644e-07,0.18406051,0.19147521,0.21137902,0.1935587,0.05962259,1.162447e-07,8.8902556e-07,0.15990134
164,0.003164969,1.4609545e-06,0.23223636,0.23888904,0.24663757,0.20344102,0.07561057,3.0826035e-07,1.2692592e-06,1.7334416e-05
165,0.00025224336,2.2751044e-06,0.083677165,0.251553,0.3009698,5.967746e-07,2.435977e-06,2.9375568e-07,7.494705e-07,0.3635414
166,2.691755e-07,9.871757e-07,0.2863811,0.22088067,0.29842284,4.212991e-07,7.038536e-07,1.8574737e-07,1.3985333e-07,0.19431257
167,4.490148e-07,1.6108213e-06,0.29885942,0.105964415,0.30718496,0.25448632,8.105141e-06,2.4373918e-07,5.542735e-07,0.033494018
168,0.0045927544,0.017221546,7.090814e-05,0.24365579,0.26958764,0.2802537,0.056970373,1.7413572e-07,0.12764223,4.853351e-06
169,0.0031667713,1.9465597e-06,0.1959099,0.25265524,0.25678727,0.08930816,0.19997963,1.9808869e-07,0.0021817815,9.129665e-06
170,0.0065620206,2.317724e-06,0.2806353,2.2777485e-05,0.33919582,0.32346737,0.00010466739,2.4482995e-07,7.7649986e-07,0.050008796
171,1.3127552e-06,3.457261e-06,2.4643954e-05,0.35002434,0.3364208,0.021406412,0.29208785,2.5615586e-07,4.5751278e-07,3.0366056e-05
172,0.006444193,0.0048218467,0.18539953,0.26451844,0.27600345,0.0031943303,1.8602491e-06,1.8648797e-07,6.168557e-07,0.25961554
173,0.001799184,0.005494675,0.11694112,0.18016095,0.3043403,3.10258e-06,0.26931188,1.9033979e-07,7.611332e-07,0.12194778
174,0.0016891814,1.0354695e-06,0.26759574,0.23191546,0.2575528,5.04891e-07,2.8122868e-06,2.2199131e-07,0.0004147261,0.24082758
175,0.0141669195,0.02241371,3.3581808e-05,0.32104418,0.000264258,0.00018770467,0.5598299,3.2072018e-07,0.00054197165,0.08151748
176,5.853225e-06,0.001970318,0.18673909,0.19329114,0.27186334,0.23888575,0.10314613,1.9457421e-07,0.0040936805,4.5998304e-06
177,0.011012874,2.4732612e-06,1.0228695e-05,0.20017374,0.20618837,0.23387721,0.22167474,1.4863855e-07,0.0033583066,0.123701885
178,2.2091591e-07,0.0062438264,0.29895297,0.21395603,0.27976874,4.4797517e-07,6.915151e-07,2.5141782e-07,0.0008424544,0.20023435
179,0.0012295351,1.0367427e-06,0.2805895,0.23774537,0.27170122,9.984534e-07,8.878473e-07,2.065043e-07,1.1961996e-06,0.20873004
180,0.0021923166,2.7032763e-06,1.8151084e-05,0.22139625,0.21860737,0.0054442263,0.3326364,4.330868e-07,3.059987e-07,0.21970193
181,7.1876053e-07,3.2644914e-06,0.1562704,0.11656418,0.35748655,0.35655758,0.01311048,2.3194264e-07,4.110154e-07,6.200175e-06
182,0.00518603,0.007427408,0.21110758,2.2527747e-05,0.39426568,0.0064481623,0.37552953,2.566083e-07,2.9858872e-06,9.775424e-06
183,0.014299319,8.165674e-06,2.851491e-05,0.12306332,0.29909128,0.2667208,0.0004070142,2.404486e-07,0.109247684,0.18713365
184,0.0030815036,1.3612682e-06,0.265031,0.30592823,0.32587692,0.0043903464,0.01775988,2.049793e-07,2.3107404e-07,0.07793037
185,0.00010258596,0.05733228,7.784394e-06,0.14083469,5.947272e-05,0.40018645,0.3970193,2.6964332e-07,0.0044527943,4.4062776e-06
186,1.6186036e-06,0.040591024,0.1973808,0.09027471,0.19697449,0.2504616,0.22430924,2.0701329e-07,6.1694857e-07,5.6834815e-06
187,3.1039085e-06,0.025450252,4.4418983e-05,0.33424366,0.35442975,0.0114096245,0.27208877,2.0096297e-07,0.0023071258,2.3106048e-05
188,0.011147137,0.009827854,2.6522757e-05,0.10352297,0.40032834,0.36860004,0.056084365,2.759494e-07,0.0504561,6.433293e-06
189,2.7307257e-07,8.992659e-07,0.22787762,0.25828975,0.26615706,5.061047e-07,0.0025039783,1.9871723e-07,1.4815468e-07,0.24516961
