,Astro_AMY,Astro_AMY_CTX,Astro_CTX,Astro_HPC,Astro_HYPO,Astro_STR,Astro_THAL_hab,Astro_THAL_lat,Astro_THAL_med,Astro_WM,Endo,Ext_Amy_1,Ext_Amy_2,Ext_ClauPyr,Ext_Hpc_CA1,Ext_Hpc_CA2,Ext_Hpc_CA3,Ext_Hpc_DG1,Ext_Hpc_DG2,Ext_L23,Ext_L25,Ext_L56,Ext_L5_1,Ext_L5_2,Ext_L5_3,Ext_L6,Ext_L6B,Ext_Med,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Ext_Unk_1,Ext_Unk_2,Ext_Unk_3,Inh_1,Inh_2,Inh_3,Inh_4,Inh_5,Inh_6,Inh_Lamp5,Inh_Meis2_1,Inh_Meis2_2,Inh_Meis2_3,Inh_Meis2_4,Inh_Pvalb,Inh_Sst,Inh_Vip,LowQ_1,LowQ_2,Micro,Nb_1,Nb_2,OPC_1,OPC_2,Oligo_1,Oligo_2,Unk_1,Unk_2
392,0.01385633,0.018967727,0.0071184775,0.014386373,0.016566537,0.011163523,0.03793439,0.010359624,0.012800025,0.03968504,0.041823674,0.00039072958,2.139787e-06,1.2790344e-05,2.6938315e-07,2.6121947e-06,7.4876925e-07,2.4828378e-06,2.0759276e-06,4.1468883e-07,4.3562164e-07,1.6701856e-06,5.6132586e-07,5.725955e-07,1.3965392e-06,7.873459e-07,1.0364059e-06,2.2374528e-05,9.305593e-07,0.03587858,0.011217384,0.0001808687,0.039906815,0.038761232,0.03151047,0.039579507,0.03996864,0.03903565,0.040384546,0.042840898,0.012636319,0.02788981,0.00681808,0.0007460321,0.039673515,0.03887231,0.031224273,0.039553978,0.03977331,0.0036655143,0.011296626,0.03682835,0.02432687,0.03969598,0.021166308,2.87958e-07,5.7903105e-07,0.0015899978,0.039871488
393,0.0062726135,0.012666721,0.0019499557,0.0062405895,0.00082769117,0.00029501857,0.0023713603,0.00041686007,0.0003085944,0.0042036776,0.026578356,0.029489284,0.030617379,0.029344242,0.010266481,0.011333827,0.02855053,0.027129838,0.0273506,0.030161493,0.028524539,0.027862685,0.02937165,0.026356524,0.029627858,0.029960314,0.028701821,0.028191207,0.030696284,0.0021663466,0.013260005,0.029645491,0.028252818,0.026379347,0.029260097,0.009777386,0.009430246,0.028327594,0.014412889,0.02178612,0.017056393,0.029266482,0.028646404,0.029429836,0.007009301,0.007914821,0.008994074,0.016692147,0.00273789,0.028123949,0.011425852,0.025210999,0.010785668,0.0050544343,2.5123525e-06,1.07619655e-07,3.3588958e-07,0.006565568,0.006716715
394,0.09208516,2.3398103e-05,2.567924e-06,6.118023e-05,1.3174366e-06,1.7790451e-06,0.0044770143,9.511751e-07,9.09386e-07,0.12624796,0.17036906,5.1937286e-06,7.93195e-06,2.1814583e-06,9.261001e-07,1.8234812e-06,1.7865841e-06,1.8465244e-05,3.1745483e-06,0.07834853,1.2559949e-06,2.3980224e-06,5.7779075e-06,0.0051410706,0.035071116,4.8757765e-06,0.00050301285,3.6076183e-06,0.09687548,4.4806796e-07,7.413737e-07,1.5354134e-06,1.1093038e-06,8.1007903e-07,8.7751147e-07,7.365649e-07,6.3144086e-07,7.197863e-07,1.3449414e-06,0.008842839,2.0914588e-06,8.288184e-07,1.1260727e-06,8.4305344e-07,5.6711156e-07,5.418437e-07,5.7900525e-07,8.3873135e-07,0.35732934,9.3022015e-07,0.024537059,1.4366173e-06,3.3853632e-07,8.3700473e-07,1.3335656e-07,9.1315165e-08,9.8927906e-08,3.3962021e-07,3.941725e-07
395,8.2265194e-07,6.040611e-07,1.1401918e-06,6.819992e-05,2.5109977e-05,8.950598e-07,0.04080991,0.045604534,6.4225515e-06,0.17029655,0.09982049,1.1204584e-07,1.0211588e-07,9.566137e-08,1.06095456e-07,1.7592497e-07,1.1587596e-07,1.2359355e-07,1.1691736e-07,8.895442e-08,8.544975e-08,9.8226174e-08,9.472244e-08,1.059828e-07,1.2226673e-07,9.273414e-08,1.1031624e-07,1.0403857e-07,1.0124773e-07,1.3494191e-07,1.1070574e-07,1.1318486e-07,1.329807e-07,1.4294129e-07,1.3596318e-07,1.2137129e-07,1.2210862e-07,1.2850775e-07,1.3222576e-07,1.2582568e-07,1.1955142e-07,1.0740042e-07,9.5338244e-08,1.2771241e-07,1.623491e-07,1.239356e-07,1.1075222e-07,1.122377e-07,0.05599523,1.09480844e-07,0.0073980074,2.1872485e-07,0.0043554716,7.301855e-06,0.18937896,0.19236185,0.19386356,1.2452558e-07,2.0069585e-07
396,1.5422581e-06,5.8578564e-07,2.9166782e-07,0.0006833482,2.0308247e-05,3.7114876e-07,0.18140131,4.379561e-07,7.3207593e-07,0.1927007,0.06313265,5.687531e-08,5.7099168e-08,5.1786312e-08,4.9553943e-08,5.8806755e-08,5.7973452e-08,4.64195e-08,4.657834e-08,4.90771e-08,4.9753204e-08,4.7816464e-08,5.0319564e-08,5.867998e-08,5.991984e-08,4.9738546e-08,5.472095e-08,5.0302962e-08,5.662878e-08,5.476282e-08,5.632303e-08,5.3808307e-08,6.734633e-08,6.262126e-08,7.0834794e-08,6.480813e-08,6.423264e-08,6.472875e-08,6.04054e-08,7.1295155e-08,6.054318e-08,6.21355e-08,5.305959e-08,5.2177793e-08,6.6015595e-08,6.137471e-08,5.902014e-08,6.408604e-08,0.05872079,5.7753383e-08,1.8936275e-07,6.174857e-08,0.1297759,9.994962e-08,1.5780005e-06,0.08075448,0.18700509,5.271516e-08,0.10579715
397,2.5498994e-05,0.004568164,1.6965284e-06,5.4817847e-05,0.019798933,5.832755e-07,0.010239162,0.05837896,0.094616964,1.1845441e-06,0.03667927,3.7091775e-07,2.546848e-07,1.0867815e-06,3.7187564e-07,3.7102175e-06,3.9525556e-05,2.1635138e-07,1.8710361e-07,2.3800806e-07,4.5468138e-07,4.866196e-07,1.0100005e-06,3.3022657e-06,2.9215414e-07,3.0768632e-07,2.5193783e-06,0.01844436,2.6447287e-07,0.10945381,0.10860026,2.9980566e-07,0.0348693,0.104989365,3.1794008e-07,0.09461535,8.2752183e-07,1.4046163e-06,0.09080982,0.019104175,1.2216512e-06,3.3617675e-07,5.3644135e-07,3.808467e-07,0.048266668,0.078542285,2.74788e-06,6.855283e-05,0.0012685873,0.012501872,2.9814473e-07,1.6793675e-07,1.2135138e-07,3.5057337e-07,0.011572851,0.04246284,6.5200356e-07,1.6540537e-07,2.12049e-07
398,7.916627e-06,0.018807996,8.382335e-07,6.7171284e-05,6.5880874e-07,9.619689e-07,1.0853092e-06,4.0922492e-07,5.677735e-07,0.113984525,0.10032564,1.3095056e-06,0.16346416,2.0480447e-06,1.1153172e-06,5.4763814e-06,1.3922621e-06,0.048557974,3.6838048e-06,0.048597164,1.7885104e-06,0.04615271,4.3860364e-06,3.4693157e-06,6.178318e-06,4.0707223e-06,0.079252295,0.008087711,0.1766973,4.204465e-07,1.0116712e-06,1.367487e-05,4.0875307e-06,6.9282544e-07,9.823992e-07,5.63137e-07,5.42708e-07,7.3450167e-07,0.01805219,9.216829e-05,0.0124142375,0.102862105,0.00502914,0.0076704537,1.7923725e-05,1.7321001e-06,0.019852228,0.025440173,0.004497657,1.1380455e-06,2.410536e-07,4.7738257e-07,9.76363e-07,4.1904957e-07,1.996683e-07,1.2287903e-07,1.288316e-07,1.022222e-06,5.3509206e-07
399,0.028146278,0.002677224,2.1601438e-06,0.059581377,0.00011396374,0.0017182621,0.019493362,0.0032172725,1.8761517e-05,0.0651086,0.070102654,0.06667643,0.04259613,2.0795765e-06,0.0660789,0.06936549,0.06949307,0.018316934,0.04270271,5.30211e-07,6.3307345e-07,0.02757753,0.009571998,5.9985285e-07,4.9382487e-07,0.059784442,5.306788e-07,0.0007889186,4.5722487e-07,2.9327362e-07,3.4982259e-07,1.3060577e-05,2.5759706e-05,4.2346664e-07,2.6756254e-07,1.1150548e-06,6.892177e-07,2.7120416e-07,0.06582,0.02155998,1.6067302e-06,3.6404987e-07,9.2375325e-07,6.259071e-07,0.026188778,0.06152999,3.8353946e-07,1.1680937e-06,0.02539304,1.4979358e-06,0.025500301,3.051226e-05,6.1424845e-07,0.0015548634,0.011746937,3.5513156e-05,1.0680795e-06,0.037447736,4.1525373e-06
400,0.013373789,0.049921647,7.75391e-06,0.036553018,1.999103e-06,8.30746e-06,0.000298356,9.137606e-07,3.4921043e-06,0.041048136,0.06386119,9.790896e-07,0.015659647,0.056890026,2.5701738e-07,6.653814e-07,4.150887e-07,4.4922463e-06,1.5792856e-06,0.059121452,0.06097723,0.041568477,0.060893215,1.685323e-06,6.445075e-07,0.05853573,3.2682149e-06,0.05868944,0.04559565,4.1605108e-07,1.3852406e-06,0.00969352,0.05490888,1.2665264e-06,3.9193847e-07,7.789835e-07,7.1563534e-07,4.0547138e-07,0.05277036,0.033184264,0.009935054,2.4429928e-06,0.015198506,0.002181752,0.017481863,0.05546292,2.1141536e-06,0.0030361456,0.029673962,0.04289936,1.7699968e-07,0.0039490145,0.0030271711,2.0396503e-06,1.4733489e-06,2.0339232e-06,2.3285085e-07,0.0014763322,0.0020814568
401,4.277116e-05,0.05650405,1.1325629e-06,0.03033724,0.063994445,1.039589e-06,3.176283e-06,0.010331562,0.01951223,1.1981264e-05,0.033451643,2.0097774e-07,1.7599761e-07,1.546202e-07,1.3374955e-07,1.2542723e-07,1.16225934e-07,1.10045676e-07,1.0774185e-07,1.1111009e-07,1.05282744e-07,1.2007735e-07,1.2847389e-07,1.3867425e-07,1.8461334e-07,1.1475816e-07,1.6995257e-07,1.6701703e-07,1.5826541e-07,2.2781586e-07,4.223656e-07,1.7999001e-07,0.09336339,0.03386773,0.08710056,0.11697272,0.115399025,0.11575214,0.10113355,2.2931863e-06,8.756886e-07,7.0291486e-07,1.7117358e-07,2.0095321e-07,8.786966e-05,3.233221e-06,0.058655605,0.006721417,0.000389366,2.3998842e-07,9.5279056e-08,2.5239993e-07,4.0471855e-07,2.818259e-07,4.3432686e-07,0.044877853,0.011473997,1.5820234e-07,6.9687337e-07
402,0.0015084945,0.035271924,1.2223114e-06,0.0023241476,3.7289358e-06,0.016888628,5.2971845e-06,1.849631e-06,1.2501605e-06,0.049447432,0.0567854,1.8422664e-06,8.3345833e-07,0.056768015,4.0394482e-07,3.3384288e-06,0.02077075,9.786152e-07,8.8119987e-07,4.243301e-05,8.4868756e-05,0.056855917,0.053175684,0.034408405,0.033080794,0.055046137,0.05603776,0.01329658,5.4144505e-07,3.3030562e-07,4.6686685e-07,2.2139977e-06,0.014563654,2.98283e-06,5.125889e-07,1.2844511e-06,0.049671777,8.2462066e-07,0.039781086,0.008463523,1.0265566e-05,0.000665686,0.04136625,6.2527047e-06,0.029862808,0.0064679496,0.048122123,6.1148285e-06,0.019836672,0.053658355,2.6544687e-06,0.012339084,0.056944557,1.1886594e-06,0.0102592455,4.5168454e-06,2.2778174e-07,0.054689594,0.011452286
403,0.00072252285,0.034884263,5.2538195e-07,8.815231e-07,0.01973019,6.6854307e-07,0.008491332,5.855766e-07,1.1096975e-06,0.05657141,0.07745469,0.034394786,2.0481111e-06,2.4766675e-07,1.7181819e-07,1.6439357e-07,1.6046873e-07,1.9475594e-07,1.8773498e-07,1.9673115e-07,1.7156145e-07,2.0335537e-07,1.9439989e-07,2.175663e-07,6.0922025e-07,2.1020543e-07,3.149143e-07,1.2476346e-06,4.433249e-07,1.3109856e-07,2.3837413e-07,0.024655636,0.08553097,2.9909097e-06,0.08863248,0.078658335,0.08475712,0.08675293,0.022708936,0.027684938,0.034093693,0.08563888,0.035866752,2.6174079e-05,3.6602898e-06,4.901806e-06,0.08168539,6.6169334e-05,0.00064603926,3.1305566e-07,2.2836194e-07,1.3335344e-06,0.010649103,0.018723771,2.2943517e-07,1.1627606e-07,8.164063e-08,2.2712452e-07,0.00094823417
404,0.0027206417,0.008676507,7.5768444e-06,0.0002724239,0.0133786015,0.0045334366,0.02741547,5.8172423e-06,6.8353045e-05,0.043504957,0.045128148,0.0411926,0.007880757,3.6413843e-07,1.7846246e-07,1.7428648e-07,1.7271158e-07,5.809889e-07,7.003085e-07,2.4154843e-07,2.1840822e-07,3.6699296e-07,2.7251707e-07,2.9350588e-07,0.0030112895,2.8630294e-07,1.7165443e-06,1.07066835e-05,1.3130095e-06,3.1938404e-07,0.0004977629,0.026596338,0.04480563,0.043463252,0.045526832,0.044177394,0.044837926,0.045320474,0.043550573,0.04078175,0.043379273,0.04435419,0.019452946,0.013590846,0.037903834,0.035254996,0.044722393,0.043451447,0.014409199,0.0027535406,0.0086100325,0.029621813,0.030605784,0.013759113,2.9269168e-07,7.4961285e-08,9.727587e-08,0.0020119066,0.03874589
405,1.4638005e-06,1.2635794e-06,1.6502934e-06,2.1974743e-06,4.5865117e-06,1.3071077e-06,1.8783632e-06,4.038065e-06,0.031109493,0.093626544,0.09968831,1.7594855e-06,1.9891786e-06,1.1218905e-06,4.258645e-06,9.3403895e-07,1.2304303e-06,5.323495e-06,3.1958707e-06,1.5477976e-06,1.0531461e-06,1.9136173e-06,1.1691371e-06,1.4418813e-06,2.780604e-06,1.760249e-06,1.2877239e-06,9.412568e-07,1.8807597e-06,7.924807e-07,1.2554837e-06,3.6871575e-06,2.3372804e-06,1.9863787e-06,0.03817147,1.5862637e-06,2.1934336e-06,5.180271e-06,2.666041e-06,2.2084696e-06,7.9940924e-07,1.6891611e-06,1.5113766e-06,1.2814224e-06,2.7863691e-06,1.4510349e-06,1.1825605e-06,8.542796e-07,0.02151685,9.3885694e-07,0.01768316,6.931039e-07,1.8500725e-06,0.034709677,8.22701e-06,0.019571532,0.4175679,1.3451763e-06,0.22625266
406,4.944875e-06,0.012268093,1.4628464e-06,0.06188271,0.051613588,1.016545e-06,0.009447283,0.02206311,0.03758762,2.581486e-06,0.04574667,7.2816425e-07,8.090674e-07,4.428952e-07,7.3260895e-07,4.785051e-06,7.258553e-07,6.50772e-07,4.0609453e-07,3.2722212e-07,3.76815e-07,4.1439606e-07,5.6830737e-07,9.882457e-07,1.0736613e-06,4.4495457e-07,0.039410252,5.140591e-06,9.593914e-07,0.13959417,0.13999265,8.500395e-07,0.019814234,0.13237552,8.7109e-07,0.06118235,1.7656286e-06,0.029941445,0.024463395,0.03281671,6.3058354e-07,5.788192e-07,6.432292e-07,5.153076e-07,0.013479075,0.020706546,4.386306e-07,3.9679195e-05,0.0029117772,1.4446308e-06,1.5783543e-07,2.1993945e-07,2.4900638e-07,0.0040382403,0.020831024,0.035099536,0.04265577,2.7534628e-07,2.384626e-07
407,6.692897e-06,0.0740448,5.9456494e-07,9.77465e-05,5.329499e-07,7.2622584e-07,4.2988137e-05,3.177895e-07,4.002146e-07,0.083291724,0.110782154,1.4754793e-06,0.12387047,1.8579516e-06,7.3134464e-07,0.009720683,2.5756576e-06,4.0800032e-06,8.06986e-07,1.3019556e-06,8.1441846e-07,3.7819661e-06,0.104479805,2.5665393e-05,2.0097657e-06,2.5936013e-06,0.016122825,0.02428409,0.13951547,4.176185e-06,2.6756716e-06,2.3294713e-06,3.7226197e-05,1.06171465e-05,1.374687e-06,3.0957326e-06,9.52879e-07,1.109473e-06,0.09963459,0.0037378443,0.020246211,1.0454036e-06,0.0065320977,3.5484386e-06,1.0937974e-06,0.010035546,0.029727425,0.04884362,0.001592737,0.08817197,0.0013130673,1.5617028e-06,1.8851674e-07,8.616133e-07,0.0037822817,1.009009e-07,8.986775e-08,2.3457089e-07,6.8344576e-07
408,4.670896e-06,0.01169802,3.4953273e-06,0.037695818,7.936951e-07,0.027778508,7.7155914e-07,1.0708509e-06,5.6582695e-07,0.0469203,0.059138775,5.3054106e-07,4.7567713e-07,1.1370056e-06,2.6109436e-07,2.0330098e-07,2.7016782e-07,2.904958e-07,2.9187163e-07,4.2198133e-07,1.5303442e-06,0.06428265,0.021312078,0.03145314,8.011564e-07,0.057738848,0.06321716,0.035286117,2.7301334e-07,1.4800669e-07,1.8327641e-07,3.4007545e-07,0.018377544,6.122788e-07,3.8955704e-07,3.2398625e-06,0.038488116,7.650623e-07,0.058416408,0.008328077,0.061915655,0.009005556,5.551629e-06,1.4590314e-06,0.006160135,0.022589805,0.06425137,2.0595974e-06,0.0088304505,0.06099803,0.018639956,0.021148063,0.003320668,0.006371835,2.2045697e-06,0.022074282,0.061594352,0.05140953,0.0015239485
409,0.024863038,1.3048595e-05,1.0130676e-06,1.400465e-05,0.25588825,0.019295996,0.03845281,2.0542861e-06,1.3188068e-06,0.022572901,0.07875117,1.258921e-06,5.839722e-07,2.7326135e-07,4.2100964e-07,3.9286732e-07,3.731265e-07,3.9962572e-07,3.6992193e-07,2.2501085e-07,2.4131796e-07,2.3907933e-07,2.623363e-07,3.095559e-07,6.803275e-07,2.2139726e-07,3.6423995e-07,4.3010857e-07,4.95378e-07,3.1825596e-07,4.250915e-07,9.103926e-07,0.022402596,0.0021950805,0.25638905,1.8039365e-06,0.00027159855,0.23842578,6.8548957e-07,0.0012325328,1.0693658e-06,1.0434044e-06,6.306455e-07,5.5771847e-07,0.0077149905,2.2110073e-06,1.5543206e-05,1.4695541e-06,0.0031886306,7.0824916e-07,2.4472607e-07,1.6222442e-06,1.1370988e-05,0.028274098,1.5570377e-07,7.978553e-08,7.625043e-08,1.991907e-07,1.3357309e-06
410,0.0037397644,9.162086e-06,3.4254697e-07,9.310927e-07,0.043903206,3.5747337e-07,0.028362103,3.5316373e-07,7.0488113e-07,0.053209163,0.064095184,0.012374759,0.06966862,2.611461e-07,1.3599096e-07,1.2946441e-07,1.297894e-07,2.1253179e-07,2.1410537e-07,1.987354e-07,1.4525905e-07,1.7667767e-07,1.7795394e-07,2.2051906e-07,0.03555952,1.9805037e-07,2.970541e-07,2.9770857e-07,7.5226427e-07,1.31022e-07,3.5445447e-07,0.04496432,0.079521604,0.0049220123,0.081741795,0.06913357,0.078901485,0.08033041,0.04321886,0.0013685698,1.0793486e-06,0.073302776,0.00022468674,0.04499796,5.804228e-07,1.7346518e-06,0.034093674,0.02303336,3.437595e-05,5.564098e-07,0.0034639824,0.010596957,0.01380597,1.5613499e-06,0.0013904518,7.209217e-08,7.262073e-08,8.34503e-07,1.8442526e-05
411,4.4337517e-06,4.7808353e-06,8.165443e-07,2.5909374e-06,0.116135895,1.6066055e-06,0.05647526,3.2679543e-06,0.01711759,5.7881072e-05,0.080802105,2.3157979e-07,1.7970987e-07,1.6822456e-07,1.1667512e-07,1.58393e-07,1.8957155e-07,1.7541637e-07,1.7878496e-07,1.2245508e-07,1.357147e-07,1.3590626e-07,1.3967973e-07,1.2845788e-07,1.7385608e-07,1.4974498e-07,1.6529482e-07,1.6849508e-07,1.6962737e-07,1.4970428e-07,2.2325122e-07,2.6723202e-07,0.073113285,3.9810234e-07,0.14884572,8.74258e-07,0.08818579,0.1590285,1.7114156e-06,0.025205482,2.5810232e-07,2.2236755e-07,1.3061033e-07,1.2127617e-07,3.9107263e-07,4.16051e-07,4.9011163e-07,3.6248932e-07,0.0036103886,2.028875e-07,2.1363965e-07,5.1505174e-07,4.2891614e-07,1.7723712e-06,0.04851024,0.015145776,0.16772896,2.0499297e-07,7.560181e-06
412,0.019731967,0.012786132,8.3058416e-07,0.062549464,2.4161188e-06,0.027938707,8.480869e-06,1.2253786e-06,3.0085694e-06,0.093995914,0.12792166,1.5732718e-06,6.215313e-07,1.0969236e-06,0.12855132,0.08570682,0.050739426,0.00044885123,1.7648725e-05,4.7509172e-07,3.5795586e-07,0.037357546,7.111659e-07,1.4386634e-06,4.9635196e-07,9.887293e-07,0.016386041,3.930163e-05,3.8908934e-07,2.133709e-07,2.1791037e-07,0.015797667,5.30804e-07,2.8094607e-07,2.9689178e-07,4.724417e-07,3.499586e-07,2.7847668e-07,0.06694611,1.4216241e-06,0.117263705,6.264952e-07,7.726751e-06,1.8343267e-06,1.273629e-06,0.085604206,6.9492953e-06,1.9049938e-05,6.692902e-05,6.840601e-07,0.0059008216,0.008114215,0.01603154,0.016064888,9.0872464e-07,0.003967896,2.8537438e-06,7.105274e-07,3.9514353e-07
413,0.17390105,0.11523331,1.2810833e-06,7.080912e-06,7.689003e-05,3.4604748e-06,0.1368203,5.497724e-06,1.14260965e-05,0.03178518,0.13643967,3.2811652e-06,5.196155e-06,8.718348e-07,1.6157925e-06,1.3838734e-06,2.2073893e-06,0.024397284,3.7506352e-06,2.3325645e-06,1.2433683e-06,2.210808e-06,1.209405e-06,2.2186537e-06,5.178722e-06,2.0170012e-06,1.6633845e-06,8.54031e-07,9.853892e-06,5.514769e-07,8.9504863e-07,0.06056675,1.5111667e-06,9.908646e-07,0.053241313,9.806708e-07,1.0505578e-06,3.0754793e-06,1.4548121e-06,1.1706051e-06,9.014216e-07,1.136489e-06,0.02524632,2.1076282e-06,4.6841114e-07,1.1119769e-06,1.2957036e-06,1.1470339e-06,0.24217595,1.7406575e-06,4.5875524e-07,7.741589e-07,5.142514e-07,7.060944e-06,2.8201808e-07,3.0632677e-07,2.588416e-07,1.2509594e-06,7.616847e-06
414,0.0011131737,0.03141287,0.011185658,0.023628067,8.0003696e-07,0.010284561,1.1884903e-06,9.306129e-07,1.0784761e-06,0.043238625,0.049711242,0.011910784,0.042412564,0.04793552,5.3191286e-07,0.03368785,2.1033284e-06,2.0602363e-05,8.593527e-06,0.02745158,1.5565944e-06,0.048280064,0.044721447,0.012273713,0.03982373,0.046870805,0.047347326,0.043861706,5.484219e-06,2.3234708e-07,5.9347366e-07,0.022879997,0.044055432,3.3015754e-06,1.247117e-06,1.3017764e-06,3.9812962e-06,1.3726759e-06,0.045254044,0.039942138,0.010558418,0.0015192924,0.0036280882,0.020466011,0.0011434895,1.3262334e-05,0.041938804,0.036625177,0.013774167,0.033852983,0.012613213,0.0010968549,0.03189853,0.010205921,3.1353682e-07,4.8695856e-08,6.081754e-08,0.0011816596,0.010145944
415,0.07883079,0.024857052,2.8235318e-06,0.00749714,1.3502414e-06,5.2897035e-06,0.017062427,2.996032e-06,6.783005e-07,4.507133e-05,0.07339482,4.800676e-06,0.10999197,1.5320323e-06,3.5669308e-07,6.054572e-07,5.4353285e-07,1.2590974e-06,1.7959659e-06,1.0339616e-06,8.258247e-07,4.4399658e-05,1.1673541e-06,9.4594725e-07,4.880163e-06,8.5555564e-07,6.0318953e-06,0.01174372,0.115633406,2.1190775e-07,6.0955534e-07,0.034706593,0.07120028,1.2027336e-06,0.073533416,2.8958445e-06,0.000104793406,0.100370914,2.6959076e-06,0.011390156,0.03620077,0.039315946,1.5330792e-06,1.9262977e-06,0.012017035,9.711805e-06,0.08336634,0.038894437,0.0018821611,0.038875673,0.0047989655,1.1327912e-06,9.878281e-07,0.0014901077,9.0905424e-08,4.6816123e-08,4.8699285e-08,1.761962e-06,0.012687049
416,0.06912742,0.028427895,7.7025845e-07,0.00040487095,9.0024855e-07,1.6365547e-06,4.723354e-06,3.0457937e-07,5.253622e-07,0.10981805,0.14832015,0.056199297,0.12672321,0.007531247,2.7941633e-07,5.6002955e-07,7.60676e-07,0.002313745,0.026035676,2.6384547e-05,1.0143198e-06,1.1914904e-06,1.9476056e-06,4.6796748e-07,0.010975864,0.023660485,1.6085382e-06,1.16485035e-05,0.12561777,1.6500526e-07,3.787255e-07,1.9072792e-06,0.019803401,5.755681e-07,2.6538428e-06,8.112618e-07,1.0009421e-06,8.437561e-07,0.010398893,0.031384677,0.051585954,0.052631352,0.013264214,0.0029308838,0.015174697,8.067037e-06,6.9826405e-07,2.0349853e-06,0.0025698557,1.0641755e-06,0.047429327,1.4191464e-05,6.563827e-07,6.938668e-07,1.05076644e-07,6.8128834e-08,6.748337e-08,5.36387e-07,0.017579617
417,4.430695e-06,0.031523068,0.00892509,7.178677e-05,2.3629493e-06,0.0007117135,0.0065357997,1.3865478e-06,1.8147746e-06,0.042808473,0.046833508,0.044244226,0.04585477,0.029251358,4.361323e-06,3.9526712e-06,0.0037066515,2.0586578e-05,7.37772e-06,7.29571e-06,1.134944e-06,0.033572346,0.043192565,0.039466344,0.040519398,0.04367179,0.041822586,0.00032097692,0.043173164,3.6007458e-07,3.0162414e-06,0.03590383,0.025198579,4.529725e-06,0.0001399804,7.008039e-05,0.04054833,0.023261549,0.043941572,0.026316972,0.008291821,0.041398004,2.5122597e-05,0.0011154935,0.009744075,0.010642082,0.039084077,0.042908404,0.017556237,6.9270085e-05,0.01477695,0.03325299,0.0054115485,0.013654927,0.004341384,5.7486975e-08,7.892444e-08,0.015282959,0.0007956352
418,1.7515578e-05,0.0075690434,0.040038057,0.022327188,1.3667592e-06,1.4735964e-06,0.0074697044,1.3416732e-06,6.3935818e-06,0.06328983,0.08203145,1.124505e-06,5.121854e-07,1.3087838e-05,5.9397587e-07,3.158577e-06,4.503473e-07,7.979003e-07,5.8306665e-07,2.1929222e-06,0.020099115,0.0772733,0.0778128,0.074954174,8.6603643e-07,0.07494173,0.063093334,0.0778584,3.2060066e-07,3.152265e-07,2.7164424e-07,6.1401647e-07,0.022369308,5.8497096e-07,2.401781e-07,5.1358227e-05,7.2079763e-07,3.0853207e-07,0.07864032,0.008641678,1.2222748e-06,6.227971e-07,0.0142840305,5.628943e-06,0.027961439,0.076497406,0.0076311785,1.9114897e-05,0.028486101,0.010474079,0.0031192722,7.602797e-07,6.832675e-07,4.4602293e-06,8.456815e-06,0.008236124,0.02458395,0.00016906891,6.984247e-07
419,1.7165644e-06,0.011670182,2.7601784e-06,0.07310701,1.2139589e-06,8.497948e-07,0.0026700478,0.014023051,0.0001979482,0.021164497,0.07838203,2.7393622e-07,2.774224e-07,7.4559335e-07,4.6204514e-07,8.925509e-07,4.970193e-07,3.55368e-07,2.781792e-07,8.217903e-07,7.515145e-07,0.041330285,1.3272091e-06,0.08191493,2.736386e-07,4.4274978e-07,4.3792082e-07,0.08171211,2.42618e-07,8.9956177e-07,2.3212971e-07,1.92226e-07,0.009464382,3.478844e-07,1.7428214e-07,0.057317983,3.9238526e-07,2.131229e-07,0.08305755,0.004949347,0.03478012,2.2825273e-07,8.592578e-07,6.1824454e-07,0.08374005,0.084253415,4.8164143e-06,4.652727e-07,0.007733891,0.07496153,1.4520316e-07,1.447693e-07,1.16299425e-07,5.0323565e-06,0.029339867,0.08441435,0.03900204,5.301927e-07,0.0007833679
420,0.049547467,0.007839753,0.01700622,0.0001118176,2.8831934e-07,9.815569e-07,0.0026654745,4.4509179e-07,3.8778987e-07,0.014152621,0.06763708,8.843116e-06,0.032129794,4.424191e-06,2.9297826e-07,0.03132589,4.6824078e-07,6.7078224e-07,6.1234323e-07,0.05565319,4.0788095e-06,0.006098025,0.06518938,0.051935356,7.746317e-07,0.063195184,0.045009416,0.02983828,0.063542075,2.5889278e-07,5.042155e-07,0.0040259655,0.03120896,7.179768e-07,5.849531e-07,6.9521974e-07,1.1742053e-06,6.1697e-07,0.05669382,0.008885935,0.020220911,1.2215853e-06,0.0020070167,9.120292e-06,0.025863392,0.059479162,0.04424772,0.0010315737,0.011647487,0.05914836,0.011866888,0.040069405,2.1364782e-05,0.01688535,8.98269e-08,5.7120218e-08,7.108429e-08,0.0010166168,0.0027656276
