,F1-score,Precision,Recall
0.1,0.7951674903898956,0.9016189290161893,0.7111984282907662
0.2,0.6998223801065719,0.8116539140670983,0.6150758251561106
0.3,0.5906040268456376,0.6310756972111554,0.555010511562719
0.01,0.7876496534341525,0.6727664155005382,0.9498480243161094
0.001,0.6778651924303636,0.5212557226945717,0.9689969604863222
