,Alveolar_type_1,Alveolar_type_2,B_cells,Ciliated_cells,Club_cells,DCs,Endothelial,Fibroblast,Mac_Mono,Mast,Neutrophils,Plasma,T_cells
886,5.625493e-10,3.3160327e-10,0.3294366,3.6783259e-09,5.26665e-10,3.0691425e-08,5.633261e-10,3.4165276e-10,9.614195e-09,1.3610567e-09,8.562592e-09,0.33884758,0.33171582
887,7.582381e-10,2.9849787e-10,0.0075994455,1.1078466e-09,5.1759197e-10,0.2385232,0.06947173,5.385622e-10,0.28827098,1.5115053e-09,0.14876379,2.287065e-09,0.2473708
888,7.277054e-10,5.2744303e-10,8.596925e-09,1.2486223e-09,7.9689827e-10,5.9647766e-07,9.95839e-10,5.779661e-10,0.2546106,1.6975253e-09,0.57109106,3.6819279e-09,0.17429776
889,0.15460527,0.22803679,0.30029163,0.017143771,2.0330098e-08,0.0028145297,9.205589e-10,4.965943e-10,0.16132234,2.0561675e-09,0.11595258,3.679803e-09,0.019833067
890,9.559301e-10,4.669107e-10,1.38275285e-08,1.3962977e-09,8.18276e-10,0.08261341,8.550046e-10,6.981353e-10,0.35991818,2.239252e-09,0.48833764,0.0053982185,0.06373254
891,3.9571108e-10,2.5003738e-10,0.17476137,6.9233735e-10,3.9166895e-10,0.27581608,4.917162e-10,2.630625e-10,0.27762172,1.2410396e-09,0.15416275,1.6307617e-09,0.11763809
892,3.781011e-08,0.29588762,8.79131e-09,7.275762e-09,1.3834832e-09,0.13586414,8.014016e-10,3.4103417e-10,0.27995485,1.1986951e-09,0.2882933,2.4655034e-09,9.532795e-09
893,0.1001354,1.1189728e-06,0.0066172318,0.30166754,0.30347523,7.575242e-09,3.897342e-09,4.4984202e-10,0.002782639,1.5387327e-09,0.041626055,0.0010402926,0.24265452
894,6.623201e-10,3.835713e-10,0.023766078,0.00014572032,9.541684e-10,0.24474406,0.00059157144,0.23821978,0.24666847,1.1659083e-09,0.24586429,1.3544108e-09,1.5394862e-08
895,0.103295244,0.0063688513,0.08681461,0.105436005,0.103881866,0.033039104,0.105543755,0.107122384,0.057813566,0.10574935,4.5994937e-09,0.07940974,0.105525635
896,4.149375e-10,2.710173e-10,0.18053563,1.4263656e-09,4.5202792e-10,0.26089823,5.952946e-10,8.072174e-10,0.26169142,3.3116714e-09,0.26087037,2.2452886e-09,0.036004342
897,1.7407588e-09,3.9769218e-10,0.059975136,8.528193e-09,1.0144806e-09,0.093430616,0.040418953,0.3086223,0.29530272,1.4935876e-09,0.003678969,2.179408e-09,0.1985713
898,6.624259e-10,3.325504e-10,0.282325,1.5852728e-09,5.497515e-10,0.2806533,0.15131705,4.450886e-10,0.010019541,0.0520371,0.045348305,0.017614845,0.16068491
899,2.9207742e-08,2.0995063e-09,0.3688864,1.1973643e-07,4.9769646e-09,1.1838883e-08,1.9137445e-08,0.6256679,1.1751739e-08,4.4729527e-09,8.924093e-09,2.4463645e-08,0.0054454715
900,6.7227557e-09,8.6494306e-10,2.0032744e-06,0.00032800995,1.9710817e-09,3.7640416e-07,0.0021436121,0.6993048,0.025248706,2.6241027e-09,0.07500431,0.13959822,0.05836992
901,4.5331516e-10,2.5534924e-10,0.06705012,7.998859e-10,4.0664064e-10,0.24716634,4.6015838e-10,2.8362113e-10,0.25093466,0.0025141009,0.18970278,2.0438884e-09,0.24263206
902,6.0778055e-10,5.4864324e-10,5.6836686e-09,1.3613606e-09,6.947932e-10,0.26287365,7.9001083e-10,4.7338694e-10,0.48059708,0.12799504,0.12853421,2.3982423e-09,3.3924354e-09
903,1.7714028e-09,4.2193662e-10,2.9191073e-08,5.1025815e-08,1.0005011e-09,8.43092e-09,3.8459206e-07,0.26803273,0.20236501,3.2085548e-09,0.24749354,0.2619223,0.020185895
904,5.942475e-10,3.7172523e-10,0.062035367,1.6089052e-09,6.2094835e-10,0.3894644,6.052339e-10,3.9003534e-10,0.04693419,1.9018433e-09,0.024805736,0.30606285,0.1706975
905,1.5429941e-09,5.899683e-10,0.09790457,0.001678238,1.0800607e-09,0.21783955,0.21534592,1.3061807e-09,0.41128263,4.9910183e-09,0.02706565,0.007476682,0.021406725
906,3.3925325e-09,0.11852537,0.26299798,0.020310543,0.058582474,2.8955e-08,0.4203476,1.4141592e-09,2.3801551e-08,2.754787e-09,0.02611549,0.093120426,2.1715863e-08
907,0.19919029,0.20858777,7.649426e-08,0.07218203,0.095748074,3.0080978e-09,0.20163068,0.19703463,2.513552e-09,1.4284953e-09,1.9145496e-09,0.00151663,0.02410985
908,4.292599e-09,7.2426065e-10,0.049431287,0.008889026,4.8721134e-09,4.309745e-09,0.46020994,9.451573e-10,2.75884e-09,3.1782743e-09,4.3008352e-09,4.0031697e-08,0.4814697
909,0.046847142,9.43056e-10,0.08912416,1.5175537e-08,1.441579e-09,0.22329447,0.12760022,4.1131584e-10,0.22789833,1.1027228e-09,0.11283746,0.0109766545,0.16142154
910,0.005061131,4.43505e-09,3.7799794e-09,0.0031773492,5.383213e-09,3.1356502e-09,0.03775707,0.75560206,4.2983728e-09,2.8152347e-09,0.19840242,9.596015e-09,2.0701089e-08
911,2.9042868e-09,9.090011e-10,0.36706457,0.014772716,2.1440618e-09,4.532208e-09,0.030887896,0.5732525,3.5099468e-09,1.9798436e-09,2.6715463e-09,7.806641e-09,0.01402234
912,3.7798227e-09,0.38726923,1.4951615e-08,4.1577843e-09,2.1899424e-09,2.1461295e-09,7.6312645e-09,0.2698705,2.2917395e-09,1.5509526e-09,8.053053e-09,0.14119613,0.20166413
913,0.13932522,0.14360225,0.08261497,0.097724676,0.12343246,0.1376883,9.661221e-10,2.391588e-10,0.13911529,9.980962e-10,0.13649686,9.517277e-09,3.8286895e-08
914,0.09327661,0.058329094,0.044253,0.061628394,0.031080676,0.11432799,0.111122586,0.11454197,0.1154043,0.11291097,0.09471469,0.021808542,0.026601164
915,1.2960989e-09,7.5524553e-10,1.789322e-08,2.2849752e-08,1.3633316e-09,0.048740037,0.33645478,2.1527496e-08,0.09724632,3.037401e-09,0.09915668,3.389587e-09,0.41840214
916,1.3394819e-09,3.5403303e-10,5.7963625e-09,2.145789e-09,1.2983421e-09,0.13168062,0.24090065,0.21967961,0.24471277,2.6914733e-09,0.16302638,5.5930256e-09,8.862534e-09
917,0.15455218,0.49778154,4.6965383e-09,0.00025415205,0.0038564089,2.5752471e-09,0.0027014096,0.26212704,2.4555284e-09,1.2276022e-09,2.336111e-09,5.27006e-09,0.07872717
918,8.138503e-10,3.084171e-10,0.009887032,2.6035254e-08,6.864225e-10,0.25483245,0.045449592,0.120575,0.26161042,1.2547684e-09,0.17914093,2.0388953e-09,0.12850448
919,1.6824739e-09,1.0899479e-09,4.2557483e-07,3.6589451e-09,2.3582487e-09,0.1680567,1.2578828e-09,8.5549196e-10,0.32637873,2.8414107e-09,0.09500167,0.008146361,0.40241614
920,1.100464e-09,3.0751837e-10,0.049719654,2.612072e-09,1.4890782e-09,0.24672158,0.24454787,6.686606e-10,0.026236434,0.0010284221,0.1785612,1.8553291e-09,0.25318483
921,6.770768e-10,4.6166773e-10,0.014997666,1.4303564e-09,7.1839823e-10,8.2341705e-07,9.548804e-10,4.786883e-10,0.49350095,1.997635e-09,0.0752196,0.14414744,0.27213347
922,1.4522643e-09,3.7714445e-10,0.1583679,8.89678e-09,1.2255736e-09,0.19438545,0.2598359,0.0007575629,0.024621354,1.9860187e-09,0.10702566,5.1499e-09,0.25500613
923,0.097979955,0.29481256,0.15372133,0.07074781,0.29130957,2.5210198e-09,6.120042e-09,0.069038145,1.9881934e-09,1.139396e-09,0.0113191325,3.982637e-09,0.011071496
924,5.373714e-10,3.2075465e-10,6.30776e-08,1.3803423e-09,5.232489e-10,0.25343883,7.203164e-10,4.0611584e-10,0.3390145,1.4864843e-09,0.13899581,2.0543471e-09,0.26855078
925,0.2671299,0.27705416,0.0009117699,0.09233185,0.13378783,0.035293777,8.5729923e-10,6.278342e-10,0.043601774,1.0137768e-09,0.0028917592,2.684927e-09,0.14699726
926,2.1606203e-09,5.778294e-10,7.429018e-08,0.0014196861,2.4141464e-09,3.424274e-08,0.30836114,0.30409217,0.30610982,4.07667e-09,0.072809294,0.00037068938,0.0068371384
927,3.3350789e-09,6.799968e-10,0.13161421,4.0761826e-08,2.3436835e-09,0.0453237,0.030901393,0.39475566,1.714487e-07,2.6289018e-09,0.37252063,8.139943e-09,0.024884142
928,5.549676e-10,4.0130035e-10,0.2052055,1.1248543e-09,6.7269534e-10,0.4123728,0.06747132,4.5878037e-10,0.12798874,1.6095666e-09,0.074076824,0.015822398,0.0970625
929,1.0769866e-09,3.2006361e-10,0.2837779,2.3923623e-09,7.50816e-10,0.2989053,5.883279e-10,2.9844535e-10,0.29399347,1.3527518e-09,0.114851736,0.008471352,1.8876847e-07
930,1.0575726e-08,7.55354e-10,0.019204175,0.053441327,1.6988444e-09,0.22544388,0.32218674,0.32105404,1.546141e-08,1.977079e-09,0.058669757,6.169864e-09,6.0259797e-09
931,0.00038335132,4.5305133e-09,4.6876485e-09,3.0742945e-07,5.3565876e-09,3.1921596e-09,0.0044219582,0.91562176,3.745069e-09,2.892947e-09,4.1636983e-09,4.561381e-09,0.079572625
932,1.9979864e-09,1.4327309e-09,0.05956969,1.0451694e-08,1.0314745e-09,0.25339857,0.03954585,0.24159668,0.25239843,1.7756197e-09,0.09703387,0.056456927,3.1585616e-09
933,1.0128665e-09,4.0414744e-10,0.109790206,1.1819086e-08,5.171555e-09,0.20764266,0.07117366,0.20404771,0.20389502,1.1346424e-09,0.20345068,1.8402273e-09,5.482342e-09
934,4.7625637e-08,1.4124922e-09,0.034266245,0.01446554,5.45771e-09,1.2239022e-08,0.00306379,0.28786433,0.054795764,0.44809222,0.157452,8.825955e-09,1.7727782e-08
935,6.0164447e-09,4.2959672e-10,0.014802774,0.011000567,2.3899847e-09,0.20234416,0.26348048,0.17374097,0.26260614,1.2098583e-09,0.07202486,2.3713471e-09,4.320656e-09
936,3.2086325e-09,6.283312e-10,0.02997221,3.193896e-09,1.1319532e-09,0.5648378,0.003599095,0.3323035,1.1535147e-08,1.9437918e-09,0.017737804,6.1580603e-09,0.051549546
937,1.0454725e-08,6.609709e-10,0.08310884,1.3784036e-08,0.0004006507,0.45395958,0.21240401,8.414549e-10,0.11470049,3.5171552e-09,0.13542643,6.2570353e-09,1.659721e-08
938,9.70302e-10,5.9296407e-10,0.10067734,1.8410214e-09,1.0293616e-09,0.15056811,0.0006630307,6.863694e-10,0.4329817,0.22095464,0.08325638,0.010898666,7.770276e-09
939,1.5530743e-08,6.631678e-10,0.096352525,6.030681e-08,3.1647118e-09,0.36136624,0.14589278,0.36290485,9.254709e-09,3.3190257e-09,0.028601702,0.004881842,6.9495045e-09
940,3.2870187e-09,5.752358e-10,0.08385928,0.030177327,2.4412874e-09,0.07263062,0.30854523,0.30059564,2.4891787e-07,0.00070012483,0.04776613,0.15572509,2.263827e-07
941,0.03969386,4.6007032e-10,0.083878264,0.1007575,1.0385802e-07,7.69468e-08,0.20386943,0.20335408,1.7586666e-08,2.6176628e-09,1.8229505e-09,0.20572835,0.16271836
942,0.24448471,0.28017056,0.024757462,0.010658886,0.010427853,0.035421632,1.5731328e-09,2.1929483e-09,4.273503e-09,0.27423352,1.3756892e-07,0.119845144,4.5944715e-09
943,6.166238e-10,3.013703e-10,0.23732929,2.4089761e-09,6.060257e-10,0.2869732,3.1536305e-09,0.12591217,0.010635436,3.740099e-09,0.011341476,0.027899433,0.299909
944,7.0626793e-10,4.57068e-10,0.21434787,4.995641e-09,7.0860834e-10,0.02538753,1.6306079e-09,4.913112e-10,4.34332e-09,0.4267744,4.009195e-09,0.040679984,0.29281017
945,0.011651225,1.8328344e-09,0.025499716,0.0045374166,3.1362235e-09,9.155927e-09,0.26087323,0.03549458,8.366953e-09,0.43500355,0.010467797,5.8459477e-08,0.2164724
946,1.3406057e-09,9.338832e-10,0.20746253,0.00451555,1.50534e-09,0.13837898,2.0349618e-09,9.778466e-10,7.641287e-09,3.012453e-09,2.0063174e-08,0.009848715,0.63979423
947,0.22891393,0.23254132,0.025090659,0.07928891,0.20090228,1.6575203e-07,8.400317e-10,3.9434897e-10,0.06735682,9.42161e-10,0.05576963,2.0536573e-08,0.11013626
948,1.4581848e-09,5.409959e-10,3.5869976e-09,2.521981e-09,1.378152e-09,2.9559888e-09,0.282023,0.23734027,2.0756887e-09,1.2395924e-09,2.6320461e-09,0.01574347,0.46489328
949,0.00095957273,1.2620148e-09,2.7616347e-09,5.276875e-07,4.6775757e-09,2.7296612e-09,0.0050494154,0.7864644,4.143518e-09,2.6694233e-09,0.20752603,4.236406e-09,3.6426293e-09
950,3.3670187e-09,4.2348172e-10,0.32117972,2.0509745e-07,1.0466278e-09,1.41010625e-08,0.21327543,0.17935404,2.5563005e-09,0.0005731712,1.8790864e-09,0.00017521744,0.28544223
951,8.5920804e-10,3.3956768e-10,0.0923581,2.536812e-09,4.443473e-10,0.26564327,1.0722543e-08,2.7407734e-10,0.16978763,3.3379732e-09,0.19781832,4.68884e-09,0.2743927
952,0.009982809,4.5936153e-09,0.075953744,0.009998208,2.8223561e-09,0.03787645,0.016143652,0.14539051,0.4201436,1.9037596e-09,0.123468004,4.864881e-09,0.16104296
953,4.0198828e-10,2.6466698e-10,0.21601154,1.0508879e-09,4.1541018e-10,0.15318327,5.6678456e-10,2.7863192e-10,0.28064957,1.1388638e-09,0.103989154,1.0388435e-08,0.24616648
954,5.482695e-10,2.3996458e-10,0.12754653,6.621357e-10,4.426535e-10,0.2125636,5.031631e-10,2.2381816e-10,0.21631388,1.1209617e-09,0.20717849,0.20193438,0.03446311
955,4.823915e-10,3.0416572e-10,0.16697007,2.234325e-08,4.5782446e-08,0.16876014,6.7528577e-10,2.1100455e-10,0.16911352,0.1608453,0.16880167,6.1499254e-06,0.1655031
956,1.2372475e-09,6.400254e-10,1.0265933e-06,0.004604229,1.8031618e-09,0.0121919755,0.007164874,0.41184098,0.40433177,2.2584732e-09,0.159865,3.992736e-08,6.306084e-09
957,3.9860972e-09,7.9766926e-10,0.21479817,5.2250093e-09,1.2255125e-09,5.919858e-09,1.8270636e-09,7.0352185e-10,4.466998e-09,7.589518e-09,7.1501414e-09,0.054937728,0.7302641
958,3.270917e-10,2.0964815e-10,0.18415257,8.7248303e-10,3.6357198e-10,0.21908247,8.185393e-10,0.008620706,0.22094306,1.0559924e-09,0.1462871,2.9851086e-09,0.22091411
959,7.829778e-09,1.3089803e-09,5.9387566e-09,0.03018041,0.037287463,3.8765027e-09,0.2724427,0.31290728,4.5058357e-09,1.5606169e-09,0.34386483,2.9095006e-08,0.0033173414
960,2.258531e-09,6.6537625e-10,2.0125022e-08,1.3847885e-07,1.5798077e-09,2.643793e-09,0.053177435,0.37000847,2.238189e-09,1.9661979e-09,0.019535162,0.017799681,0.5394791
961,6.046574e-10,3.642351e-10,0.09978071,2.017774e-09,5.96634e-10,0.34157133,6.431243e-10,3.7135128e-10,0.17541087,1.8179018e-09,0.040531415,0.0048129326,0.33789268
962,1.2814734e-09,4.689097e-10,0.307975,7.910995e-05,4.225179e-05,2.6736174e-07,1.9737392e-08,0.23717938,0.11867122,1.3893544e-09,3.996564e-09,2.3344189e-08,0.33605278
963,1.7429215e-09,3.9741954e-10,2.7825848e-07,0.00026805146,9.949981e-10,0.22992688,0.0041559734,0.26083913,0.1676045,1.2240752e-09,0.06840558,6.613059e-09,0.2687996
964,6.551082e-10,3.6901251e-10,0.023684716,1.1437826e-09,5.987597e-10,0.40182853,7.519173e-10,4.194216e-10,0.4073347,3.145597e-09,0.16715215,1.7182296e-09,6.045301e-09
965,0.020144884,0.18012604,0.061738696,0.0139467055,0.004531178,0.17960401,6.8604294e-10,2.3544555e-10,0.18235679,8.624744e-09,0.18079056,3.6540644e-09,0.1767611
966,0.15491919,0.1639799,0.15866414,0.05082374,0.034122467,0.16230002,5.2515775e-10,2.5168864e-10,0.16174527,0.00027122544,0.113174066,3.8539056e-09,1.6387343e-08
967,9.315047e-10,2.789224e-10,0.12506892,1.6012598e-09,5.614391e-10,0.19657066,0.19428833,1.1058335e-09,0.19398698,1.5421504e-09,0.11226788,3.322504e-09,0.17781726
968,2.1230295e-09,9.332255e-10,2.4310054e-09,0.0030364129,2.2477036e-05,3.0141194e-09,0.0053003086,0.5886393,6.5441648e-09,1.7907481e-09,0.4030013,1.6503124e-07,3.2388603e-09
969,2.6130889e-09,4.2466122e-10,0.017222628,0.001074725,2.4740697e-05,0.08643966,1.3369072e-08,0.22940981,0.2420395,0.24482259,0.1590738,2.9642944e-09,0.019892495
970,0.040078882,7.680257e-10,1.8667072e-06,0.23719853,2.8870645e-06,1.2815154e-08,0.25032407,0.24755734,3.8858776e-08,3.3921084e-09,0.030317461,1.2462138e-07,0.19451869
971,6.784542e-09,7.988099e-10,0.277994,0.016686775,1.4170668e-08,5.2114006e-09,0.18304913,0.27565053,4.375791e-09,1.7201301e-09,1.4010865e-08,0.10775165,0.13886786
972,4.056984e-09,7.1589307e-10,5.966876e-09,0.46386942,2.8173526e-08,1.03958815e-08,0.03426277,0.2631574,0.13909233,2.6398652e-09,0.09961811,5.3552323e-09,7.773354e-09
973,0.0095514925,3.3495529e-09,1.3477277e-08,0.0012443302,3.4044287e-08,7.3193034e-09,1.6710835e-08,2.7786096e-09,8.410955e-09,0.8862905,9.6205355e-09,1.0203726e-08,0.102913626
974,1.6215901e-09,3.656144e-10,0.16205871,1.17477565e-08,2.4408702e-09,0.19047102,0.041305345,0.18929783,0.09126603,1.0344878e-09,0.14323696,3.1246685e-09,0.18236418
975,0.0028260506,1.2565516e-09,2.5232392e-08,0.00073904794,2.1643969e-09,4.7171165e-09,0.42400518,0.42485192,3.5758476e-09,2.5741824e-09,4.8262168e-09,0.039755657,0.10782207
976,5.9800886e-10,2.9085986e-10,0.15528804,1.0627161e-09,4.688676e-10,0.27247247,5.180654e-10,3.071076e-10,0.27054036,1.7062621e-09,0.0050732363,0.014771555,0.28185433
977,2.2400982e-06,0.23417145,0.22739524,1.9073318e-09,8.7346784e-08,0.09480572,3.1579552e-09,0.058772534,0.23698704,1.1626577e-09,0.092281796,2.3901174e-09,0.055583995
978,1.3366548e-09,2.680063e-10,0.18087776,5.054743e-09,1.0927464e-09,0.18332559,0.0133843515,0.13124785,0.18586633,4.1775476e-09,0.18378375,0.0031089277,0.11840547
979,2.5873172e-09,8.518016e-10,1.6824882e-07,0.10484544,0.2932699,0.12354679,1.6147385e-09,3.9762374e-10,0.2935494,1.5556358e-09,0.073971555,2.8577682e-09,0.11081676
980,2.9781515e-09,6.5579747e-10,0.04884051,0.00017907364,4.8866506e-09,0.20052387,2.1886556e-06,0.14473905,4.94489e-08,4.7322906e-09,0.06564971,0.42802632,0.1120392
981,4.860199e-10,3.2527028e-10,0.06140453,1.7992964e-09,5.641834e-10,0.045042917,6.576325e-10,3.5573305e-10,0.3418893,1.4661278e-09,0.18552361,0.34712708,0.019012636
982,0.059859682,3.171307e-08,0.10883174,0.109344244,0.044619903,0.11088361,0.11243675,0.112759516,0.11129983,0.017206194,0.039288737,0.06351406,0.10995568
983,5.9247324e-10,3.7686196e-10,0.0054793702,1.05178e-09,5.760895e-10,0.008554733,6.734597e-10,3.9295223e-10,0.26508182,1.7748015e-09,0.22173622,0.43012744,0.06902046
984,1.8218413e-09,8.257145e-10,5.0215924e-08,0.0005459307,1.5089776e-09,5.8793788e-09,0.45857114,1.0268913e-09,3.947279e-09,3.316691e-09,2.9886127e-09,5.360996e-09,0.5408829
985,0.0014516003,1.5040303e-09,0.04735126,0.20952725,0.21118303,0.07023025,0.10932698,3.0500583e-10,3.611755e-08,1.1769973e-09,0.0027867486,0.21282524,0.1353176
986,4.716699e-10,3.1469147e-10,4.0241406e-09,1.3148278e-09,4.8898097e-10,0.17394857,5.952678e-10,3.2134284e-10,0.33578947,1.1929612e-09,0.3315872,1.945867e-09,0.15867475
987,6.818438e-10,4.1975745e-10,0.014589679,1.1010736e-09,6.0629407e-10,0.059292443,6.5669964e-10,4.1245599e-10,0.36095586,1.4807818e-09,0.12799212,0.4371699,3.0658927e-09
988,4.7205184e-10,2.9423652e-10,0.15090272,9.372341e-10,5.410377e-10,0.29548547,5.199483e-10,2.9356217e-10,0.29870027,1.4543031e-09,0.25491148,2.4129483e-09,1.05753974e-08
989,1.7276518e-09,7.2572054e-10,0.17558387,0.0070494935,1.9002773e-09,3.9611866e-08,0.01650404,0.11577431,0.3779385,4.528309e-09,0.1507858,0.004592784,0.15177122
990,5.5487817e-08,9.542666e-10,0.004754342,0.010822677,3.7418184e-09,2.5490503e-09,0.00086991023,0.47405246,2.7255513e-09,2.030806e-09,3.5128211e-09,0.50950056,5.243799e-09
991,5.5784294e-10,2.7635152e-10,0.12537494,8.060425e-10,4.3331272e-10,0.26324666,0.11655162,2.975228e-10,0.26589912,3.0261311e-09,0.21235877,1.5949976e-09,0.016568936
992,4.5109613e-05,5.255407e-10,8.608506e-09,6.0848917e-09,2.1427953e-09,0.20832554,0.26704824,4.3791143e-10,0.27811733,5.9839422e-09,0.24646373,2.7059552e-09,4.483401e-09
993,3.111119e-09,7.80554e-10,0.11106371,6.429168e-06,1.9161532e-09,0.05766915,0.43047917,8.880055e-10,0.3035085,2.2727706e-09,0.085718125,0.011554937,2.096553e-08
994,0.047041737,1.2003385e-09,0.04818499,0.053535588,1.3518822e-07,1.0965214e-08,0.41932547,0.044843305,9.991391e-09,2.1992028e-09,0.37930077,0.007767944,2.4579583e-08
995,4.3857715e-10,0.05616154,0.12483116,8.9127106e-10,6.331202e-10,0.210923,4.435667e-10,5.693532e-10,0.221755,0.21638916,0.15228446,0.004759608,0.0128961075
996,0.28780088,0.29960483,1.9556599e-09,0.05522252,0.06763918,1.3946261e-09,0.010525352,0.27920723,1.4184296e-09,1.73541e-09,1.4206903e-09,2.2136806e-09,1.7968594e-09
997,0.0032505542,4.4042514e-10,0.16842362,0.1198662,0.10421821,0.17878601,1.0790191e-09,2.445934e-10,0.17880014,2.9175045e-08,0.17630725,0.004915829,0.06543214
998,0.018228514,0.23636402,1.0487463e-08,0.004494828,1.7983803e-09,0.23117772,0.21725665,2.7268774e-09,0.23960516,7.775996e-10,0.043031354,0.00984164,1.5294115e-09
999,1.3296118e-09,5.105045e-10,0.028448762,5.259343e-07,1.9924646e-09,9.869598e-09,0.34415576,1.1764888e-09,5.687702e-09,0.0028513628,0.34421,3.019977e-08,0.28033355
