,Astro L1 FGFR3 SERPINI2,Astro L1-6 FGFR3 AQP1,Astro L1-6 FGFR3 PLCG1,Endo L2-5 NOSTRIN SRGN,Exc L2 LAMP5 KCNG3,Exc L2 LINC00507 ATP7B,Exc L2 LINC00507 GLRA3,Exc L2-3 LINC00507 DSG3,Exc L2-3 RORB CCDC68,Exc L2-3 RORB PTPN3,Exc L2-3 RORB RTKN2,Exc L3 LAMP5 CARM1P1,Exc L3 RORB OTOGL,Exc L3 THEMIS ENPEP,Exc L3-5 FEZF2 ASGR2,Exc L3-5 FEZF2 LINC01107,Exc L3-5 RORB LAMA4,Exc L3-5 RORB LINC01202,Exc L3-5 RORB LNX2,Exc L3-5 RORB RPRM,Exc L3-5 RORB TNNT2,Exc L5 FEZF2 CSN1S1,Exc L5 FEZF2 NREP-AS1,Exc L5 FEZF2 PKD2L1,Exc L5 FEZF2 RNF144A-AS1,Exc L5 RORB MED8,Exc L5 THEMIS FGF10,Exc L5 THEMIS LINC01116,Exc L5 THEMIS RGPD6,Exc L5 THEMIS SLC22A18,Exc L5 THEMIS VILL,Exc L5-6 FEZF2 C9orf135-AS1,Exc L5-6 FEZF2 CFTR,Exc L5-6 FEZF2 FILIP1L,Exc L5-6 FEZF2 IFNG-AS1,Exc L5-6 FEZF2 LPO,Exc L5-6 FEZF2 OR1L8,Exc L5-6 FEZF2 SH2D1B,Exc L5-6 THEMIS SMYD1,Exc L5-6 THEMIS TNFAIP6,Exc L6 FEZF2 FFAR4,Exc L6 FEZF2 KLK7,Exc L6 FEZF2 PDYN,Exc L6 FEZF2 POGK,Exc L6 FEZF2 PROKR2,Exc L6 THEMIS LINC00343,Exc L6 THEMIS SLN,Exc L6 THEMIS SNTG2,Inh L1 LAMP5 BMP2,Inh L1 LAMP5 NMBR,Inh L1 LAMP5 PVRL2,Inh L1 LAMP5 RAB11FIP1,Inh L1 PAX6 CHRFAM7A,Inh L1 PAX6 MIR101-1,Inh L1 PVALB SST ASIC4,Inh L1 SST DEFB108B,Inh L1 SST P4HA3,Inh L1 VIP KLHDC8B,Inh L1-2 PVALB CDK20,Inh L1-2 SST CCNJL,Inh L1-2 SST CLIC6,Inh L1-2 SST PRRT4,Inh L1-2 VIP EXPH5,Inh L1-2 VIP HTR3A,Inh L1-2 VIP PTGER3,Inh L1-2 VIP SCML4,Inh L1-2 VIP WNT4,Inh L1-3 SST FAM20A,Inh L1-3 VIP CBLN1,Inh L1-3 VIP CHRNA2,Inh L1-3 VIP FNDC1,Inh L1-3 VIP HSPB6,Inh L1-5 VIP CD27-AS1,Inh L1-5 VIP LINC01013,Inh L1-5 VIP PHLDB3,Inh L1-5 VIP SMOC1,Inh L1-6 LAMP5 AARD,Inh L1-6 LAMP5 CA1,Inh L1-6 LAMP5 NES,Inh L1-6 PVALB COL15A1,Inh L1-6 SST NPY,Inh L1-6 VIP SLC7A6OS,Inh L2 PAX6 FREM2,Inh L2 PVALB FRZB,Inh L2 VIP SLC6A16,Inh L2-3 SST NMU,Inh L2-5 PVALB HHIPL1,Inh L2-5 PVALB RPH3AL,Inh L2-5 VIP BSPRY,Inh L2-5 VIP SOX11,Inh L3 PVALB SAMD13,Inh L3-5 PVALB ISG20,Inh L3-5 SST CDH3,Inh L3-5 SST GGTLC3,Inh L3-5 SST OR5AH1P,Inh L3-5 VIP HS3ST3A1,Inh L3-5 VIP IGDCC3,Inh L3-5 VIP TAC3,Inh L3-6 PAX6 LINC01497,Inh L3-6 VIP UG0898H09,Inh L3-6 VIP ZIM2-AS1,Inh L5 PVALB LRIG3,Inh L5 SST RPL35AP11,Inh L5-6 LAMP5 CRABP1,Inh L5-6 PVALB FAM150B,Inh L5-6 PVALB GAPDHP60,Inh L5-6 PVALB KCNIP2,Inh L5-6 PVALB MEPE,Inh L5-6 PVALB SST CRHR2,Inh L5-6 PVALB ZFPM2-AS1,Inh L5-6 SST BEAN1,Inh L5-6 SST C4orf26,Inh L5-6 SST DNAJC14,Inh L5-6 SST FBN2,Inh L5-6 SST ISX,Inh L5-6 SST KLHL1,Inh L5-6 SST PAWR,Inh L5-6 SST PIK3CD,Inh L5-6 VIP COL4A3,Inh L6 SST TH,Micro L1-6 TYROBP CD74,OPC L1-6 PDGFRA COL20A1,Oligo L2-6 OPALIN FTH1P3,Oligo L2-6 OPALIN MAP6D1,Oligo L3-6 OPALIN ENPP6,Oligo L3-6 OPALIN LRP4-AS1,Oligo L5-6 OPALIN LDLRAP1,VLMC L1-5 PDGFRA COLEC12
285,3.818006e-06,2.96177e-07,8.759708e-06,0.0025738142,8.058654e-07,0.08657269,1.4681989e-06,2.9218368e-06,2.3296568e-06,1.2147319e-06,1.7117618e-06,9.668391e-07,9.800405e-07,1.7379458e-05,1.3074879e-06,1.5674449e-06,2.124022e-06,1.1841037e-06,2.6848738e-06,0.065994956,0.10271107,0.029260613,2.9184343e-07,3.2103162e-07,5.440979e-07,1.1565974e-06,6.3977814e-06,5.0562153e-06,0.00015989007,4.127552e-06,1.6298285e-06,1.5959054e-06,1.9666961e-06,1.1744047e-06,3.9541985e-07,3.406721e-07,0.048001572,2.876128e-06,8.287418e-07,4.3614154e-06,2.5347874e-06,7.706384e-07,0.004777317,2.6244303e-05,1.5869683e-06,9.32224e-05,2.9665446e-06,2.5850852e-06,8.9211106e-08,1.0068286e-07,9.395361e-08,1.4653968e-07,1.3404706e-07,1.924464e-07,2.1320098e-07,4.1630662e-07,1.958958e-07,8.1854745e-07,0.021213286,1.0040366e-07,3.2948282e-07,7.811209e-08,3.058085e-07,1.4644414e-07,1.5762354e-06,5.6339775e-07,1.1816316e-07,9.4188195e-08,1.7816859e-07,2.0671759e-07,2.1869783e-07,3.182338e-07,0.0057581705,0.0040488844,1.8664107e-07,1.4295924e-07,1.7868159e-07,6.2303957e-07,4.6987452e-07,0.008776529,5.21246e-08,0.006673979,5.349026e-07,0.0064716605,2.7109107e-07,3.195297e-07,0.00019758425,0.111750595,0.0009041036,2.5158184e-07,0.080664136,0.0758554,1.8717381e-07,1.12952854e-07,1.4932588e-07,2.2593213e-07,5.1378793e-06,3.6186142e-07,0.0031534424,2.2534753e-07,1.7953384e-07,2.1151723e-06,1.9766304e-07,2.9598527e-07,3.2996193e-06,4.9979053e-07,4.611569e-06,6.678407e-07,2.4131413e-07,0.07253397,1.3461882e-06,3.28583e-07,2.661507e-07,4.7165244e-07,1.9366804e-07,3.0532772e-07,1.1792507e-07,2.1584103e-07,1.9004062e-07,4.418052e-07,6.572301e-05,7.6212665e-08,0.091230474,0.01677167,0.1406759,0.010646947,3.4308175e-07,0.0023085591
286,1.5166215e-06,0.0023533453,3.2623169e-07,0.0019184002,4.9024516e-07,1.1698027e-06,8.426219e-06,0.12115935,1.7067854e-06,2.3258995e-06,0.07667154,0.025800876,8.20154e-06,0.15898743,4.610635e-06,4.425227e-07,0.010793623,0.016538125,1.6754301e-06,8.036915e-06,1.9130073e-06,2.4687354e-06,2.800448e-07,3.774582e-07,3.7940637e-07,0.07493811,2.0667974e-06,0.04797516,0.06247826,4.8324987e-06,0.06108684,0.033733204,1.5712801e-06,3.941053e-06,1.1850062e-06,5.834244e-07,3.4919942e-06,0.08704831,0.0057559735,0.11545516,5.600544e-07,3.3087651e-06,8.496385e-06,0.02275704,8.478818e-07,0.0048282635,1.2705368e-05,5.3430012e-06,9.787573e-08,1.0773056e-07,7.7470126e-08,1.04420074e-07,2.3283748e-07,1.193848e-07,1.4132316e-07,3.0508954e-07,1.361698e-07,0.002545201,2.3443646e-07,3.8612953e-07,2.680542e-07,1.3301167e-07,2.2362178e-07,1.4680165e-07,3.5747394e-07,2.1833874e-07,1.1707155e-07,3.1475224e-07,1.7368771e-07,0.005729474,2.2972318e-07,1.3461852e-07,0.0018426048,1.6735012e-07,7.343996e-08,3.1490865e-07,1.3099196e-07,1.291951e-07,2.1505448e-07,0.005571145,4.902502e-08,2.6730785e-07,2.9171866e-07,2.7989182e-07,3.2534385e-07,3.3499248e-07,1.1476528e-06,8.608601e-07,0.005063724,1.7611458e-07,0.01989038,0.011469071,0.003972673,2.5042448e-07,3.512912e-07,2.8238097e-07,1.8942806e-07,7.96905e-07,1.6374143e-07,6.6380886e-07,1.7417071e-07,3.8634423e-07,2.877e-07,9.677552e-08,5.201828e-07,2.6764758e-07,1.9594293e-06,1.0403191e-06,7.9300486e-07,1.4851379e-06,1.5020726e-06,4.6201828e-07,8.757931e-07,0.0062600905,5.8426053e-07,4.0573062e-07,2.5044736e-07,0.0010441979,2.120771e-06,4.3529323e-07,0.003965468,1.3800899e-06,6.972436e-08,1.3363339e-07,7.2803864e-08,5.6461573e-08,0.0022463687,2.5373583e-07
287,0.003015362,4.189795e-07,0.00031504265,0.0015052574,0.013653589,0.0047222697,7.8691846e-07,4.662898e-07,7.559892e-07,1.4255882e-06,2.2135039e-06,1.4073014e-06,0.09939688,0.03627514,3.390997e-07,1.0759477e-06,4.949077e-06,0.09847696,0.014546729,0.07732545,0.0314102,0.041382167,4.968702e-07,4.664552e-07,4.2468469e-07,0.03436496,0.097574875,2.308047e-06,3.6360798e-06,0.023703324,0.029466232,0.062443163,4.695777e-06,0.013656982,4.3312505e-07,6.5263175e-06,6.7591313e-06,2.0916732e-06,8.9530704e-07,0.060013156,6.563555e-07,1.0231591e-06,4.7414844e-07,2.1226906e-06,0.005974853,0.051089033,8.032117e-06,0.056304883,7.609859e-08,7.818384e-08,1.0029621e-07,2.13408e-07,1.1665357e-07,1.10893296e-07,1.7012006e-07,1.3704006e-07,2.096806e-07,7.1199196e-07,7.885358e-06,7.765508e-08,0.0033003355,7.2202205e-08,1.4750954e-07,0.001976704,8.944264e-07,1.6873032e-06,0.004839104,1.0388482e-07,8.16151e-08,3.8076504e-07,2.2322374e-07,1.2467942e-07,9.614746e-08,1.1945683e-07,1.6498427e-07,1.674136e-07,5.166088e-05,1.9283344e-07,2.131615e-07,0.0070832227,3.2819532e-08,0.006731964,2.702271e-07,0.009693627,4.297319e-07,2.0406878e-07,0.04285941,9.630774e-07,0.0020562499,1.3208313e-07,1.3418986e-06,0.021501059,1.8828247e-07,1.4840221e-07,1.2310824e-07,1.0331734e-07,1.1216026e-07,1.0828117e-07,2.3181973e-07,8.9975806e-08,1.3501797e-07,0.005388656,1.640621e-07,1.2870996e-07,3.9695465e-07,2.2315075e-07,0.018594505,2.1190726e-07,2.2989055e-07,1.6567337e-06,5.631015e-07,4.3344443e-07,0.010503589,5.0187396e-07,2.421153e-07,3.2599684e-07,1.5653472e-07,1.4358532e-07,1.10644535e-07,1.6998207e-07,0.0007257138,0.0042220214,6.138821e-08,1.5895405e-07,6.920856e-08,3.1768883e-07,1.9842845e-07,0.0037754674
288,3.0210927e-07,0.0026304703,2.577296e-07,3.0788295e-05,1.4581001e-06,0.029352315,0.04982886,0.15637103,2.161318e-06,1.6557232e-06,9.673504e-06,0.17171004,0.13708049,0.121069595,7.493266e-07,6.022306e-07,0.05870099,0.061149385,5.797574e-05,1.6910191e-05,2.9330255e-05,0.02725739,0.013628697,7.434916e-07,3.7872576e-07,8.918751e-06,1.812944e-06,3.6332576e-06,3.0808317e-06,4.53396e-06,2.8966933e-06,0.016901378,1.2088583e-05,1.6681001e-06,4.7639597e-07,4.5425077e-07,1.001644e-06,2.0610423e-06,0.018327804,0.04769517,6.691777e-07,1.2114984e-06,6.327901e-07,1.6579694e-06,0.006990835,3.7421157e-06,0.05379803,6.862908e-05,5.800692e-08,5.9568915e-08,5.327224e-08,7.705606e-08,7.6267014e-08,0.0010156229,8.404641e-08,8.802693e-08,0.0020896886,2.2289278e-07,9.228531e-08,5.8989023e-08,1.1095944e-07,5.3674285e-08,1.3449147e-07,1.4098435e-07,8.357222e-08,1.0803699e-06,9.6283244e-08,8.824016e-08,2.1547297e-07,2.7984336e-07,3.1591958e-07,1.05789624e-07,2.0086053e-07,1.3871984e-07,6.0655445e-08,0.0053906655,9.590185e-08,1.6148317e-07,1.143931e-07,1.4239933e-07,0.0031183057,1.2420594e-07,2.9946366e-07,1.1224796e-07,4.2122545e-07,1.0357462e-07,1.6136589e-07,2.379002e-07,1.6797749e-07,0.0028204082,2.9182058e-07,2.6902998e-07,1.2117043e-07,1.2491209e-07,9.4671776e-08,2.5313688e-07,0.0020117392,1.7320306e-07,9.800866e-08,7.907109e-08,1.7553529e-07,2.940331e-07,1.2219331e-07,8.293769e-08,3.1484834e-07,0.0069984174,2.4080043e-07,1.6063261e-07,1.2999458e-07,3.2941495e-07,1.6273209e-07,1.4352281e-07,1.4887134e-07,1.5422654e-07,1.5712773e-07,1.2785354e-07,9.5942376e-08,7.212645e-08,2.275193e-06,1.07331786e-07,0.00013231972,1.1242763e-06,2.4469944e-07,3.746173e-07,0.00048362341,3.0034003e-06,0.0031569866,9.8400584e-08
289,1.1694701e-07,0.0038193048,3.107628e-07,0.0019260861,3.4669886e-06,5.878747e-07,2.0150648e-05,0.03486057,1.8859469e-06,0.027479121,0.0599699,0.022264684,0.009212298,0.052212615,1.3251016e-06,5.1639563e-07,0.029308364,0.08812491,2.066981e-06,1.0042186e-06,0.047684837,0.040123872,0.00013128761,0.032045703,0.025987402,3.4327877e-05,0.0036268893,3.894325e-06,0.060814515,0.031584673,7.465367e-06,5.6196677e-06,1.23465825e-05,1.6821394e-06,8.4868446e-07,1.2988363e-05,6.4527208e-06,1.4596129e-06,0.00017809971,0.017454175,3.0544075e-07,0.0413379,3.5595423e-07,6.6274583e-07,4.0810443e-07,0.010748253,0.030709486,0.012923487,1.15358326e-07,1.0327195e-07,1.1284366e-07,0.000490057,3.2709477e-07,1.543343e-07,2.0673967e-07,2.6978103e-07,2.1490476e-07,3.1934775e-07,6.4623487e-07,2.3985417e-06,3.49212e-07,0.02548906,8.6370335e-07,2.1878455e-07,9.658222e-07,2.2649509e-07,3.3637943e-07,1.038687e-06,1.1539089e-07,3.4531257e-07,2.2347706e-07,2.4879304e-07,0.00021362516,3.439287e-07,1.3921459e-07,5.707842e-07,0.002553099,0.07008646,1.4645411e-06,0.007653083,0.0022086983,3.096415e-07,0.0010414869,0.0012651569,3.6584242e-07,0.011156378,4.1204888e-07,4.3618425e-07,1.9100715e-07,1.7366813e-07,6.3307476e-07,2.6143643e-06,2.5093302e-06,1.7537205e-06,0.016016832,0.0060877907,1.6612091e-07,2.212355e-07,0.0036554758,2.1569289e-07,1.7360851e-07,3.8622812e-07,0.013415677,0.11013834,4.6416466e-07,3.013277e-07,3.0501803e-07,4.131966e-07,0.036044855,4.7445684e-07,3.4490685e-07,1.0578516e-06,2.3405937e-07,6.596716e-07,0.0006486965,1.8312309e-06,0.00027338314,8.941358e-07,2.8021225e-07,1.9864774e-06,0.006829719,5.0827797e-08,4.4874187e-07,3.0574433e-06,1.2987954e-06,2.0245128e-07,5.738009e-08,4.6296118e-05
290,8.2182714e-07,0.0069834287,2.2206005e-07,0.0012225586,6.916203e-07,0.032032654,0.01644469,4.7513475e-07,0.11658433,0.10256279,2.4352927e-05,7.8595605e-07,0.10110382,9.609967e-07,1.3305278e-06,0.015145648,0.07447859,0.059115976,0.07150169,0.09650725,0.02048082,0.008012362,2.062667e-06,5.728421e-07,5.371037e-07,1.1559249e-05,0.015884703,1.6342856e-06,2.2247534e-06,0.027153634,1.579563e-05,4.1514545e-06,8.1168866e-07,4.181876e-06,3.973129e-07,5.628062e-07,0.062116385,0.009532842,0.010600153,0.06592468,3.085633e-05,0.016619649,3.8549874e-07,8.7546584e-07,1.17549735e-05,2.7315315e-05,1.1900786e-05,1.9011591e-06,1.4002872e-07,1.273706e-07,1.3277526e-07,1.2851575e-07,0.007342966,2.2747494e-07,2.0849204e-07,1.9898604e-07,1.6741797e-07,1.2123502e-07,1.0173423e-07,4.3664133e-07,5.6140595e-07,3.233749e-07,5.2562984e-07,1.3207416e-07,0.0010464687,1.7325395e-07,3.7644273e-07,0.0056684082,1.2325401e-07,2.7569786e-07,1.1259399e-07,3.2879989e-06,1.08965025e-07,2.9377964e-07,1.13740256e-07,1.7528897e-07,1.3095747e-07,2.1214234e-07,1.8097012e-07,0.012101625,5.19737e-08,1.2747412e-07,0.004887244,1.7814557e-07,1.8973222e-07,4.823759e-07,2.1646153e-07,2.2923236e-07,0.0025958067,1.3759504e-07,2.8367694e-07,2.636098e-07,0.004488485,0.012993716,0.007537336,1.4759605e-07,1.2396741e-07,1.3285454e-07,3.3423518e-07,9.7899424e-08,1.5534816e-07,2.3480874e-07,6.0607414e-07,9.4979704e-08,9.058013e-07,2.2673044e-07,2.1759539e-07,3.0923854e-07,6.4544497e-07,2.4693276e-07,1.626972e-07,0.0031572594,7.891021e-06,6.0919217e-07,9.051001e-07,2.9857179e-06,2.9802925e-07,3.512777e-07,1.4677079e-07,2.383438e-06,0.00334709,7.7299006e-08,2.3602001e-06,3.02627e-07,0.004625215,4.8288555e-08,8.343682e-08,6.868435e-06
291,1.7734274e-06,0.0015388246,1.7699941e-07,1.4137073e-07,2.0420391e-06,7.68532e-07,5.1305167e-05,2.462036e-06,1.1864262e-06,1.2867432e-06,1.2195464e-06,1.6045229e-06,0.0034358955,3.2932242e-06,6.108694e-07,7.72652e-07,0.06516056,0.0630583,2.2549561e-06,0.022113722,0.0019348868,1.2780843e-06,0.051160336,0.00044441578,0.14840081,1.2169709e-06,0.070593566,7.6162737e-06,2.7465903e-06,1.3981474e-06,3.1125949e-06,0.082481265,8.709176e-07,4.1757253e-06,0.14736621,0.04563198,1.3762952e-06,2.0351226e-06,0.008847304,0.091885276,0.0117206685,6.5507044e-07,5.7988143e-07,6.201589e-07,5.1384706e-07,0.028990638,0.00012223687,1.708464e-05,1.3067081e-07,1.6549683e-07,1.7870522e-07,7.8432504e-07,0.006331166,3.1631845e-07,4.1398306e-07,2.6953032e-07,5.845725e-07,0.009473862,1.0353457e-06,2.8141488e-07,2.936534e-07,1.961857e-06,2.5138525e-07,3.6755645e-07,2.5877904e-07,4.4998782e-07,2.176456e-07,4.4284934e-07,1.6804083e-07,3.8474175e-07,2.5243983e-07,1.8624594e-07,2.655004e-07,1.3735243e-07,9.573266e-08,2.5230506e-07,0.06152284,4.862894e-07,0.036142085,3.3031304e-07,6.1071084e-08,0.0009579597,9.170906e-06,3.7219178e-07,5.155981e-07,5.954772e-07,3.9046367e-07,3.6182297e-07,2.4037695e-07,3.4097013e-07,2.927936e-07,4.5672385e-07,3.3842997e-07,4.698077e-07,5.950164e-07,1.6089712e-07,7.076576e-07,8.376291e-07,1.44371e-07,6.6760244e-06,0.0106555745,2.918762e-07,4.9949045e-07,8.319591e-07,1.5779439e-06,4.0683284e-07,2.90309e-07,6.4304504e-06,6.139216e-07,3.7725806e-07,2.8089957e-07,3.7514627e-07,1.2140455e-05,0.000669393,3.5034975e-07,7.4339937e-07,1.0588092e-06,0.0190798,3.134988e-07,4.4812649e-07,0.0002546416,0.0036613983,2.9220703e-07,2.529087e-07,0.0055062785,1.06360005e-07,5.6380557e-08,0.0006803878
292,8.230296e-07,2.2118691e-07,1.3072221e-07,0.0001434544,0.02278783,0.024566393,1.692586e-06,5.482494e-06,0.07013032,5.5114056e-06,4.151748e-06,0.09773475,2.3051575e-06,0.12812775,6.696243e-07,5.3597165e-07,0.024457633,0.06432086,3.1341547e-06,4.443478e-06,0.11081752,0.049452223,1.1414714e-06,1.3907872e-06,0.016499965,0.0016891621,3.184813e-06,9.362727e-06,0.0071510696,3.4304883e-06,4.689657e-06,2.640466e-06,6.5789317e-07,0.0037098695,7.428754e-07,9.233739e-07,4.347835e-06,1.0302994e-06,1.104408e-06,0.13774122,1.8497623e-06,7.7515136e-07,0.008510884,1.1087071e-06,3.8217604e-07,0.11292464,1.0960519e-05,1.919332e-06,8.314946e-08,9.586483e-08,8.867979e-08,1.4520099e-07,1.1461494e-07,7.823383e-08,2.624487e-07,4.7003505e-06,2.7935116e-07,0.005264766,2.0669613e-07,1.3430412e-07,2.4939465e-07,2.0919079e-07,0.038251095,3.4397826e-07,0.0022350552,1.1254654e-06,1.7298884e-05,1.5679055e-07,2.103938e-05,5.0559274e-06,3.1129304e-07,1.1344018e-06,2.2140827e-07,4.170474e-07,3.770824e-07,4.7409105e-07,3.0135755e-07,2.5060638e-07,3.4242024e-07,2.6729492e-07,4.15353e-08,3.0827212e-07,3.1634042e-07,2.255993e-07,7.360296e-07,1.3943851e-07,2.510668e-07,2.7779774e-07,0.006925176,0.0057526683,2.8220677e-07,3.453253e-07,1.2718321e-07,1.06663464e-07,1.3721e-07,4.5726452e-07,0.039229237,0.013852951,9.400892e-08,7.6336386e-05,7.336383e-07,1.8954093e-07,1.3585216e-07,9.466971e-08,3.6045304e-07,1.906585e-07,3.437881e-07,3.5123074e-07,3.0479305e-07,1.9483375e-07,4.362422e-07,2.2484504e-07,2.6084152e-07,5.308488e-07,1.8661474e-07,1.5479047e-07,1.0978501e-07,1.0840593e-07,4.722373e-07,8.200793e-07,0.005860377,3.892356e-08,1.8944556e-05,1.6742164e-06,2.9771056e-06,9.114242e-08,5.1233876e-08,0.0016167365
293,3.1238284e-07,2.9623513e-07,2.7179647e-06,0.0025538714,1.0931353e-06,5.157205e-07,1.0786687e-06,1.1494342e-06,0.040376812,1.3669545e-06,7.42856e-07,2.0143746e-06,0.018597832,0.039478622,5.93734e-07,1.1835027e-06,0.04374078,0.026116075,0.0887325,8.035642e-06,5.2225564e-06,0.020722633,5.647555e-07,7.5520444e-07,3.1255686e-07,1.382941e-06,0.0919268,0.028589722,4.9360515e-06,0.017353857,0.045636684,2.1494308e-05,7.299391e-07,0.049296875,5.054897e-07,0.022730885,0.08708828,5.147193e-06,0.009107136,0.070060976,1.8671946e-06,1.2191066e-06,0.041168585,1.0314401e-05,8.1992204e-07,0.07856925,6.905811e-05,0.021188762,7.933873e-08,1.08006724e-07,5.4053213e-08,7.839007e-08,0.005351747,1.5416575e-07,0.0009907401,2.6429993e-07,0.0036390456,1.450475e-07,7.4051945e-07,7.40528e-08,0.0023771513,7.607083e-08,2.2517929e-07,1.3331962e-07,3.203101e-07,1.9612824e-07,1.6691702e-07,9.602312e-08,7.851988e-08,9.68905e-07,1.3303183e-07,9.8618095e-08,8.9947186e-08,1.9501974e-07,1.7337108e-07,1.1894913e-07,8.539779e-08,1.1667912e-07,1.8866514e-07,1.3364893e-06,4.1070503e-08,5.2716774e-07,5.1304715e-07,1.9929428e-07,1.8082092e-07,0.004497062,7.062014e-06,0.009892589,1.0584838e-07,1.6598294e-07,2.699507e-06,1.418044e-05,1.245856e-06,1.2970989e-07,0.0026209299,8.377193e-08,2.6558754e-07,1.6181295e-07,0.0107728755,1.3536545e-07,0.0023268028,0.0020950744,7.4673403e-07,8.1322234e-08,5.7464973e-07,3.5715252e-07,0.0052470737,5.245668e-07,0.002967707,0.019719552,8.765058e-07,4.3976527e-07,3.9922435e-07,8.545727e-07,2.7191933e-07,5.233953e-07,1.7294771e-07,1.05781886e-07,1.4870464e-07,9.480991e-07,0.0013729205,8.1500104e-08,0.0107155265,4.8870775e-06,0.0629272,0.0014388944,0.0032180184,0.0046006152
294,2.6918087e-07,2.174292e-07,2.4957268e-07,8.659502e-08,6.213702e-07,0.047644544,4.4652943e-06,0.03210349,3.7029893e-06,1.3408946e-05,7.323061e-06,1.3345599e-05,9.4793376e-07,3.6968265e-06,0.17903978,0.046135806,2.09252e-06,2.4370702e-06,3.670054e-06,3.6129118e-06,5.7466164e-06,0.17980453,9.019594e-07,9.740081e-07,2.6217779e-06,4.5051743e-06,3.756814e-06,3.0056078e-06,1.103336e-05,1.7609015e-06,0.09263343,3.4188797e-06,1.1540394e-06,9.4616125e-06,0.012202335,0.03563207,2.2084441e-06,3.37248e-06,0.00028326013,2.6073103e-06,2.669003e-06,1.3217048e-06,0.03132612,1.7863612e-06,5.849609e-07,2.1907979e-06,1.9290655e-06,1.8126048e-06,9.374364e-06,9.2863104e-07,0.0053029126,5.5957605e-07,0.016468119,0.1166255,2.7812965e-07,3.9477868e-07,1.9233751e-07,6.751067e-05,6.9507814e-07,0.020777639,6.068941e-07,6.8763995e-07,7.1046287e-07,2.866323e-07,0.00652487,9.2454474e-07,5.171159e-07,7.532184e-07,0.00084047095,0.0142370835,5.7089744e-07,8.053795e-07,3.148412e-07,1.8735756e-07,4.6770933e-07,0.010312395,0.0025909666,9.428878e-07,1.289552e-06,2.8979974e-07,9.844082e-08,0.009970462,0.012048074,7.473053e-07,7.6387306e-07,1.6196974e-06,5.5411834e-07,8.691137e-07,4.2368094e-07,2.6891558e-07,0.017587988,0.041170347,6.898785e-07,5.7294624e-06,3.3015064e-07,5.545803e-07,5.675393e-07,1.8667532e-06,0.00093473884,4.8692283e-07,3.5703255e-07,8.8535205e-07,0.030196566,9.522909e-07,2.757103e-07,3.0406989e-07,1.8538035e-06,7.808371e-07,6.750559e-07,1.4746331e-06,0.021796683,1.40164e-06,0.0015008755,1.0367643e-06,8.664609e-07,3.9736974e-06,1.8248096e-06,0.0062558595,2.8689698e-07,3.0736817e-07,3.0887068e-07,0.0046916096,1.4869696e-07,1.6527414e-07,1.5150616e-07,0.0031088286,1.2679614e-07,6.8537065e-07
295,1.640156e-07,8.816045e-05,4.828634e-07,1.5299092e-07,0.0018160872,0.07129271,0.11068175,8.827406e-06,6.7765264e-05,0.057126142,0.078551,4.49212e-06,1.2006151e-06,0.020780854,0.027422544,0.015954169,0.101438396,9.851483e-07,7.04332e-06,0.04378297,1.6242074e-06,0.050332118,3.5183163e-07,3.177039e-07,2.647606e-07,0.0065690186,0.12030372,0.026492607,3.143978e-06,1.5374828e-06,0.1268372,2.3445361e-06,5.642361e-07,3.753928e-06,0.0020154007,3.4281382e-07,8.4849e-07,0.036712635,0.020600995,0.00022722044,3.9245768e-07,2.0299653e-06,6.406709e-07,0.020692637,0.0067721126,0.039554507,7.650799e-06,2.265555e-05,8.560809e-08,6.054564e-08,1.0034432e-07,7.2876496e-08,1.3635213e-07,7.306299e-08,9.1286935e-08,1.0889494e-07,7.774701e-08,1.00466025e-07,5.4215786e-07,1.248113e-07,1.5448835e-07,1.8255463e-07,2.2923884e-07,7.9029526e-08,1.9205336e-07,2.3067598e-07,1.920369e-07,6.609742e-08,2.326007e-07,2.4739373e-07,0.0022177359,1.0185671e-07,8.785629e-08,8.5747324e-08,3.618229e-07,1.6980752e-07,9.0326346e-08,1.5100868e-07,1.5384255e-07,1.8739482e-07,3.2065014e-08,7.4051115e-07,1.7925039e-07,2.6731104e-07,1.507149e-07,1.588784e-07,2.573424e-07,2.8810788e-07,2.3552136e-07,8.742661e-08,2.6503844e-07,1.8456072e-07,1.097185e-07,8.637533e-08,8.159844e-08,1.7279974e-07,1.7941863e-07,1.8857847e-07,1.8717871e-07,8.0543685e-08,1.6199012e-07,1.6558238e-07,9.0893e-08,1.0267845e-07,2.3284771e-07,2.6117013e-07,0.007971535,1.6009433e-07,1.5940591e-07,3.0964227e-07,2.1187486e-06,1.545221e-07,2.2311579e-07,1.6352055e-07,1.5498296e-07,1.759524e-07,8.792192e-08,7.9667416e-08,1.9321706e-07,1.4679223e-07,0.0018556705,0.0010676394,1.3188286e-07,2.0229692e-07,1.472716e-07,7.235223e-08,0.00068789016,1.4708944e-07
