,Alveolar_type_1,Alveolar_type_2,B_cells,Ciliated_cells,Club_cells,DCs,Endothelial,Fibroblast,Mac_Mono,Mast,Neutrophils,Plasma,T_cells
12,7.0162473e-06,1.2525456e-06,0.38421535,4.2065185e-06,5.1311517e-06,0.21828593,6.618064e-06,6.3897064e-06,0.21450774,9.00277e-06,0.050836172,0.13196589,0.00014929574
13,0.00011547184,7.2586266e-07,4.6667752e-05,5.753336e-05,1.0445988e-05,0.37482807,0.39196104,1.9767554e-05,0.2328648,4.025726e-06,2.6200421e-05,2.1914735e-05,4.3329976e-05
14,3.9339386e-05,4.4186544e-07,0.04132395,9.0889425e-06,0.019096626,0.0058892625,1.900026e-05,1.1527645e-06,6.9153525e-06,0.6835989,0.008887547,0.008449424,0.23267843
15,9.77678e-06,0.003471048,0.027034165,7.4866402e-06,1.1909243e-05,0.207588,1.1169877e-05,4.134421e-06,0.24056481,1.239646e-05,0.00035294358,0.016674,0.5042581
16,0.0018352878,3.2033533e-06,0.00019315192,0.5758903,6.852084e-05,0.0001648323,2.0331794e-05,0.010593464,0.15130228,1.0497886e-05,0.036692772,1.0605175e-05,0.22321475
17,3.921641e-06,1.5653022e-06,0.07783335,5.5872833e-06,3.6005483e-06,0.08192973,6.255619e-06,3.8142769e-06,0.5180521,9.87476e-06,0.059895366,0.16543752,0.09681728
18,2.6200614e-05,0.0015786546,7.314794e-05,5.6442937e-06,3.9204238e-06,0.18172933,1.902647e-05,0.47967598,0.1931359,3.1822867e-06,0.11022314,0.033485875,3.985052e-05
19,5.271298e-06,9.148155e-07,0.5768934,2.8262598e-06,2.2373385e-06,1.2067285e-05,4.27679e-06,1.3730064e-06,2.992894e-06,4.3475607e-06,0.002115695,0.16905819,0.2518964
20,5.7929665e-06,1.3716312e-06,0.09260274,1.4756108e-05,3.7716677e-06,0.36910474,1.2541128e-05,0.005056834,0.26400384,2.0558951e-05,0.023289433,1.6730406e-05,0.2458669
21,9.592875e-06,1.7411476e-06,0.086937934,1.6221902e-05,1.0160653e-05,0.123057954,3.784425e-05,0.0048690513,0.5146474,3.735925e-05,0.16004315,2.7970354e-05,0.11030359
22,1.5861471e-05,1.038208e-06,0.18812707,1.3797122e-05,4.8856987e-06,2.3870485e-05,3.947708e-05,3.378969e-06,7.504118e-06,0.022642253,5.575756e-06,0.68880224,0.100313015
23,2.7584645e-06,8.3220755e-07,0.053958323,0.01677654,2.5093073e-06,1.464658e-05,7.4046193e-06,1.2652754e-06,0.34084442,6.9189127e-06,0.01551004,0.35111734,0.22175695
24,3.6779038e-05,2.3154118e-06,0.20373844,8.751336e-06,4.6165633e-06,0.19080104,6.1228016e-06,2.2357276e-06,0.20696066,9.267316e-06,0.020715276,1.2152324e-05,0.37770241
25,3.8435032e-06,8.499657e-07,0.33871773,5.896885e-06,3.0040833e-06,0.02859548,3.8709795e-06,1.518339e-06,0.48196438,9.025119e-06,0.032829177,2.822815e-05,0.117837004
26,0.02169351,0.10924108,0.368336,0.014412159,0.027158098,3.2496417e-05,0.029288482,0.010411945,5.7858406e-06,2.6107133e-05,0.0015320937,1.36687395e-05,0.41784862
27,0.012516844,0.0047078314,0.020415274,0.01406916,0.072893605,0.004153417,1.2992008e-05,2.9875142e-05,0.4870274,8.610943e-06,0.031809844,0.3324185,0.019936638
28,8.054732e-06,7.972387e-07,0.050590385,0.028137011,4.5398874e-06,0.00012952561,6.319553e-06,1.7855551e-06,0.1843192,1.3391718e-05,0.3385435,1.2811183e-05,0.3982327
29,2.7568533e-06,5.075113e-07,0.012190577,0.008369179,1.53585e-06,2.5401394e-05,1.6863403e-06,1.1426032e-06,0.022142705,0.039368715,0.36278775,7.372738e-06,0.5551007
30,6.935321e-06,1.5846704e-06,0.15564881,1.14200175e-05,1.6506003e-05,4.3980584e-05,4.445875e-06,1.7088433e-06,0.40257075,1.2433601e-05,0.07426144,0.3673917,2.8225248e-05
31,1.821988e-05,3.698756e-07,0.09702149,8.587121e-06,2.7489114e-06,9.823387e-06,4.0523323e-06,1.421527e-06,3.969709e-06,0.008171164,5.1958206e-05,0.04389385,0.8508123
32,0.018819654,1.7226835e-06,0.7772355,7.4046816e-06,5.952266e-06,2.9058496e-05,0.008453273,2.1154312e-06,3.2002417e-06,1.3275377e-05,0.0065276385,0.030158754,0.15874243
33,0.0025535545,0.0024205288,0.023643438,2.9809627e-05,0.015525997,0.064489394,2.7402477e-05,1.5895905e-05,0.85058206,2.3893343e-05,0.0002650467,2.713834e-05,0.040395796
34,2.622053e-06,9.4204705e-07,0.1866788,0.0195542,2.4700603e-06,2.5926476e-05,5.5216924e-06,1.8639421e-06,9.074087e-06,4.462578e-06,0.1999833,0.5937182,1.2633997e-05
35,1.0063202e-05,9.985134e-07,0.03811066,1.7493625e-05,0.016397439,0.01482907,0.6717196,5.307771e-06,0.012964947,8.963447e-06,0.098803714,0.0043355725,0.14279614
36,0.005956114,8.8058357e-07,0.00019085273,0.00016857107,0.009806335,0.12111325,0.019498136,1.4867398e-06,0.30188796,5.563125e-06,1.4565764e-05,6.177005e-06,0.54135007
37,1.1082182e-05,1.1093364e-06,0.0719097,2.7120055e-05,2.8799752e-06,1.981712e-05,5.583426e-06,1.9255804e-06,0.01172924,4.6849386e-06,0.0123987775,0.04889991,0.8549882
38,0.008424509,4.4025205e-07,4.4224114e-05,0.0126333935,4.0568125e-06,0.19626668,0.14516607,1.8551118e-06,0.48296878,0.10163011,0.025728209,1.0466445e-05,0.027121209
39,0.029812438,6.518591e-07,0.08322026,4.2331158e-06,3.7598493e-06,3.940779e-05,0.35217345,0.021525376,0.24126333,5.2899168e-06,0.02957702,1.8388819e-05,0.24235654
40,0.0016458614,5.415902e-06,4.790556e-05,1.903928e-05,0.006981648,2.5982592e-05,6.147435e-06,6.926541e-06,0.18440036,0.46168903,0.16470166,0.13140877,0.049061198
41,7.4105474e-06,2.2603583e-06,0.10056222,1.060472e-05,8.466384e-06,4.532698e-05,1.0595946e-05,2.1431351e-06,0.32696363,0.01563921,8.968423e-06,0.12427619,0.43246293
42,3.5092962e-06,1.2624221e-06,0.11447687,6.6231537e-06,9.383076e-06,9.6882235e-05,6.0120333e-06,2.7789658e-06,0.5245088,0.18329668,0.14792214,0.00027616564,0.02939296
43,1.1633248e-05,1.0173591e-06,0.00014626079,1.5477242e-05,6.04073e-06,0.35277098,8.848331e-06,0.00034235686,0.49892715,4.2051915e-06,0.14773361,5.3579447e-06,2.7119322e-05
44,4.510323e-06,1.3180841e-06,0.2797767,1.1326316e-05,5.8411265e-06,0.04347059,0.01075968,2.7895534e-05,0.061963767,1.6462e-05,0.15694858,0.035362363,0.41165105
45,1.8849183e-05,0.0022799524,0.00034167402,1.5274096e-05,2.9671826e-05,0.08620105,1.4596629e-05,6.6213306e-06,0.71450317,1.7157461e-05,0.0042265365,0.00017051307,0.1921749
46,0.0014339584,6.540395e-07,0.01900893,5.5404303e-06,3.9865977e-06,7.727569e-06,5.18656e-06,0.45055985,4.3462223e-06,6.475138e-06,0.16969521,4.7003355e-06,0.35926345
47,2.3491539e-06,4.4553735e-07,3.4736302e-05,2.7180129e-06,0.0066932435,0.19318384,2.6841285e-06,1.4312212e-06,0.45612627,7.585298e-06,0.10155556,1.1909809e-05,0.24237719
48,3.7781726e-06,4.707626e-07,0.13833697,0.016270513,1.5109822e-06,0.28269362,4.8985175e-06,1.0778252e-06,0.251692,7.570837e-06,0.19158664,9.829084e-06,0.11939101
49,1.57832e-05,1.4121686e-06,4.0143626e-05,0.0047269957,7.3647534e-06,0.31945086,4.437546e-05,0.0043926565,0.6691529,3.691567e-05,0.0020534387,2.5590389e-05,5.1540042e-05
50,2.6378068e-06,6.3592364e-07,0.12439265,4.4097264e-06,3.7857203e-06,0.4637602,4.1441276e-06,1.2666999e-06,0.05540195,7.82546e-06,0.24339436,0.060728952,0.05229731
51,1.0186532e-05,1.4421277e-06,0.1666663,7.921262e-06,6.140488e-06,0.19907506,9.621966e-06,3.0007604e-06,0.106104404,1.458936e-05,0.0321089,2.7629185e-05,0.4959649
52,3.5917453e-06,1.1620189e-06,0.018090501,0.02766495,2.7662988e-06,0.6773285,0.018930165,1.5214587e-06,0.110035576,5.3846597e-06,0.054695226,8.534241e-06,0.093232185
53,2.6790028e-06,1.599e-06,0.32151118,5.8899145e-06,3.8209873e-06,0.00015539855,9.219409e-06,2.0991597e-06,0.43999258,9.334179e-06,0.034644946,7.114727e-05,0.20359008
54,4.5594647e-06,1.363098e-06,0.094817005,0.009346812,5.6245153e-06,6.1407525e-05,8.998608e-06,3.4391883e-06,0.48277882,1.0322712e-05,0.18930471,7.982104e-06,0.22364892
55,2.643513e-06,9.0843463e-07,0.06842941,4.352379e-06,3.5951844e-06,0.00018733476,5.044048e-06,3.0079066e-06,0.45107314,5.725311e-06,1.7136806e-05,1.2949965e-05,0.48025477
56,4.0427517e-06,4.565862e-07,0.03205397,2.1371347e-06,2.9086466e-06,7.6276533e-06,2.1228314e-05,0.48263255,4.842545e-06,4.506951e-06,0.19621517,0.15477477,0.13427575
57,0.034991615,2.0561113e-06,0.3077707,7.1767763e-06,3.4077516e-06,7.882861e-06,5.0168287e-06,1.8429956e-06,3.111496e-06,7.5514213e-06,1.1753868e-05,1.168584e-05,0.65717614
58,2.7401145e-06,5.9597875e-07,0.00018843013,0.0020293295,2.7792355e-06,0.14595619,5.4951756e-06,1.5973035e-06,0.56261724,4.1695407e-06,0.2891619,6.775783e-06,2.2782051e-05
59,0.05542381,0.12613858,0.00029347237,0.0047938316,0.116714105,0.07606317,0.0109017575,0.0033765514,0.4952098,2.0046311e-05,0.09346326,0.017518084,8.346758e-05
60,9.9509825e-06,1.1284961e-06,0.60817665,5.212009e-06,0.00055264833,2.3466217e-05,0.019026304,2.0466848e-06,5.2087094e-06,6.526853e-06,4.534022e-06,4.18785e-05,0.3721445
61,2.7974895e-06,4.2492925e-07,0.021051312,1.840398e-06,1.8943291e-06,0.41830212,6.0759276e-06,1.6606351e-05,3.5883968e-05,0.014108396,0.33103025,1.2987298e-05,0.21542937
62,6.2813724e-06,1.1644245e-06,0.48994133,6.221352e-06,4.5385364e-06,1.0982604e-05,5.945916e-06,7.3307643e-07,3.4553502e-06,8.619211e-06,1.5069752e-05,2.3537636e-05,0.50997204
63,0.015154368,8.478283e-07,0.29239246,0.028979162,2.5569805e-06,1.4761938e-05,0.0073259887,2.0969678e-06,4.0739837e-06,9.640761e-06,8.585312e-06,7.0796494e-05,0.65603465
64,6.750059e-06,4.9271193e-07,0.29382452,0.026099192,3.4765271e-06,0.09539376,0.0149895195,1.7709885e-06,4.4859653e-06,3.0886188e-06,4.1875455e-06,0.49375895,0.075909734
65,0.037258986,1.1034582e-06,0.00015912864,4.793634e-06,8.357227e-06,1.3073318e-05,5.6911317e-06,3.4936465e-06,0.15071824,1.1231187e-05,0.44795996,0.36379683,5.9117112e-05
66,0.16601266,0.22560531,0.07480321,0.26146558,0.12605001,0.011774412,0.042411868,0.0102725355,5.8552055e-06,4.8304905e-06,0.0025673972,1.8539957e-05,0.07900784
67,1.2453404e-05,1.2587948e-06,0.40473676,4.1276567e-06,6.7624337e-06,2.4921046e-05,6.518047e-06,2.425983e-06,4.0794857e-06,8.4073845e-06,1.2617659e-05,2.6419619e-05,0.5951532
68,7.967942e-06,9.0644016e-07,0.00013212231,3.1826044e-06,1.962267e-05,0.11361876,0.12575544,0.27725145,0.36082074,6.8294407e-06,0.10845188,7.3848105e-06,0.013923713
69,0.020602608,1.2665745e-06,0.3488979,0.06701671,6.029581e-06,0.041197162,0.060400926,3.034115e-06,5.3373183e-06,8.282002e-06,6.1684965e-05,1.97842e-05,0.4617793
70,2.1539903e-05,8.04202e-07,0.18732056,1.46110915e-05,7.3804904e-06,0.00012012652,4.101491e-05,0.4041076,0.048350286,1.1657944e-05,0.17563026,4.260338e-05,0.1843315
71,2.424694e-06,7.6895316e-07,0.3373453,0.005071562,1.5916914e-06,0.08437647,2.3381297e-05,0.51913285,0.041099537,3.1951863e-06,0.012876855,2.3357848e-05,4.276468e-05
72,0.018767081,7.536466e-07,0.50314033,0.05511526,2.4908784e-06,3.7292764e-05,6.366322e-06,2.127948e-06,2.9262765e-06,8.1853e-06,3.917381e-06,1.463821e-05,0.4228986
73,8.569416e-06,2.0223713e-06,0.5207149,8.4737285e-06,4.3955542e-06,0.033588946,5.0327576e-06,2.1275503e-06,0.29832977,4.3974225e-05,0.14713234,4.5307683e-05,0.0001140814
74,1.14026025e-05,1.1719385e-06,4.799619e-05,1.605115e-05,5.4132533e-06,0.10308819,1.1891824e-05,1.0423168e-05,0.2786444,2.3151517e-05,0.20931983,0.31680077,0.09201936
75,0.032568846,0.10220046,0.15970066,8.791099e-06,0.05418943,0.043922182,0.33251482,2.113463e-06,2.2650502e-06,2.680553e-06,4.3273812e-06,6.7865617e-06,0.27487668
76,7.633471e-06,1.3324218e-06,4.0828614e-05,7.9900765e-06,3.474788e-06,8.112329e-05,0.0013928436,9.024515e-06,0.98945785,1.202799e-05,1.5628399e-05,3.8871265e-05,0.008931327
77,2.089485e-06,0.0025280616,0.18906385,1.7800999e-06,4.9566747e-06,6.266733e-06,1.7201907e-06,8.388417e-07,1.5987575e-06,3.4816824e-06,6.3526886e-06,0.0066007776,0.8017782
78,0.0764327,6.522123e-07,0.103582196,1.1460001e-05,7.4108248e-06,0.30599964,0.0019090864,5.742264e-06,0.1766158,7.3698297e-06,1.3821795e-05,3.121789e-05,0.33538297
79,0.03368398,0.0023671302,0.21932879,8.228599e-06,6.061712e-06,1.2174339e-05,0.036196034,0.39200655,3.1750565e-06,5.080521e-06,0.006060568,1.7080194e-05,0.31030524
80,0.06779653,2.0194138e-06,0.13333423,6.798575e-06,5.1139464e-06,8.922688e-06,2.2433058e-05,3.6212803e-06,4.6069213e-06,8.192986e-06,2.2983164e-05,0.56749624,0.2312883
81,0.013572868,5.0161543e-07,0.18066655,3.3285057e-06,0.015786678,3.4107572e-06,3.6154233e-06,1.0145701e-06,1.2002341e-06,0.02430436,0.0071886443,1.3253884e-05,0.75845456
82,3.5384114e-06,8.809795e-07,4.2631364e-05,5.580901e-06,3.2224666e-06,0.092716105,3.8668054e-06,1.8461733e-06,0.59453076,5.226364e-06,0.05788056,2.7643631e-05,0.25477812
83,0.000100289064,3.9949628e-06,7.94975e-05,3.411651e-05,7.836731e-06,0.00024508318,0.021183465,0.0071263555,0.97110677,2.6488378e-05,2.5375413e-05,3.0713036e-05,3.0174719e-05
84,0.014819442,4.910195e-07,0.041342583,3.859565e-06,1.8531341e-06,1.4936688e-05,3.2016546e-06,4.191079e-06,3.9817514e-06,0.45795923,4.5195975e-06,0.19343722,0.2924045
85,0.0075213644,4.1628627e-07,0.17911658,1.8367028e-06,1.5878239e-06,5.358248e-06,1.8681592e-06,7.584152e-07,1.941275e-06,3.836107e-06,1.6819455e-06,0.77783614,0.035506584
86,2.2341192e-05,2.1799005e-06,8.2513914e-05,0.016589029,1.6529364e-05,0.014246675,0.014100724,7.962732e-05,0.4131045,2.745685e-05,0.027820611,0.01173174,0.50217605
87,0.03167857,1.3909062e-06,0.067194864,7.070825e-06,2.3985185e-06,0.121074185,2.5968668e-06,2.8488705e-06,0.22655372,1.1893699e-05,0.05572971,1.4215097e-05,0.49772653
88,5.502835e-06,2.5044844e-06,0.0010151442,1.2657031e-05,8.059582e-06,0.08808819,6.032351e-06,0.001556713,0.3471755,1.2070888e-05,0.11681585,0.00021212435,0.44508955
89,0.0445284,6.6226664e-07,0.075727135,0.013696525,0.14002195,5.8350665e-06,9.960677e-06,1.4908283e-05,3.2737678e-06,4.4960243e-06,0.020233603,0.23436823,0.47138503
90,1.5140777e-05,1.2386083e-06,0.12503366,1.7469469e-05,9.063399e-06,0.28167996,1.0498693e-05,5.3556782e-06,0.3910663,0.0062202457,0.063462414,1.416706e-05,0.13246447
91,4.295606e-06,8.104481e-07,0.28115332,0.019919826,2.0410542e-05,2.1632613e-05,2.5953763e-05,3.7037003e-06,9.584961e-06,5.4700085e-05,0.35257864,2.4224848e-05,0.34618294
92,1.2431414e-05,1.5477896e-06,0.00010766637,4.64847e-06,4.740777e-06,0.09452365,6.100893e-06,1.7709083e-06,0.6552113,1.05752615e-05,4.4544988e-05,1.799296e-05,0.25005302
93,0.102502055,0.45397168,0.10359284,7.641737e-05,0.18454446,0.00025706334,9.230257e-06,5.854642e-06,3.8973258e-06,9.058243e-06,0.10119177,0.021693775,0.032141913
94,7.1978316e-06,7.2823553e-07,0.04693203,4.3187847e-06,2.802208e-06,0.537978,7.344025e-06,2.5045472e-06,0.04885605,3.7759526e-06,0.18615972,0.0065536182,0.17349193
95,7.2544453e-06,1.4153976e-06,0.25988564,1.3304857e-05,6.456623e-06,0.50693685,0.0031372146,1.731076e-06,0.00012909288,2.2545099e-05,0.03014556,3.3468736e-05,0.19967943
96,8.294375e-06,1.7988154e-06,0.3680883,0.01807225,7.733014e-06,0.31076387,9.752008e-06,4.922407e-06,0.18491729,1.3872349e-05,2.8996687e-05,0.00010304531,0.11797993
97,9.412376e-06,1.068103e-06,0.082252204,0.01946736,1.165632e-05,7.4799377e-06,4.0557397e-06,1.2159447e-06,1.7610358e-06,0.6017009,0.016222911,1.812989e-05,0.28030184
98,1.05258505e-05,1.4341439e-06,8.05623e-06,2.743507e-05,4.090216e-06,0.0633491,6.9331218e-06,4.7009094e-06,0.770357,6.562193e-05,0.16614641,7.759971e-06,1.0901069e-05
99,0.0051346733,1.1109598e-06,0.00081501435,1.3746562e-05,1.0026014e-05,0.26829326,8.003422e-06,3.7769094e-06,0.41866246,2.0923348e-05,0.0052294456,0.011383946,0.29042357
100,0.017351687,1.1239117e-06,0.3160465,0.035900097,4.950144e-06,0.000118747324,2.3109045e-05,2.3279886e-06,0.28990728,5.656604e-06,0.15638112,0.08876032,0.095497206
101,0.0019273739,9.878938e-07,0.5151275,0.0003715582,4.8548463e-06,2.9914483e-05,0.002679186,6.1802334e-06,0.45697933,1.2383318e-05,0.022194522,0.0001383207,0.0005279103
102,0.010499286,8.8055015e-07,0.1267855,4.1057688e-06,2.0081902e-06,1.0687804e-05,5.661165e-06,1.2480347e-06,5.584449e-06,0.007901908,0.17112358,0.54666734,0.13699219
103,0.007644102,1.3388618e-06,0.019239048,6.0253315e-06,8.522548e-06,0.053882442,7.001291e-06,1.5309337e-06,0.24024771,8.372583e-06,0.3269287,3.4854085e-05,0.3519904
104,7.233249e-06,7.557214e-07,0.0054453337,1.3198716e-05,7.999459e-06,1.5352658e-05,7.731326e-06,2.5910808e-06,2.870551e-06,6.2364925e-06,4.9871032e-06,0.7278114,0.26667434
105,0.0038046676,5.837337e-07,3.2878135e-05,0.0028530778,1.0734468e-05,2.8969866e-05,0.0013245523,0.5109411,0.04875241,3.6344225e-06,7.404167e-05,0.27656645,0.15560687
106,5.713803e-06,6.655343e-07,0.00021068373,3.0830329e-06,4.756169e-06,6.400545e-05,9.2696304e-05,2.1201551e-05,0.39150015,0.28598085,0.060321804,0.011995453,0.24979892
107,1.4743965e-05,4.6246105e-06,0.34496433,0.036807597,9.172876e-06,0.08687246,1.2361733e-05,5.7528014e-06,0.027134191,2.4611772e-05,4.28761e-05,0.06690706,0.43720028
108,0.009531067,9.734927e-07,0.04056198,9.900136e-06,2.1404098e-06,0.38357002,1.9107081e-05,3.4727943e-06,0.074082,0.47282326,0.019208549,2.128365e-05,0.00016614747
109,1.3284105e-05,1.4427512e-06,0.6634926,0.007430471,8.009897e-06,8.437199e-05,7.832875e-06,5.4466223e-06,1.0732176e-05,1.0219562e-05,0.00015995902,4.891906e-05,0.3287267
110,0.010888871,1.2386322e-06,3.862946e-05,2.3492466e-05,0.012387246,0.22661413,4.499947e-06,0.002743445,0.6979802,1.6071986e-05,0.049244206,1.4861009e-05,4.3022785e-05
111,0.13207622,0.36722326,0.16168015,0.010022019,0.06065221,7.24514e-05,0.0042737867,3.2348032e-06,0.008088374,8.401591e-06,0.029087719,0.017313017,0.20949924
112,5.672623e-06,0.0034916517,8.2447776e-05,0.001874817,5.5459863e-05,0.52372456,4.522989e-06,2.3449345e-06,0.02718168,8.412884e-06,0.0128856255,0.42738718,0.003295647
113,1.30605395e-05,1.0270442e-06,0.00034075417,5.117773e-06,4.3223517e-06,9.33661e-05,3.7810896e-06,3.1500047e-06,0.39943013,7.528677e-06,0.07028141,2.0210857e-05,0.5297962
114,4.5291463e-06,8.3682e-07,0.22480279,5.5433516e-06,0.0019312545,0.47847664,1.0460064e-05,1.7349743e-06,0.00016601813,9.074061e-06,0.14745313,0.010499857,0.13663812
115,4.671796e-06,8.204511e-07,0.07339285,7.986685e-06,8.390835e-06,2.2395e-05,4.500748e-06,2.3329478e-06,0.000100710684,5.0542534e-05,0.6040776,1.1266614e-05,0.32231593
116,4.6929167e-06,2.275402e-06,0.20360622,2.8556531e-05,0.04275868,8.607449e-05,6.73588e-06,2.166684e-05,0.0009523908,1.8592153e-05,0.4816008,4.9996175e-05,0.2708634
117,0.0067497664,9.160708e-07,0.06291206,1.3796682e-05,0.008961448,0.3939343,0.22579725,4.96902e-06,7.789872e-05,5.9799963e-06,0.18026929,5.7160423e-06,0.1212666
118,1.1707868e-05,5.813654e-07,0.00019150384,5.1652924e-06,2.3015164e-06,4.6744895e-05,3.4358018e-05,5.834329e-06,0.43328187,0.49446166,1.9791774e-05,4.9157738e-05,0.071889356
119,6.11332e-06,1.1120682e-06,0.06941671,1.9043517e-05,4.6394343e-06,0.0005779689,0.0023250794,6.9250646e-06,0.92747885,8.931121e-06,7.437564e-05,1.9405941e-05,6.091468e-05
120,2.1862338e-06,4.2395638e-07,0.080574326,0.00502934,1.3662304e-05,0.04467236,3.7693182e-05,1.7818022e-06,0.16382414,6.930004e-06,9.391686e-05,0.28120965,0.42453364
121,3.506323e-05,1.3630782e-06,3.2371976e-05,3.8652648e-05,0.0046413494,0.030104535,6.3167395e-06,1.0530423e-05,0.7751513,2.133468e-05,0.07121269,3.0572304e-05,0.1187139
122,5.813562e-06,0.0046393853,0.39091694,6.4268215e-06,8.542831e-06,0.023138678,4.7665926e-06,1.9144504e-06,1.35399505e-05,1.4145226e-05,0.31502312,6.676361e-05,0.26615995
123,4.2229003e-06,3.643856e-07,0.05989465,2.8206239e-06,2.2869935e-06,1.5137624e-05,6.876149e-06,2.1113808e-06,2.715247e-06,5.102764e-06,0.016576508,1.2192138e-05,0.923475
124,0.019321129,1.7560186e-06,0.0099303415,2.0664713e-05,2.827779e-06,4.3187298e-05,4.6303485e-06,2.9995863e-06,0.8900777,0.0037718283,0.02483079,0.0519542,3.7937734e-05
125,2.8132947e-06,6.671766e-07,0.14012837,0.02028485,2.907052e-06,9.6641825e-06,5.820436e-06,1.5803638e-06,6.8158797e-06,6.9561866e-06,0.24431671,0.019017642,0.5762152
126,5.545575e-06,5.589256e-07,0.51983446,0.01753221,9.486876e-06,0.0010831043,0.035493113,4.4294447e-06,0.31914082,8.418325e-06,0.021473523,5.2246087e-05,0.08536218
127,1.825875e-05,6.601518e-07,0.03048653,1.4695743e-05,0.0054052663,8.0596095e-05,0.0064925547,1.8731605e-06,2.3859815e-05,6.444813e-06,0.35774472,1.1173871e-05,0.5997134
128,1.9133886e-06,7.643529e-07,0.08010589,1.6866476e-05,2.401885e-06,0.17108478,2.8830796e-06,7.457475e-07,0.7320919,4.441207e-06,0.0005641009,1.1700794e-05,0.016111592
129,2.5884317e-05,6.807241e-07,0.14396489,2.7677422e-06,2.1635187e-06,8.427616e-06,2.083312e-06,3.1821196e-06,3.0221374e-06,0.015745522,0.13551344,0.5238688,0.1808591
130,3.9053434e-06,7.4611677e-07,0.1611792,0.008347203,2.6681487e-06,0.07513194,4.4033336e-06,2.8825818e-06,6.3892435e-06,6.9739017e-06,9.862211e-06,0.75528586,1.7982744e-05
131,3.185879e-06,9.853065e-07,0.048260905,0.01190268,2.7078254e-06,1.6457043e-05,3.2911225e-06,0.0030563688,4.697082e-06,0.46553925,0.03273438,0.13512175,0.30335337
132,1.4571188e-05,6.1018915e-07,0.059080746,1.9266576e-05,2.9174557e-06,0.0028811707,9.00804e-06,0.06618689,0.07342759,0.22862433,1.6212756e-05,0.000120288416,0.56961644
133,4.325314e-06,1.3098412e-06,0.32292238,0.050370038,5.735477e-06,1.8419174e-05,4.973124e-06,2.9167772e-06,4.891382e-06,6.7392507e-06,0.009380274,0.045765698,0.57151234
134,0.001988655,1.0719709e-06,3.772778e-05,5.8374026e-06,4.4692647e-06,0.2057202,0.42195466,6.8282798e-06,0.049948305,4.1944954e-06,0.04392134,0.2763868,1.9928231e-05
135,4.3660093e-06,6.4753635e-07,0.07868328,3.2904347e-06,2.1766152e-06,0.16162953,0.006449263,0.0030189597,0.04620917,5.337861e-06,0.1694684,0.09357959,0.44094598
136,0.12889457,1.689453e-05,0.054132115,0.0044687246,0.024920624,1.8645256e-05,0.004410887,1.0151217e-05,5.632548e-06,4.2145057e-06,9.641175e-06,0.6671364,0.11597146
137,0.00065847335,6.7909906e-07,0.10767288,6.862048e-06,3.1945028e-06,1.7526278e-05,0.011017525,1.28874935e-05,2.0410758e-05,5.45926e-06,0.44398335,0.1127985,0.3238023
