,endothelial cell,mast cell,pancreatic A cell,pancreatic D cell,pancreatic PP cell,pancreatic acinar cell,pancreatic ductal cell,pancreatic epsilon cell,pancreatic stellate cell,type B pancreatic cell
61,0.079868436,0.011051325,8.951963e-07,3.1259046e-07,0.12072051,0.22791941,0.23641431,0.08331888,0.24070583,7.8680436e-08
62,1.2229448e-07,2.1590267e-08,0.0065178815,0.029669227,0.36262035,1.2218654e-08,0.21689111,0.13780622,8.601831e-09,0.24649508
63,3.2292695e-07,2.838841e-07,0.00014179335,0.24028742,0.24010931,2.8744276e-08,0.23880915,0.19488516,9.73596e-09,0.08576651
64,1.3521391e-08,0.001666936,0.36083877,1.2452178e-05,0.027382666,1.6954115e-08,0.20113085,0.11244101,9.8601705e-09,0.2965273
65,1.1849135e-08,4.819242e-08,0.036735773,0.20896108,0.0013070456,2.3568328e-08,0.23172045,0.062427483,7.335623e-09,0.4588481
66,0.02512022,0.086503364,0.000103796854,0.0036513777,0.15648727,0.27440932,0.27120924,0.18212418,0.00038886283,2.3706723e-06
67,3.9205803e-09,4.745775e-09,0.38817316,0.2317005,0.14247714,8.584063e-09,4.5110884e-09,0.1282524,3.7090542e-09,0.1093968
68,3.859003e-08,0.031564467,3.6319513e-08,0.30854568,1.03887764e-07,0.20284218,0.3368414,0.12020599,4.9368495e-08,5.0010396e-08
69,1.6119031e-08,1.7466664e-07,0.40768114,0.1478699,1.1091164e-05,2.8300416e-08,0.384868,0.0595695,7.0013257e-09,7.449171e-08
70,5.904412e-09,5.4685945e-09,0.3304473,0.15016621,0.18769278,9.710539e-09,5.7442846e-09,0.33169362,4.233669e-09,1.2610973e-07
71,2.9198173e-08,0.019419683,0.048619892,1.15902495e-07,0.016587757,0.36845976,0.4580392,0.088873506,2.940055e-08,4.183845e-08
72,4.6102425e-08,0.020511538,2.154187e-06,2.5307173e-07,0.006308916,0.44066504,0.41973215,0.11277928,3.9530796e-08,5.756354e-07
73,8.448706e-09,7.641651e-08,1.4765171e-08,0.12739931,2.8467364e-08,0.40844667,0.40238914,0.06176475,6.0571503e-09,1.7752566e-08
74,1.2068835e-08,1.724015e-08,0.64510846,1.2727819e-06,0.04131166,1.6216783e-08,9.1162615e-09,0.10376412,5.4297677e-09,0.20981447
75,7.121651e-09,2.3973373e-08,0.3735015,1.2010354e-07,1.8648628e-07,0.4090098,0.14385162,0.073636614,7.746028e-09,4.4532577e-08
76,5.4133018e-08,0.0025767721,0.30461466,0.104513235,0.13764943,3.0996738e-08,0.29762852,0.15299836,3.4579266e-08,1.895913e-05
77,0.09545787,0.051278193,7.188884e-05,0.00042415407,0.00021018188,0.215245,0.21217749,0.08984757,0.21541265,0.11987504
78,9.989602e-09,1.7506014e-07,0.2828693,8.1544346e-07,0.1610431,0.33102605,0.09013194,0.12229004,1.2137675e-08,0.012638544
79,6.26637e-09,0.00013727644,0.202101,0.19799522,0.20106849,1.0171455e-08,6.8104202e-09,0.19689193,3.1068956e-09,0.20180607
80,1.28789e-08,0.00017792414,1.5554262e-07,0.27588785,0.05452478,0.28112185,1.03219e-06,0.13908745,1.1501663e-08,0.24919893
81,3.3837133e-09,8.6301215e-09,0.03935073,0.31194192,0.2200121,7.783145e-09,4.695432e-09,0.11911296,3.7790877e-09,0.3095823
82,0.001158477,1.0500469e-08,0.4044704,2.0439659e-06,0.3309717,1.21117045e-08,2.2095046e-08,0.20113686,4.3452917e-09,0.06226056
83,2.598348e-06,1.1074322e-07,0.399511,6.069838e-07,0.058756836,2.050579e-08,1.0123366e-08,0.131909,0.3850189,0.024800817
84,1.1627028e-08,7.907404e-08,1.4359046e-06,0.12827003,6.8333748e-06,0.27323776,0.24760346,0.08621954,6.084544e-09,0.26466084
85,0.00090273074,0.01986718,2.798872e-08,6.1158187e-07,8.6365205e-08,0.4216259,0.4197446,5.587966e-07,2.2832966e-08,0.13785832
86,0.049573712,0.12132328,0.11655676,0.034607295,3.211351e-05,0.15432727,0.31628633,0.20533754,0.0019555138,1.2612091e-07
87,0.0036280246,0.026452899,5.54538e-05,1.7916227e-06,0.37559107,1.763237e-06,0.3953187,0.19894996,1.2079709e-08,3.027315e-07
88,4.1111874e-09,6.4623347e-09,0.49608436,0.00015062696,3.3529707e-07,1.1239367e-08,6.06921e-09,0.053492982,4.1825094e-09,0.45027167
89,0.0048070312,0.091803096,0.015046995,1.2812556e-07,2.0921264e-07,0.38681072,0.37233618,0.12907837,0.00011721582,5.0932854e-08
90,3.0810876e-09,8.104577e-09,0.21769401,0.19627129,0.21776387,6.61119e-09,3.7930343e-09,0.19932498,2.8562226e-09,0.16894586
91,6.08726e-09,1.1141386e-08,0.55085516,3.4172508e-06,0.20954324,1.1564257e-08,6.5554553e-09,0.15159039,8.359258e-09,0.08800781
92,2.5485717e-08,0.0026606568,4.9201033e-05,0.0052217906,0.3818343,5.2185193e-08,0.39135328,0.21881452,1.2182711e-07,6.607228e-05
93,2.5019777e-09,7.024821e-09,0.20198065,0.20527013,0.19634023,5.8203073e-09,3.814972e-09,0.1920604,1.9926139e-09,0.20434861
94,0.0025442105,0.038770013,0.23717356,0.00010937667,7.43103e-06,0.26594138,0.26124847,0.13930416,0.00034841927,0.054552995
95,1.1634252e-08,1.748056e-08,0.2004674,0.17237541,0.20321544,1.1568842e-08,0.06545117,0.15137476,4.1496206e-09,0.20711584
96,3.4889e-09,8.0597e-09,0.18038416,0.18499771,0.3020869,7.202044e-09,4.243248e-09,0.025066959,3.3471474e-09,0.30746436
97,1.1331291e-08,1.0262777e-07,1.4254502e-07,0.30952674,0.0001221831,3.6636763e-08,0.0069194958,0.006866167,8.545002e-09,0.6765652
98,4.320159e-09,7.0646156e-09,4.5818542e-05,0.2056782,0.39417663,8.875101e-09,4.65778e-09,0.08653324,3.6245715e-09,0.31356612
99,1.0511664e-08,5.0112895e-08,0.14973436,4.2158246e-07,1.2664208e-07,0.548477,0.17630863,0.08018356,6.6331047e-09,0.045295823
100,0.044672865,0.10504144,5.7177607e-07,2.915127e-07,3.8009694e-07,0.2722257,0.3941411,0.17988764,0.004029928,8.988936e-08
101,1.7058795e-07,0.00029066426,2.1584813e-07,0.3230024,0.0052250405,2.0578758e-08,0.28575256,0.051604543,3.6913104e-08,0.33412436
102,0.0006412139,3.0733702e-08,0.45733124,4.2588263e-07,0.41941863,1.5291343e-08,0.04781804,0.07326751,0.0015222528,7.2949433e-07
103,0.37561035,0.03879474,0.13449691,4.4077893e-07,0.36150372,1.4040635e-08,1.4699059e-08,0.08958558,7.80679e-06,4.1353093e-07
104,9.416106e-06,0.018050881,0.18986893,0.052107777,0.18734533,0.19721557,0.19537346,0.1464016,3.401232e-08,0.013627068
105,8.541925e-08,5.294501e-05,0.06325613,6.2924386e-08,7.730874e-08,0.45922068,0.44446176,0.033008225,1.1853989e-08,1.8951308e-08
106,8.816912e-09,1.3360277e-08,0.10512432,0.024986448,0.005317519,0.4161266,0.0047982126,0.07750733,4.5813953e-09,0.3661395
107,1.1869441e-07,1.2290993e-06,0.19904962,0.11464444,0.1895494,2.2236163e-08,0.18822086,0.18946213,7.470999e-09,0.119072095
108,0.001649641,0.047435135,0.04063457,0.28435537,0.26184627,1.4339585e-08,0.1559437,0.11375332,7.1736306e-09,0.09438198
109,1.1042711e-08,0.0027554177,0.31306437,0.029482447,0.058583442,0.33894905,1.17618306e-07,0.08287356,1.0350563e-08,0.17429152
110,0.08712576,0.004150473,5.959567e-07,0.03417115,0.27020636,1.407422e-08,2.0686151e-08,0.06995968,0.2846426,0.24974337
111,4.393186e-09,4.1541316e-08,0.3026329,0.296558,0.30014414,6.6974772e-09,3.748622e-09,0.089487374,3.60542e-09,0.0111775715
112,0.087117836,1.3838289e-06,0.24529338,2.2956307e-07,3.9968705e-07,0.26950404,0.034134988,0.10288978,0.26105794,1.0553177e-07
113,0.00029887742,2.531786e-08,1.0472409e-06,4.440984e-07,2.4645067e-07,3.8580794e-08,0.25054973,0.74914956,1.143221e-08,4.0023586e-08
114,6.529888e-09,9.04342e-05,0.0464645,0.17068572,0.02886959,0.23813437,0.05226618,0.23589113,4.649246e-09,0.22759806
115,1.45059585e-05,1.3809254e-05,0.37476978,1.4889696e-06,0.10500395,2.2308239e-08,0.3447326,0.17546195,1.7086908e-08,1.8952708e-06
116,2.4665038e-08,3.9894495e-08,0.4225547,1.2805907e-07,1.6334688e-07,0.43935916,0.039957255,0.098128475,6.1971037e-09,5.03311e-08
117,2.4864827e-08,0.0005788085,0.41117385,0.020587478,5.265169e-07,0.035065293,0.43082657,0.1017673,1.1403541e-08,5.7954182e-08
118,3.1934704e-09,1.044819e-08,0.21800008,0.22199602,0.22109778,6.0314864e-09,4.055662e-09,0.10948664,2.7009102e-09,0.22941941
119,1.7142844e-08,0.006729931,0.09040743,1.01659744e-07,1.9941555e-07,0.40584698,0.41979328,0.07722212,1.2481069e-08,2.7649648e-08
120,0.003678232,0.042833462,9.959234e-05,0.21617718,6.2545735e-07,0.28528538,0.27802947,0.17389531,4.168624e-07,3.2057483e-07
121,1.3502277e-08,5.88292e-08,0.25945756,0.01841048,0.21822447,0.26516807,1.3892826e-07,0.20837814,4.891037e-09,0.030361108
122,1.500674e-06,3.389823e-08,0.46152833,0.17006683,0.13038227,2.485551e-08,0.0364593,0.08395404,7.930155e-09,0.11760761
123,0.20176387,0.04645507,3.7230798e-06,0.19189799,6.6649186e-06,0.20687446,0.20312001,0.035982918,0.002199442,0.11169584
124,0.0027579044,0.095006086,0.22014678,3.9348313e-05,0.006238486,0.2371499,0.2337271,0.204931,2.60504e-07,3.070938e-06
125,1.2041047e-08,0.0006044134,3.0637896e-08,3.088561e-07,1.028138e-07,0.48565635,4.4688196e-08,0.0014850015,0.15506522,0.35718843
126,3.4229282e-09,8.633248e-09,0.20651345,0.2029189,0.19657286,7.382531e-09,4.0813393e-09,0.18265168,2.9844098e-09,0.21134304
127,7.0889254e-09,1.2356702e-08,0.29672992,0.10118904,0.29960206,9.578605e-09,5.793655e-09,0.30171338,3.4560164e-09,0.00076551747
128,1.8096067e-08,0.0005287411,1.3907304e-07,4.906932e-07,2.8720856e-07,0.5273312,0.036114354,0.06615452,0.15328719,0.21658309
129,0.022084732,0.01983939,3.270012e-07,4.965484e-06,0.15067224,3.7498157e-07,0.33645645,0.077559486,0.34418795,0.0491941
130,0.26764214,0.1317034,8.3616285e-08,1.7740525e-07,8.889639e-08,0.29715654,0.29182234,4.6213732e-05,0.011628886,4.3949168e-08
131,0.0002916919,0.0045709223,2.0911973e-07,1.3338231e-07,0.25759327,1.2030482e-07,0.6362433,0.10123304,6.728068e-05,6.316989e-08
132,4.390247e-09,9.223159e-09,0.26188445,0.24987113,0.14858392,0.025947448,5.925494e-09,0.040657554,2.6815177e-09,0.27305555
133,1.7238184e-08,0.0013773723,0.21708523,0.22176066,0.2250064,1.4771634e-08,0.056422558,0.18464838,4.607433e-09,0.093699396
134,0.1595278,0.016188353,0.13754816,1.08543716e-07,1.6862573e-07,7.064579e-08,0.6081231,0.07861219,2.0466743e-08,4.6154852e-08
135,3.7989118e-08,3.255325e-05,0.45186067,2.4482176e-07,2.0172905e-07,5.494308e-08,0.48013803,0.067968056,2.4271543e-08,7.000543e-08
136,3.1220492e-07,0.009836862,1.2521089e-07,6.845076e-08,8.142586e-08,0.4682049,0.45923388,0.062372003,0.00035181933,2.8084644e-08
137,1.706811e-08,8.575675e-09,0.60533285,2.8098862e-07,0.016989676,1.0800453e-08,6.1594294e-09,0.041909598,5.4709326e-09,0.33576763
138,1.0288223e-08,1.5266272e-08,0.19256747,0.20843138,0.21310095,6.181252e-09,3.925023e-09,0.1698803,2.5885913e-09,0.21601996
139,3.2871142e-08,0.008600668,1.3411623e-05,0.22784796,0.0027795052,0.24036077,0.23143445,0.21080421,1.183916e-08,0.07815898
140,9.906485e-05,1.0744198e-08,0.20642571,0.20577116,0.18121292,0.0511213,9.211554e-09,0.15520579,3.4755703e-09,0.200164
141,9.565468e-09,0.00020228473,0.26524445,3.4836833e-07,3.7270578e-07,0.3977886,0.253399,0.08336479,9.692483e-09,5.1309488e-08
142,3.9563375e-09,6.4837713e-09,0.26256353,0.142228,0.24606538,1.1354393e-08,4.646507e-09,0.23719172,4.521067e-09,0.11195143
143,1.1259792e-06,1.2671441e-07,0.32675746,0.027408648,0.00046687195,2.7260704e-08,0.13657281,1.0757431e-06,1.1327206e-08,0.50879186
144,7.862519e-08,8.8758476e-08,1.3057799e-07,0.4304654,0.060930435,2.1731177e-08,4.16354e-08,0.03775709,9.847646e-09,0.4708467
145,1.942795e-08,1.330379e-07,0.41749382,4.453036e-07,0.0102178315,2.6731088e-08,0.4227554,0.14953226,1.2325075e-08,1.16349874e-07
146,7.696167e-08,0.0024626476,0.19330499,0.13458565,0.17631324,7.211086e-08,0.19160345,0.1810029,3.8398575e-08,0.12072699
147,3.5314653e-09,2.7741871e-08,0.36199394,0.08489232,0.37943423,8.448478e-09,5.1227302e-09,0.12046019,3.2522618e-09,0.0532193
148,4.1687946e-09,1.12718626e-08,7.9758756e-05,0.3330522,0.2617589,9.756216e-09,5.378868e-09,0.061553087,3.61226e-09,0.3435561
149,7.613019e-09,5.407923e-07,3.2498286e-07,0.00095695036,0.16188483,0.2763984,0.20515344,0.10801406,6.565538e-09,0.24759145
150,4.1164516e-09,8.884448e-09,4.901936e-07,0.2805455,0.2291072,7.061247e-09,5.1297127e-09,0.22172597,5.100746e-09,0.26862085
151,1.4044637e-07,0.022304269,0.18477264,0.07795839,0.06499114,0.19650969,0.19072609,0.18087617,2.889443e-08,0.08186142
152,3.1176157e-09,1.0981361e-08,0.21110326,0.20967725,0.18518382,5.7508553e-09,3.9286556e-09,0.19453475,2.8017115e-09,0.1995008
153,3.0777398e-09,9.731062e-09,0.055679183,0.3515865,0.2786849,8.405534e-09,4.8138626e-09,0.081504725,4.0867985e-09,0.2325447
154,0.077483274,0.2305459,2.2308504e-07,5.11662e-07,2.614739e-07,0.0029794017,0.5230129,0.15750378,0.008473643,6.9362656e-08
155,3.4508654e-09,6.923745e-08,0.20333557,0.2030556,0.1976395,6.86302e-09,5.7148517e-09,0.19889656,2.7142246e-09,0.19707268
156,3.2822182e-08,4.13976e-08,0.48330283,7.5769317e-06,0.052477323,1.8261312e-08,0.30380335,0.13080433,0.0007229937,0.028881516
157,0.034139223,0.008587869,0.21583465,0.06459749,0.20453332,9.906466e-09,2.025539e-08,0.19811651,0.21605888,0.058132045
158,0.0038294808,0.021927146,2.9010832e-07,0.09662063,1.0929925e-06,0.29268882,0.2861515,0.023427194,9.319752e-08,0.27535382
159,0.022323482,0.07279158,0.33206928,2.151207e-06,0.014193915,1.8962944e-06,0.3590797,0.19643848,0.003099168,3.3271792e-07
160,2.324562e-08,9.527135e-09,0.26538658,0.09088529,0.24894477,7.0438584e-09,4.694345e-09,0.22398083,3.6805543e-09,0.1708024
161,5.897023e-09,1.6622861e-08,0.2812056,0.030335343,0.09929938,0.20639528,1.7731749e-08,0.109055474,5.7810836e-09,0.27370897
162,3.9761165e-08,0.0010992141,0.28432357,0.07729894,0.41128594,1.9859435e-08,0.059383914,0.16660787,5.8034866e-09,5.557272e-07
163,0.071543016,0.15756911,8.3477836e-08,4.3846322e-07,2.2893174e-07,0.34267917,0.3416194,0.082745746,0.0038427182,6.0940216e-08
164,1.1554177e-08,0.0002327938,0.16152577,0.1120677,0.1616454,0.16664733,0.15545729,0.14903204,5.048912e-09,0.09339165
165,8.383442e-09,0.0038726304,2.7042228e-08,1.4626852e-07,6.6443846e-08,0.49754035,0.12981369,0.04289027,9.636858e-09,0.3258828
166,0.0009490203,7.2989997e-07,0.44269252,2.3044115e-07,9.434932e-07,1.7432129e-08,0.030007083,0.08397131,0.442378,6.112228e-08
167,9.01749e-08,0.008420874,0.235664,6.489048e-06,7.777752e-07,0.2654389,0.25639233,0.10061674,1.2063566e-08,0.13345978
168,9.802135e-09,0.000112691436,0.0500076,0.118840516,0.26951593,4.6119587e-07,0.15864027,0.13332635,4.1685717e-09,0.26955616
169,3.4605558e-09,1.2117795e-08,0.07724403,0.245436,0.20874062,0.07973217,6.4778654e-09,0.14585628,2.8560962e-09,0.24299087
170,1.5044876e-08,4.247691e-08,0.50665337,2.2028344e-06,0.00017049893,2.2311376e-08,8.613703e-08,0.0693619,6.063472e-09,0.4238119
171,3.2101197e-09,1.811428e-08,0.20381054,0.19919762,0.2088917,5.511674e-09,3.585689e-09,0.18040484,2.5747915e-09,0.20769529
172,2.2834453e-07,7.7375356e-05,0.345307,2.8269991e-05,0.32372963,1.9110269e-08,0.090222895,0.2169413,2.014012e-08,0.023693332
173,0.09216442,0.0080948565,0.2656518,1.1590515e-05,0.038834244,1.3088832e-08,1.522348e-08,0.1296446,0.27051303,0.19508536
174,4.4115542e-09,8.729999e-05,0.2418783,0.14010808,0.23944579,7.629857e-09,4.3760005e-09,0.22879598,2.6059082e-09,0.14968449
175,1.200267e-08,1.9942656e-08,0.34110498,2.513456e-06,0.29929605,0.119336404,7.9562845e-08,0.21785957,5.4829545e-09,0.02240037
176,1.5544325e-08,4.0013475e-08,0.21480952,0.15673384,0.0003777201,1.8464771e-08,0.19997023,0.047288846,6.9056343e-09,0.38081986
177,3.3958885e-09,1.0208638e-08,0.14307447,0.2209653,0.22488113,7.545568e-09,4.8046362e-09,0.18666616,2.6855578e-09,0.22441293
178,3.0730334e-08,0.0006386289,0.21533005,0.14395188,0.025432589,3.3734455e-08,0.25447208,0.11018024,1.2351155e-08,0.24999446
179,2.2626466e-06,0.012839545,0.23454562,1.8438422e-07,2.1290882e-07,0.3432013,0.32984757,0.07956318,9.2266056e-08,5.6773946e-08
180,2.3816882e-09,4.735642e-09,0.2494501,0.21795078,0.2434215,6.1885026e-09,3.689716e-09,0.03558401,2.2593694e-09,0.25359356
181,6.1156626e-09,2.7125472e-08,0.2408721,0.21226925,0.120440796,0.063000016,1.8124938e-06,0.12296271,0.0004906766,0.23996258
182,0.025084026,0.04824606,1.08688624e-07,2.7513101e-07,0.32430577,1.2288062e-07,0.48705575,0.11530775,1.5412304e-07,4.8549353e-08
183,1.5676385e-07,7.095609e-08,0.24398483,0.053603753,0.14869843,0.2514834,0.060168546,0.22224203,5.411848e-09,0.019818788
184,0.25162765,0.06937671,0.23866938,0.24533577,0.0041477876,1.1993989e-08,7.2522575e-08,0.13472891,0.004323325,0.051790413
