,F1-score,Precision,Recall
0.1,0.7726980038634901,0.701549254603917,0.8599068434252956
0.2,0.7787139689578715,0.7578765645230902,0.8007295941632467
0.3,0.5782026768642448,0.7,0.49250814332247556
0.01,0.6790720754248852,0.5326975476839237,0.9363667464933287
0.001,0.6440360529088143,0.4895017793594306,0.9411563462196374
