,F1-score,Precision,Recall
0.1,0.7894829097283086,0.8494907582044512,0.7373935821872953
0.2,0.7007952286282306,0.7912457912457912,0.6289027653880463
0.3,0.59828422230511,0.6395534290271132,0.5620182200420463
0.01,0.8082026537997588,0.8019150209455416,0.8145896656534954
0.001,0.8025725396350583,0.7900471142520612,0.8155015197568389
