"","cell_ID","Fibroblast","B_cells","Mac_Mono","Plasma","Endothelial","T_cells","Alveolar_type_2","Alveolar_type_1","Mast","DCs","Neutrophils","Club_cells","Ciliated_cells"
"290","289",0,0.324299780105338,0.31235604539221,0.363344174502453,0,0,0,0,0,0,0,0,0
"291","290",0,0.330357502145498,0,0,0,0.0851341140736212,0,0,0.438455760232617,0.146052623548264,0,0,0
"292","291",0,0.426355941838249,0.265630755669715,0,0,0,0,0,0.308013302492036,0,0,0,0
"293","292",0,0,0.244493932781293,0,0,0,0,0,0.58828789764159,0,0.167218169577117,0,0
"294","293",0,1,0,0,0,0,0,0,0,0,0,0,0
"295","294",0,0.799980376993346,0,0,0,0.200019623006654,0,0,0,0,0,0,0
"296","295",0,0.565025148531048,0.260782293099402,0,0,0,0,0,0,0.17419255836955,0,0,0
"297","296",0,0,0.567979762388607,0,0,0.432020237611393,0,0,0,0,0,0,0
"298","297",0,0.00562649629525753,0,0,0,0.994373503704742,0,0,0,0,0,0,0
"299","298",0,0,0,0,0,1,0,0,0,0,0,0,0
"300","299",0,0,0.846246582851879,0,0,0.14255109148341,0,0,0,0.0112023256647105,0,0,0
"301","300",0,0.407218791267334,0.372800062320619,0.219981146412047,0,0,0,0,0,0,0,0,0
"302","301",0,0.00412738992712856,0,0.083469685780421,0.912402924292451,0,0,0,0,0,0,0,0
"303","302",0,0,0.470647265354305,0,0,0.19994317012465,0,0,0,0.204928721546325,0.12448084297472,0,0
"304","303",0.145556984278445,0,0.360836537020768,0,0.493606478700787,0,0,0,0,0,0,0,0
"305","304",0,0,0.840286419384113,0,0,0.141526430538991,0,0,0,0.0181871500768966,0,0,0
"306","305",0,0,0.345235976061553,0,0,0.282428378417189,0,0,0,0.187663644529912,0.184672000991345,0,0
"307","306",0,0,0,0,0,0,0,0,0,0,1,0,0
"308","307",0,0.229355320725763,0.640326944062078,0.130317735212159,0,0,0,0,0,0,0,0,0
"309","308",0,0,0.771406259418327,0,0,0.228593740581673,0,0,0,0,0,0,0
"310","309",0,0.608735774131638,0.391264225868362,0,0,0,0,0,0,0,0,0,0
"311","310",0,0.680029918482182,0,0.319970081517818,0,0,0,0,0,0,0,0,0
"312","311",0,0.403358603470071,0.173772036833101,0.422869359696829,0,0,0,0,0,0,0,0,0
"313","312",0,0,0,0,0,0.371153426853388,0,0,0,0,0.520216071268192,0,0.10863050187842
"314","313",0,0,0.607520630245596,0,0,0,0,0,0,0.392479369754404,0,0,0
"315","314",0,0.470372556867528,0.529627443132472,0,0,0,0,0,0,0,0,0,0
"316","315",0,0.295396855270595,0.704603144729406,0,0,0,0,0,0,0,0,0,0
"317","316",0,0,0.83590849772847,0,0,0.156552637092952,0,0,0,0.00753886517857794,0,0,0
"318","317",0,0.0775369305924375,0.922463069407562,0,0,0,0,0,0,0,0,0,0
"319","318",0,0,0.295926189915037,0,0,0.403566589798844,0,0,0,0,0.300507220286119,0,0
"320","319",0,0,0.362815494622968,0,0,0.127974158517325,0,0,0,0,0.509210346859707,0,0
"321","320",0,0.377898539088488,0.435917735253982,0.162959424153494,0,0,0,0,0,0.0232243015040361,0,0,0
"322","321",0,0.719624971854599,0.2803750281454,0,0,0,0,0,0,0,0,0,0
"323","322",0,0,0,0,0,1,0,0,0,0,0,0,0
"324","323",0,0,0.821271455674556,0,0,0.123233154284365,0,0,0,0.0554953900410792,0,0,0
"325","324",0,0.213788180362646,0,0,0,0.680967672546691,0,0,0,0.105244147090663,0,0,0
"326","325",0,0,0.846621225102315,0,0,0,0,0,0,0,0.153378774897685,0,0
"327","326",0,0,0.665353897864577,0,0,0.118334185473573,0,0,0,0.21631191666185,0,0,0
"328","327",0,0,0,0,0,0.407902220043322,0,0,0,0.592097779956678,0,0,0
"329","328",0,0.327231152042219,0,0,0,0.0976052275180304,0,0,0.57516362043975,0,0,0,0
"330","329",0,0.102074553194605,0.897925446805395,0,0,0,0,0,0,0,0,0,0
"331","330",0,0.0559499280435112,0.0667230754916849,0,0,0.0688062579558187,0.808520738508985,0,0,0,0,0,0
"332","331",0,0,0,0,0,1,0,0,0,0,0,0,0
"333","332",0,0.629666706421324,0.168827125204189,0.201506168374488,0,0,0,0,0,0,0,0,0
"334","333",0,0,1,0,0,0,0,0,0,0,0,0,0
"335","334",0,0,0.174330527569574,0,0,0.204630987418658,0,0,0.407554771904163,0.213483713107606,0,0,0
"336","335",0,0.345241956522437,0.654758043477563,0,0,0,0,0,0,0,0,0,0
"337","336",0,0.0383436676136302,0,0,0,0,0,0,0,0.96165633238637,0,0,0
"338","337",0,0.846257276729105,0.153742723270895,0,0,0,0,0,0,0,0,0,0
"339","338",0,0,0,0,0,0.58616761303675,0,0,0,0,0.41383238696325,0,0
"340","339",0,0.871384375782531,0,0.128615624217469,0,0,0,0,0,0,0,0,0
"341","340",0.0963941872611773,0,0.401832803569732,0,0.33807573472689,0.163697274442201,0,0,0,0,0,0,0
"342","341",0,0,0.897144396222062,0.102855603777938,0,0,0,0,0,0,0,0,0
"343","342",0.700109142368601,0,0.299890857631399,0,0,0,0,0,0,0,0,0,0
"344","343",0,0,0,0,0,1,0,0,0,0,0,0,0
"345","344",0,0.724884180008316,0,0,0,0.237069440753367,0,0,0,0.0301976268889788,0,0.00784875234933832,0
"346","345",0,0.0134512446213597,0.582124253984349,0.147319220533564,0,0,0,0,0,0,0,0.257105280860728,0
"347","346",0,5.8694667861374e-20,0.278301405995569,0.247110201945944,0,0.474588392058487,0,0,0,0,0,0,0
"348","347",0,0,0.978620125939298,0.0197043700568885,0,0,0,0,0,0,0.00167550400381379,0,0
"349","348",0,0,0.844691075690774,0,0.155308924309226,0,0,0,0,0,0,0,0
"350","349",0,0,0.291659265040159,0,0,0,0.708340734959841,0,0,0,0,0,0
"351","350",0,0,0.577184854796844,0,0,0,0,0,0,0.422815145203156,0,0,0
"352","351",0,0,0.87515996501929,0,0,0.12484003498071,0,0,0,0,0,0,0
"353","352",0,0.560430835363173,0,0.319065940205098,0,0,0,0,0,0,0.120503224431729,0,0
"354","353",0,0,0,0,0,0.629355373002079,0,0,0,0,0.370644626997921,0,0
"355","354",0,0.45881692188999,0.404346187761376,0,0,0.136836890348634,0,0,0,0,0,0,0
"356","355",0,-1.02619741265214e-21,0.106305024594098,0,0,0.285280234149699,0,0,0.608414741256202,0,0,0,0
"357","356",0,0.262585149696106,0.737414850303894,0,0,0,0,0,0,0,0,0,0
"358","357",0,0.00021210816576245,0.736159759504478,0,0,0.26362813232976,0,0,0,0,0,0,0
"359","358",0.638099065131259,0,0,0,0,0.361900934868741,0,0,0,0,0,0,0
"360","359",0,0,0.225956499283509,0,0,0.774043500716491,0,0,0,0,0,0,0
"361","360",0,0.350734421202706,0.649265578797294,0,0,0,0,0,0,0,0,0,0
"362","361",0,0,1,0,0,0,0,0,0,0,0,0,0
"363","362",0,0.576849451001713,0,0,0,0,0,0,0,0.423150548998287,0,0,0
"364","363",0,0,0,0,0,0,0.683537034895902,0,0,0.316462965104098,0,0,0
"365","364",0,0,0,0,0,0.586777928146984,0,0,0,0,0.413222071853016,0,0
"366","365",0,0.58694702147478,0,0,0,0.133617620324437,0,0,0,0.279435358200783,0,0,0
"367","366",0,0,0,0,0,1,0,0,0,0,0,0,0
"368","367",0,0.539861871498365,0,0,0,0,0,0,0,0.421901835140891,0.0382362933607441,0,0
"369","368",0,0,1,0,0,0,0,0,0,0,0,0,0
"370","369",0,0.543484637592265,0,0.376059555379677,0,0.0804558070280588,0,0,0,0,0,0,0
"371","370",0,0,0,0,0,1,0,0,0,0,0,0,0
"372","371",0,0.653016969170422,0.217265379112157,0,0,0.129717651717421,0,0,0,0,0,0,0
"373","372",0,0,0.443853471435043,0,0,0.0766850002892116,0,0,0,0.175722254301809,0.303739273973936,0,0
"374","373",0,0.0363576823640469,0.963642317635953,0,0,0,0,0,0,0,0,0,0
"375","374",0,0.334205307902292,0,0,0,0,0.665794692097708,0,0,0,0,0,0
"376","375",0,0,0,0,0,1,0,0,0,0,0,0,0
"377","376",0,0.558431683639518,0.429903150858809,0,0,0,0,0,0,0.0116651655016729,0,0,0
"378","377",0,0.837221192994211,0,0,0,0.162778807005789,0,0,0,0,0,0,0
"379","378",0,0.466471158080998,0.35331603673079,0.122114943221484,0,0,0,0,0,0.0580978619667274,0,0,0
"380","379",0,0.44953786489879,0.55046213510121,0,0,0,0,0,0,0,0,0,0
"381","380",0,0,0.385371415897756,0,0,0,0,0,0,0.614628584102245,0,0,0
"382","381",0,0,0.562449650098089,0,0,0.221966953036102,0,0,0,0,0.215583396865809,0,0
"383","382",0,0.612382096806095,0,0.284574700789269,0,0,0,0,0,0,0.103043202404636,0,0
"384","383",0,0.651602424753689,0.230602799377873,0,0,0.117794775868438,0,0,0,0,0,0,0
"385","384",0,0.00768552243232947,0.746547622670296,0.110346769187409,0,0.135420085709966,0,0,0,0,0,0,0
"386","385",0,0.64568737219439,0,0,0.35431262780561,0,0,0,0,0,0,0,0
"387","386",0,0,0.459369415252795,0,0,0,0,0,0,0,0.540630584747205,0,0
"388","387",0,0,0.892196979046209,0,0,0.107803020953791,0,0,0,0,0,0,0
"389","388",0.1111452112006,0.0897668136609614,0,0,0,0,0.799087975138438,0,0,0,0,0,0
"390","389",0,0.166004273718693,0.82919982145389,0,0,0,0,0,0,0.00479590482741646,0,0,0
"391","390",0,0,0.466274967425237,0,0,0.533725032574763,0,0,0,0,0,0,0
"392","391",0,0,0.85689469818563,0,0,0.14310530181437,0,0,0,0,0,0,0
"393","392",0,0.328117804731712,0.228574052580553,0,0,0,0,0,0.443308142687735,0,0,0,0
"394","393",0,0.54064819449128,0,0.269734424397307,0,0,0,0,0,0,0.189617381111413,0,0
"395","394",0,0.653345855188488,0.194919562786149,0,0,0.151734582025363,0,0,0,0,0,0,0
"396","395",0,0,1,0,0,0,0,0,0,0,0,0,0
"397","396",0,0.61344990254203,0,0,0,0.197245599114221,0,0,0,0.113682237862158,0.0756222604815908,0,0
"398","397",0,0,0,0,0,0.217190853775924,0,0,0,0,0.782809146224076,0,0
"399","398",0,0,1,0,0,0,0,0,0,0,0,0,0
"400","399",0,0,0.811722392392493,0,0,0.188277607607507,0,0,0,0,0,0,0
"401","400",0,0.00763140648267949,0,0.205471127035364,0,0.786897466481956,0,0,0,0,0,0,0
"402","401",0,0.0210628186740539,0,0,0,0.15933579990689,0,0,0,0.697791942914508,0.121809438504548,0,0
"403","402",0,0.443503988211037,0,0,0,0.00216225321315965,0,0,0.554333758575803,0,0,0,0
"404","403",0,0.146304629306064,0.0794079496759768,0.689450035312269,0,0,0,0,0,0,0.0848373857056908,0,0
"405","404",0,0,0.60166733979739,0,0,0.254276160575862,0,0,0,0,0,0,0.144056499626748
"406","405",0.67907758958881,0.0423795140616348,0,0,0,0.138665715960478,0,0,0.139877180389077,0,0,0,0
"407","406",0,0,0.814221377818419,0,0,0.182883603053841,0,0,0,0.00289501912773993,0,0,0
"408","407",0,1,0,0,0,0,0,0,0,0,0,0,0
"409","408",0,0.637394422770346,0,0,0,0,0,0,0.362605577229654,0,0,0,0
"410","409",0,0.109684084173276,0.890315915826724,0,0,0,0,0,0,0,0,0,0
"411","410",0,0,0.663338610287486,0,0,0,0,0,0,0.336661389712514,0,0,0
"412","411",0,0,0.676997869695556,0,0,0,0,0,0,0.0107996156000299,0.312202514704414,0,0
"413","412",0,0,0,0,0,0.291881732195392,0,0,0,0.708118267804608,0,0,0
"414","413",0.823057223774616,0,0,0.176942776225384,0,0,0,0,0,0,0,0,0
"415","414",0,0,0,0,0,1,0,0,0,0,0,0,0
"416","415",0,0,0.756485850372396,0,0,0,0,0,0.243514149627604,0,0,0,0
"417","416",0,0,0.710230051625169,0,0,0,0,0,0,0.289769948374831,0,0,0
"418","417",0,0.461999192889536,0,0,0,0.107359262594822,0,0,0.430641544515642,0,0,0,0
"419","418",0,0.456757022041235,0.233989463423827,0,0,0.146484892672863,0,0,0,0,0,0.0598992966012956,0.102869325260779
"420","419",0,0.225574248003296,0.572077652954981,0.202348099041724,0,0,0,0,0,0,0,0,0
"421","420",0,0.905339820574647,0,0,0,0.0946601794253532,0,0,0,0,0,0,0
"422","421",0,0,1,0,0,0,0,0,0,0,0,0,0
"423","422",0,0,0,0,0,1,0,0,0,0,0,0,0
"424","423",0,0,0.255391383550368,0,0,0.618068666410374,0,0,0,0,0.126539950039258,0,0
"425","424",0,0,0.448956557870968,0,0,0.101298110089728,0,0,0,0.449745332039304,0,0,0
"426","425",0,0.258311246795589,0.741688753204411,0,0,0,0,0,0,0,0,0,0
"427","426",0,0,0,0,0,0.553546760591805,0,0,0,0,0.446453239408195,0,0
"428","427",0.214072465999532,0.341592011521406,0.158175575157526,0,0,0,0,0,0.241931634516537,0.0442283128049989,0,0,0
"429","428",0,0,0.265211525299565,0,0,0.734788474700435,0,0,0,0,0,0,0
"430","429",0,0,0,0,0,0.806739994168842,0,0,0,0.193260005831158,0,0,0
"431","430",0,0.407616520699223,0.365631775794199,0.226751703506578,0,0,0,0,0,0,0,0,0
"432","431",0,0.571560125802778,0.259160112001951,0,0,0,0,0,0,0,0.169279762195272,0,0
"433","432",0,0,0.287586390811123,0,0,0,0.712413609188877,0,0,0,0,0,0
"434","433",0,-9.36066374538613e-20,0,0,0,0.917691704901084,0,0,0,0,0.0823082950989159,0,0
"435","434",0,0.113729992157489,0.886270007842511,0,0,0,0,0,0,0,0,0,0
"436","435",0,0.494926890867241,0.349301483647151,0,0,0.144437918504416,0,0,0,0.0113337069811919,0,0,0
"437","436",0,1,0,0,0,0,0,0,0,0,0,0,0
"438","437",0,0.00100758207873829,0.799512190655842,0,0,0.199480227265419,0,0,0,0,0,0,0
"439","438",0,0.44886276152735,0.55113723847265,0,0,0,0,0,0,0,0,0,0
"440","439",0,0,0,0,0.0696400183122235,0.23454444227557,0,0,0,0.695815539412207,0,0,0
"441","440",0,0,0.118751352946769,0,0,0.423986134567199,0,0,0,0.457262512486032,0,0,0
"442","441",0,0,0,0,0,0.16912144241116,0.427333260646883,0,0,0.403545296941957,0,0,0
"443","442",0,0,0.566410498203772,0,0,0,0,0,0,0.221710645349502,0.211878856446727,0,0
"444","443",0,0.699128254204351,0,0,0,0.125673289165824,0,0,0,0,0.175198456629825,0,0
"445","444",0,0.567721911580346,0,0.130398678451567,0,0.294830423935727,0,0,0,0.00704898603235975,0,0,0
"446","445",0,0.233441780285827,0.467751222583282,0,0,0,0,0,0.298806997130891,0,0,0,0
"447","446",0,0,0.444860763298983,0,0,0.555139236701017,0,0,0,0,0,0,0
"448","447",0,0,0,0,0,0.269085696141005,0,0,0,0,0.197618632339552,0,0.533295671519444
"449","448",0,0.0885165762212936,0.322178232803491,0,0,0.498886135034677,0,0,0,0,0.0904190559405391,0,0
"450","449",0,0.469137265804258,0.385934959460421,0,0,0.144927774735321,0,0,0,0,0,0,0
"451","450",0,0,0,0,0,1,0,0,0,0,0,0,0
"452","451",0,0,0,0,0.449747340336994,0.225290352032188,0,0,0.324962307630817,0,0,0,0
"453","452",0.094755794708345,0.158397886071285,0.738115821412223,0,0,0,0,0,0,0,0.00873049780814634,0,0
"454","453",0,0.313546365496971,0,0.474705398939829,0,0,0,0,0,0,0,0,0.211748235563201
"455","454",0,0,0,0,0,1,0,0,0,0,0,0,0
"456","455",0,0,0.445189888966369,0,0,0,0,0,0.55481011103363,0,0,0,0
"457","456",0,0.366475321228392,0.111979384461417,0.0528415790645392,0,0.307703217098964,0,0,0,0,0.161000498146688,0,0
"458","457",0,0,0.811982542339428,0,0,0.188017457660572,0,0,0,0,0,0,0
"459","458",0,0.0270659086421825,0.972934091357817,0,0,0,0,0,0,0,0,0,0
"460","459",0,0.79786889851953,0,0,0,0,0,0,0,0.202131101480469,0,0,0
"461","460",0,0.837549584148387,0,0,0,0,0,0,0,0,0.162450415851613,0,0
"462","461",0,0.421567568302376,0,0.0650286069513015,0.334717778332024,0,0,0,0,0,0,0,0.178686046414298
"463","462",0,1,0,0,0,0,0,0,0,0,0,0,0
"464","463",0.608824253038843,0.391175746961156,0,0,0,0,0,0,0,0,0,0,0
"465","464",0,0.433375222251184,0.428801575141335,0,0,0.137823202607481,0,0,0,0,0,0,0
"466","465",0,0.992691562759438,0,0,0,0.00730843724056178,0,0,0,0,0,0,0
"467","466",0,0,0.933725424152067,0,0,0.0662745758479334,0,0,0,0,0,0,0
"468","467",0,0.0244440576200625,0.86697701707356,0.108578925306378,0,0,0,0,0,0,0,0,0
"469","468",0,0.762368511180439,0,0.237631488819561,0,0,0,0,0,0,0,0,0
"470","469",0,0.65570008200069,0.331207996355615,0,0.0130919216436951,0,0,0,0,0,0,0,0
"471","470",0,0.831061082401861,0,0,0,0,0,0,0,0.168938917598139,0,0,0
"472","471",0,0.319770099327174,0.680229900672826,0,0,0,0,0,0,0,0,0,0
"473","472",0,0,0,0,0,0,0.891370192327555,0,0,0,0.108629807672445,0,0
"474","473",0,0.544871094741244,0.455128905258756,0,0,0,0,0,0,0,0,0,0
"475","474",0,0.482847874572357,0.463877734431794,0,0,0.0532743909958487,0,0,0,0,0,0,0
"476","475",0,0.773070096953522,0,0,0,0,0,0,0.226929903046478,0,0,0,0
"477","476",0,0.10544297832263,0.81082838274668,0,0,0.08372863893069,0,0,0,0,0,0,0
"478","477",0,0,0.815353467287675,0,0,0.102660132228971,0,0,0,0,0,0,0.0819864004833541
"479","478",0,0.624969393460206,0,0.294663364992062,0,0.0803672415477328,0,0,0,0,0,0,0
"480","479",0,0.141296363249678,0,0,0.857872583352809,0,0,0,0,0.000831053397512416,0,0,0
"481","480",0,0,0.585585802636321,0,0,0.414414197363679,0,0,0,0,0,0,0
"482","481",0.720451886481952,0.0783834670120502,0.201164646505998,0,0,0,0,0,0,0,0,0,0
"483","482",0,0.000585394967386747,0.266520449356973,0,0,0.455975200198512,0,0,0.276918955477128,0,0,0,0
"484","483",0,0.0172904995864908,0,0,0,0.982709500413509,0,0,0,0,0,0,0
"485","484",0,0.665822475389654,0.334177524610346,0,0,0,0,0,0,0,0,0,0
"486","485",0,0.264805106595745,0.194358149193547,0.246639081247242,0,0,0,0,0,0.294197662963466,0,0,0
"487","486",0,0.187661383490903,0.38744829485771,0,0.424890321651387,0,0,0,0,0,0,0,0
"488","487",0,0.209988931020506,0.790011068979494,0,0,0,0,0,0,0,0,0,0
"489","488",0,0,0,0,0,0,0,0,0,0.608789311184245,0.391210688815755,0,0
"490","489",0,1,0,0,0,0,0,0,0,0,0,0,0
"491","490",0,0,0.453637497335304,0,0,0,0,0,0,0.546362502664696,0,0,0
"492","491",0,0,0.413407257937969,0,0,0,0,0,0,0,0,0,0.586592742062031
"493","492",0,0.330374700337846,0.669625299662154,0,0,0,0,0,0,0,0,0,0
"494","493",0,0,0.527632465891437,0,0,0.472367534108563,0,0,0,0,0,0,0
"495","494",0,9.58958348514809e-21,0,0,0,0.728216122794593,0,0,0,0,0.271783877205407,0,0
"496","495",0,1,0,0,0,0,0,0,0,0,0,0,0
"497","496",0,0,0.498525633243188,0,0,0.501474366756812,0,0,0,0,0,0,0
"498","497",0,0.0725818783261966,0.788252139657506,0,0.0659613132385019,0,0,0,0,0,0.0732046687777952,0,0
"499","498",0,0,0,0,0,0.186887816788747,0,0,0,0,0.813112183211253,0,0
"500","499",0,0.697433926836294,0.302566073163706,0,0,0,0,0,0,0,0,0,0
"501","500",0,0,0.701776646001776,0,0,0.215219520105598,0,0,0,0.0830038338926264,0,0,0
"502","501",0,0,0,0,0,0.376137892298099,0,0,0,0,0.623862107701901,0,0
"503","502",0,0.6875639160842,0.3124360839158,0,0,0,0,0,0,0,0,0,0
"504","503",0,0,0.287625556024576,0,0.280138418311847,0.432236025663578,0,0,0,0,0,0,0
"505","504",0,0.777351623344506,0,0.222648376655494,0,0,0,0,0,0,0,0,0
"506","505",0,0,0,0,0,1,0,0,0,0,0,0,0
"507","506",0,0.668371922877203,0.203966835477554,0,0,0,0,0,0,0,0,0,0.127661241645243
"508","507",0,0.198259015962411,0.567825241267812,0,0,0,0,0,0,0,0,0.120505991812642,0.113409750957136
"509","508",0,0.27453874343875,0.260867826271975,0,0,0,0,0,0,0,0.464593430289275,0,0
"510","509",0,0,0.753257547328133,0,0,0.246742452671867,0,0,0,0,0,0,0
"511","510",0,0,0,0,0,1,0,0,0,0,0,0,0
"512","511",0.770312884535361,0,0,0,0,0,0,0,0,0,0.229687115464639,0,0
"513","512",0,0.323012807367217,0.579953296571921,0,0,0,0,0,0,0,0.0970338960608614,0,0
"514","513",0,0.743137923823489,0,0,0,0,0,0,0.256862076176511,0,0,0,0
"515","514",0,0.760550724996075,0,0,0,0,0,0.113884211530219,0,0,0.125565063473706,0,0
"516","515",0,0,0,0,0,0,0,0,0.644665883434113,0,0.355334116565887,0,0
"517","516",0,0.571147525736516,0.428852474263484,0,0,0,0,0,0,0,0,0,0
"518","517",0,0.515759728456144,0,0,0,0,0,0,0.484240271543856,0,0,0,0
"519","518",0,0.95794889416501,0,0,0,0,0,0,0,0,0.0420511058349901,0,0
"520","519",0,0,0.21105202142079,0,0,0.104839543347881,0,0,0.471308955388706,0.212799479842623,0,0,0
"521","520",0,0,1,0,0,0,0,0,0,0,0,0,0
"522","521",0,0.529779991080006,0.0197965255422334,0,0,0,0,0,0,0.45042348337776,0,0,0
"523","522",0,0.956736442731323,0,0,0,0,0,0,0,0,0.0432635572686766,0,0
"524","523",0,0.315750873085401,0,0,0.624634263770787,0,0,0,0,0,0.059614863143812,0,0
"525","524",0,0.0225391000494878,0,0,0,0.977460899950512,0,0,0,0,0,0,0
"526","525",0,0.150555607533381,0.849444392466619,0,0,0,0,0,0,0,0,0,0
"527","526",0,0.693527964781525,0.220742467448568,0,0,0,0,0,0,0,0.085729567769907,0,0
"528","527",0,0.83783713781207,0,0,0,0,0,0,0,0,0.16216286218793,0,0
"529","528",0,0,0.857152718721978,0,0,0,0.142847281278022,0,0,0,0,0,0
"530","529",0,1,0,0,0,0,0,0,0,0,0,0,0
"531","530",0,0.600327746339464,0,0,0,0.151778452889992,0,0,0.247893800770544,0,0,0,0
"532","531",0,0.118359328316439,0.857230331367247,0,0,0,0,0,0,0.00142931260889815,0.0229810277074163,0,0
"533","532",0,0,0.37839128115905,0,0,0.168327263164002,0,0,0.453281455676948,0,0,0,0
"534","533",0,0,0.985667052720301,0,0,0,0,0,0.0143329472796995,0,0,0,0
"535","534",0,0,0,0,0,0,0.284567494833813,0,0,0.715432505166187,0,0,0
"536","535",0,0.746890280485547,0,0,0,0.162182533456725,0,0,0,0,0.0909271860577279,0,0
"537","536",0,0,0.642657494512619,0,0,0.357342505487381,0,0,0,0,0,0,0
"538","537",0,0,0.502531418189051,0,0,0.497468581810949,0,0,0,0,0,0,0
"539","538",0,0,0,0,0,0.296477358409723,0,0,0,0,0.703522641590277,0,0
"540","539",0,0.757564740744887,0,0,0,0.00769708754715258,0,0,0,0,0.234738171707961,0,0
"541","540",0,0,0.286094158886649,0,0.470373968588994,0.013214071722943,0,0,0,0,0.230317800801415,0,0
"542","541",0,0,0,0,0,0.243440207679596,0,0,0.756559792320404,0,0,0,0
"543","542",0,2.18196285938222e-19,0,0.215602114085212,0,0.784397885914788,0,0,0,0,0,0,0
"544","543",0,0,0,0,0,0,1,0,0,0,0,0,0
"545","544",0,0.747836724586555,0,0,0,0.252163275413445,0,0,0,0,0,0,0
"546","545",0,0.00787220003971821,0.992127799960282,0,0,0,0,0,0,0,0,0,0
"547","546",0,0,0,0.318498063122549,0,0.202962695282011,0,0,0,0,0.47853924159544,0,0
"548","547",0,0,0.440525850182804,0,0,0.421455437864077,0,0,0,0.0522068610872118,0.0858118508659073,0,0
"549","548",0,0,0.740567893535046,0,0,0.259432106464954,0,0,0,0,0,0,0
"550","549",0,0.967245170595645,0,0,0,0.0327548294043547,0,0,0,0,0,0,0
"551","550",0,0.687205004320245,0.312794995679755,0,0,0,0,0,0,0,0,0,0
"552","551",0,0,0,0,0,0.529657145643987,0,0,0,0,0.470342854356013,0,0
"553","552",0,0.434929199364748,0.565070800635252,0,0,0,0,0,0,0,0,0,0
"554","553",0,0.649369256391224,0.350630743608776,0,0,0,0,0,0,0,0,0,0
"555","554",0,0,0.409098703317566,0,0,0,0.35482716198165,0,0.236074134700784,0,0,0,0
"556","555",0,0.884274386533055,0,0,0,0.115725613466945,0,0,0,0,0,0,0
"557","556",0,0,0,0,0,0.529887498094275,0,0,0,0,0.470112501905725,0,0
"558","557",0,0,1,0,0,0,0,0,0,0,0,0,0
"559","558",0,0.0182664070625477,0,0,0,0.309618300147588,0,0,0,0.672115292789864,0,0,0
"560","559",0,0,0,0.335222648754022,0,0.432072613145495,0,0,0,0,0.232704738100483,0,0
"561","560",0.393837481434286,0.451657044019021,0,0,0,0,0.154505474546694,0,0,0,0,0,0
"562","561",0,0.425252201215469,0.510501382330916,0,0,0.0642464164536143,0,0,0,0,0,0,0
"563","562",0.0775380494129629,0,0.435476452042439,0,0.456140670389818,0.0308448281547794,0,0,0,0,0,0,0
"564","563",0,0.447392858595187,0.151545047242101,0.401062094162712,0,0,0,0,0,0,0,0,0
"565","564",0,0,0.648337259881237,0,0,0.0655207418874195,0,0,0,0.286141998231344,0,0,0
"566","565",0,0,1,0,0,0,0,0,0,0,0,0,0
"567","566",0,0.795743742272137,0,0,0,0,0,0,0,0.204256257727863,0,0,0
"568","567",0,0,0.0252991352816728,0,0,0,0,0,0,0.877849422938331,0.0968514417799962,0,0
"569","568",0,0.395051949651337,0.260108827277614,0,0,0.181505640771213,0,0,0,0,0.163333582299836,0,0
"570","569",0,0,0.240032029034378,0,0,0,0,0,0,0.618029303434271,0.141938667531351,0,0
"571","570",0,0.434457499055843,0.0358651044609808,0.21866736629417,0,0,0,0,0,0,0.144697212334085,0,0.166312817854922
"572","571",0.206092923920805,0,0.691696858180661,0,0,0.102210217898534,0,0,0,0,0,0,0
"573","572",0,0,0.690613221825981,0,0,0.309386778174019,0,0,0,0,0,0,0
"574","573",0,0.298215271521716,0.701784728478284,0,0,0,0,0,0,0,0,0,0
"575","574",0,0.146089335336238,0,0,0.810160209366542,0.04375045529722,0,0,0,0,0,0,0
"576","575",0,0.635208461090807,0.339872936317284,0,0,0.0249186025919085,0,0,0,0,0,0,0
"577","576",0,0.300903884465497,0,0.211982939979313,0,0.240283594062256,0,0,0,0,0.246829581492934,0,0
"578","577",0,0.708910966856568,0.238829846866229,0.0522591862772032,0,0,0,0,0,0,0,0,0
"579","578",0,0,1,0,0,0,0,0,0,0,0,0,0
"580","579",0,0.498427597499858,0.329737467811961,0,0,0.0663602141472191,0,0,0,0.105474720540962,0,0,0
"581","580",0,0.124909427524703,0,0,0,0.365753158154211,0,0,0,0,0.509337414321086,0,0
"582","581",0,0,1,0,0,0,0,0,0,0,0,0,0
"583","582",0,0.791308101161098,0,0,0.181192463841091,0.0274994349978108,0,0,0,0,0,0,0
"584","583",0,0.47291753899606,0,0.356280571414451,0,0.0756902608642527,0,0,0,0,0.0951116287252366,0,0
"585","584",0,0.730846275670156,0.269153724329844,0,0,0,0,0,0,0,0,0,0
"586","585",0,0.553647018986122,0.446352981013878,0,0,0,0,0,0,0,0,0,0
"587","586",0,0.446296440313432,0.515355120956432,0,0,0,0,0,0,0.0383484387301366,0,0,0
"588","587",0,4.885092628103e-05,0.894395435676555,0.105555713397164,0,0,0,0,0,0,0,0,0
"589","588",0,0.269978348195288,0.730021651804712,0,0,0,0,0,0,0,0,0,0
"590","589",0,0.980632860573447,0,0,0,0.0193671394265535,0,0,0,0,0,0,0
"591","590",0,0,0,0,0,0,1,0,0,0,0,0,0
"592","591",0,0,1,0,0,0,0,0,0,0,0,0,0
"593","592",0,0.202277803771123,0.797722196228877,0,0,0,0,0,0,0,0,0,0
