,F1-score,Precision,Recall
0.1,0.8946284858693617,0.9365203761755486,0.8563238982443568
0.2,0.8322399250234301,0.8559036144578314,0.8098495212038304
0.3,0.728395061728395,0.7265068049254698,0.7302931596091206
0.01,0.9027251398664502,0.9553093964858671,0.8556277796784126
0.001,0.9027251398664502,0.9553093964858671,0.8556277796784126
