,F1-score,Precision,Recall
0.1,0.7717502558853634,0.894212523719165,0.6787900612171408
0.2,0.7180149909537348,0.8218934911242604,0.6374483708122992
0.3,0.6458046767537827,0.6894273127753304,0.6073738680465718
0.01,0.8006756756756757,0.8891204668611922,0.7282348924547627
0.001,0.7996285979572888,0.876628664495114,0.7350631614885627
